Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617051600.0 1.0 77 91 181 NA NA NA NA NA NA 219 188 561 NA NA NA NA NA NA 1409 670 1795 NA NA NA NA NA NA 1226 555 2230 NA NA NA NA NA NA
1617051600.0 10.0 NA 120 305 0 NA NA NA NA NA NA 241 665 0 NA NA NA NA NA NA 2913 4825 518 NA NA NA NA NA NA 1879 3891 666 NA NA NA NA NA
1617051600.0 1000.0 NA 277 140 0 65 NA NA NA NA NA 613 288 0 150 NA NA NA NA NA 4099 1430 382 313 NA NA NA NA NA 3515 1483 725 533 NA NA NA NA
1617051600.0 10001.0 NA 192 366 0 81 158 NA NA NA NA 379 793 0 186 307 NA NA NA NA 3205 2688 643 424 806 NA NA NA NA 3318 3873 1262 1350 1002 NA NA NA
1617051600.0 10002.0 NA 205 370 0 81 162 NA NA NA NA 392 783 0 189 335 NA NA NA NA 2622 2877 646 486 732 NA NA NA NA 1662 4650 1209 1197 2108 NA NA NA
1617051600.0 10003.0 NA 193 370 0 81 166 NA NA NA NA 382 820 0 187 340 NA NA NA NA 2882 3126 644 445 848 NA NA NA NA 1902 5736 1367 961 1071 NA NA NA
1617051600.0 10004.0 NA 195 373 0 81 142 NA NA NA NA 377 815 0 189 279 NA NA NA NA 2596 2825 626 386 1364 NA NA NA NA 1891 4290 1038 947 2908 NA NA NA
1617051600.0 10005.0 NA 201 369 0 81 164 NA NA NA NA 391 804 0 191 339 NA NA NA NA 2710 2740 638 541 1113 NA NA NA NA 2014 4732 1213 1324 1536 NA NA NA
1617051600.0 10006.0 NA 199 358 0 83 139 NA NA NA NA 410 794 0 180 282 NA NA NA NA 2611 2447 640 456 866 NA NA NA NA 1492 3908 1291 854 1235 NA NA NA
1617051600.0 10007.0 NA 206 367 0 81 137 NA NA NA NA 391 790 0 191 284 NA NA NA NA 2869 2656 640 459 961 NA NA NA NA 2682 3575 1245 1358 1529 NA NA NA
1617051600.0 10008.0 NA 209 367 0 81 162 NA NA NA NA 418 787 0 189 327 NA NA NA NA 2811 2673 652 532 679 NA NA NA NA 2161 5204 1253 1463 1586 NA NA NA
1617051600.0 10009.0 NA 204 374 0 86 157 NA NA NA NA 396 855 0 187 344 NA NA NA NA 3073 2597 667 466 1087 NA NA NA NA 3058 2901 1715 1451 1900 NA NA NA
1617051600.0 1001.0 NA 264 119 0 0 0 0 0 0 NA 624 231 0 0 0 0 0 0 NA 3120 901 89 70 103 233 115 235 NA 2989 1236 221 309 352 354 248 296
1617051600.0 1001.2 NA 420 146 0 NA NA NA NA NA NA 890 310 0 NA NA NA NA NA NA 15132 2210 109 NA NA NA NA NA NA 7221 1782 177 NA NA NA NA NA
1617051600.0 1002.0 NA 284 73 NA NA NA NA NA NA NA 606 170 NA NA NA NA NA NA NA 3639 424 NA NA NA NA NA NA NA 4255 306 NA NA NA NA NA NA
1617051600.0 10023.0 NA 194 367 0 80 136 NA NA NA NA 402 801 0 180 286 NA NA NA NA 2709 2604 654 483 875 NA NA NA NA 2060 3965 1394 1235 1900 NA NA NA
1617051600.0 10024.0 NA 198 386 0 87 167 NA NA NA NA 396 827 0 189 331 NA NA NA NA 2926 2933 676 519 764 NA NA NA NA 2492 4071 1241 931 1743 NA NA NA
1617051600.0 10024.1 NA 209 384 0 NA NA NA NA NA NA 406 798 0 NA NA NA NA NA NA 2740 2877 669 NA NA NA NA NA NA 2443 3380 1193 NA NA NA NA NA
1617051600.0 10024.2 NA 210 384 0 NA NA NA NA NA NA 415 790 0 NA NA NA NA NA NA 2756 2831 683 NA NA NA NA NA NA 985 2741 1547 NA NA NA NA NA
1617051600.0 10024.3 NA 201 384 0 NA NA NA NA NA NA 400 801 0 NA NA NA NA NA NA 3054 3306 674 NA NA NA NA NA NA 1924 3692 3133 NA NA NA NA NA
1617051600.0 10024.4 NA 200 390 0 NA NA NA NA NA NA 393 871 0 NA NA NA NA NA NA 3763 3921 661 NA NA NA NA NA NA 2125 3506 894 NA NA NA NA NA
1617051600.0 10024.5 NA 198 382 0 NA NA NA NA NA NA 404 866 0 NA NA NA NA NA NA 2922 2589 660 NA NA NA NA NA NA 1388 2145 1323 NA NA NA NA NA
1617051600.0 10025.0 NA 202 378 0 88 165 NA NA NA NA 391 796 0 189 339 NA NA NA NA 2568 2616 662 474 1006 NA NA NA NA 1496 4146 1549 966 1853 NA NA NA
1617051600.0 10026.0 NA 208 391 0 85 168 NA NA NA NA 402 816 0 194 348 NA NA NA NA 2848 3214 670 418 789 NA NA NA NA 2691 3857 1268 810 875 NA NA NA
1617051600.0 1003.0 NA 319 0 NA NA NA NA NA NA NA 779 0 NA NA NA NA NA NA NA 3993 388 NA NA NA NA NA NA NA 3346 531 NA NA NA NA NA NA
