Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617310800.0 1.0 80 113 247 NA NA NA NA NA NA 680 577 1315 NA NA NA NA NA NA 5559 2178 5701 NA NA NA NA NA NA 2984 1008 4167 NA NA NA NA NA NA
1617310800.0 10.0 NA 999 1041 0 NA NA NA NA NA NA 1158 1402 0 NA NA NA NA NA NA 4410 5913 797 NA NA NA NA NA NA 1445 3007 837 NA NA NA NA NA
1617310800.0 1000.0 NA 318 167 0 74 NA NA NA NA NA 1494 1175 0 584 NA NA NA NA NA 15090 6917 1941 1559 NA NA NA NA NA 7079 3648 2229 1333 NA NA NA NA
1617310800.0 10001.0 NA 1035 1122 0 547 1005 NA NA NA NA 1547 1545 0 589 1215 NA NA NA NA 2975 3398 994 525 839 NA NA NA NA 963 2420 1030 465 868 NA NA NA
1617310800.0 10002.0 NA 1132 1084 0 527 1030 NA NA NA NA 1547 1481 0 589 1215 NA NA NA NA 2949 3327 964 529 980 NA NA NA NA 951 2386 991 453 901 NA NA NA
1617310800.0 10003.0 NA 214 NA NA NA NA NA NA NA NA 1543 NA NA NA NA NA NA NA NA 7777 NA NA NA NA NA NA NA NA 2550 NA NA NA NA NA NA NA
1617310800.0 10004.0 NA 211 398 0 89 213 NA NA NA NA 1606 1542 0 589 1137 NA NA NA NA 7715 8684 2918 1592 3321 NA NA NA NA 2541 6586 3048 1492 3268 NA NA NA
1617310800.0 10005.0 NA 1088 1112 0 547 NA NA NA NA NA 1612 1481 0 589 NA NA NA NA NA 2938 3320 958 518 NA NA NA NA NA 992 2397 984 444 NA NA NA NA
1617310800.0 10006.0 NA 779 1162 0 547 899 NA NA NA NA 1547 1481 0 589 1036 NA NA NA NA 2966 3227 966 512 904 NA NA NA NA 952 2302 1000 471 850 NA NA NA
1617310800.0 10007.0 NA 228 NA NA NA NA NA NA NA NA 1645 NA NA NA NA NA NA NA NA 7803 NA NA NA NA NA NA NA NA 2585 NA NA NA NA NA NA NA
1617310800.0 10008.0 NA 1047 1138 0 528 1035 NA NA NA NA 1715 1544 0 589 1216 NA NA NA NA 3010 3363 976 510 972 NA NA NA NA 978 2379 999 444 890 NA NA NA
1617310800.0 10009.0 NA 1500 1131 0 547 1026 NA NA NA NA 1715 1480 0 589 1215 NA NA NA NA 3021 3384 973 518 930 NA NA NA NA 959 2361 993 451 841 NA NA NA
1617310800.0 1001.0 NA 280 126 0 0 0 0 0 0 NA 1494 656 0 0 0 0 0 0 NA 12903 3021 348 288 406 983 446 996 NA 6341 1778 392 321 437 1034 502 1065
1617310800.0 1001.2 NA 435 158 0 NA NA NA NA NA NA 2108 720 0 NA NA NA NA NA NA 72743 14105 531 NA NA NA NA NA NA 22223 6185 699 NA NA NA NA NA
1617310800.0 1002.0 NA 305 79 NA NA NA NA NA NA NA 1907 625 NA NA NA NA NA NA NA 15144 2565 NA NA NA NA NA NA NA 8424 1340 NA NA NA NA NA NA
1617310800.0 10023.0 NA 912 1123 0 194 950 NA NA NA NA 1547 1481 0 589 1036 NA NA NA NA 2976 3371 983 509 911 NA NA NA NA 1076 2359 1005 444 848 NA NA NA
1617310800.0 10024.0 NA 908 1163 0 547 1032 NA NA NA NA 1652 1481 0 589 1217 NA NA NA NA 3141 3596 1038 553 1293 NA NA NA NA 1042 2426 1058 474 1228 NA NA NA
1617310800.0 10024.1 NA 227 420 0 NA NA NA NA NA NA 1709 1478 0 NA NA NA NA NA NA 8638 9884 3277 NA NA NA NA NA NA 2849 6871 3539 NA NA NA NA NA
1617310800.0 10024.2 NA 228 411 0 NA NA NA NA NA NA 1709 1413 0 NA NA NA NA NA NA 8337 9941 3275 NA NA NA NA NA NA 2685 6973 3645 NA NA NA NA NA
1617310800.0 10024.3 NA 1501 1150 0 NA NA NA NA NA NA 1715 1544 0 NA NA NA NA NA NA 3022 3558 1030 NA NA NA NA NA NA 1014 2438 1060 NA NA NA NA NA
1617310800.0 10024.4 NA 231 NA NA NA NA NA NA NA NA 1709 NA NA NA NA NA NA NA NA 8411 NA NA NA NA NA NA NA NA 2781 NA NA NA NA NA NA NA
1617310800.0 10024.5 NA 233 408 0 NA NA NA NA NA NA 1710 1542 0 NA NA NA NA NA NA 8419 9500 3407 NA NA NA NA NA NA 2752 6785 3727 NA NA NA NA NA
1617310800.0 10025.0 NA 1220 NA NA NA NA NA NA NA NA 1611 NA NA NA NA NA NA NA NA 3063 NA NA NA NA NA NA NA NA 973 NA NA NA NA NA NA NA
1617310800.0 10026.0 NA 1181 1143 0 527 1041 NA NA NA NA 1715 1609 0 589 1217 NA NA NA NA 3261 4094 1037 569 967 NA NA NA NA 1027 2544 1061 466 890 NA NA NA
1617310800.0 1003.0 NA 333 0 NA NA NA NA NA NA NA 1607 0 NA NA NA NA NA NA NA 16885 1833 NA NA NA NA NA NA NA 7423 1975 NA NA NA NA NA NA
1617310800.0 1004.0 NA 229 99 0 0 0 0 NA NA NA 1257 590 0 0 0 0 NA NA NA 5373 1979 304 444 964 1034 NA NA NA 3515 1258 351 508 1040 1126 NA NA
1617310800.0 10042.0 NA 1415 1120 0 536 942 NA NA NA NA 1651 1481 0 589 1216 NA NA NA NA 3049 3440 1021 531 990 NA NA NA NA 995 2392 1048 449 932 NA NA NA
