Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1617570000.0 136.8643 NA 437 1179 0 NA NA NA 1583 1603 0 NA NA NA 1677 47042 807 NA NA NA 793 14284 850 NA NA
1617570000.0 136.865 NA 832 NA NA NA NA NA 1520 NA NA NA NA NA 1815 NA NA NA NA NA 782 NA NA NA NA
1617570000.0 136.881 NA 885 NA NA NA NA NA 1583 NA NA NA NA NA 2017 NA NA NA NA NA 816 NA NA NA NA
1617570000.0 136.883 NA 326 710 0 NA NA NA 1519 1679 0 NA NA NA 2113 43059 794 NA NA NA 870 13627 833 NA NA
1617570000.0 136.896 NA 275 531 0 NA NA NA 1584 1602 0 NA NA NA 1738 37164 805 NA NA NA 737 11554 854 NA NA
1617570000.0 137.8 NA 1304 NA NA NA NA NA 1583 NA NA NA NA NA 1234 NA NA NA NA NA 609 NA NA NA NA
1617570000.0 138.1 NA 525 535 0 NA NA NA 1663 588 0 NA NA NA 3367 394 653 NA NA NA 1516 384 710 NA NA
1617570000.0 148.0 538 523 1130 0 NA NA 684 1070 1481 0 NA NA 2674 2103 4359 984 NA NA 1328 1102 3121 1033 NA NA
1617570000.0 23434.21 NA 1175 1560 691 NA NA NA 2703 2014 1079 NA NA NA 35952 25265 3827 NA NA NA 10025 6970 1624 NA NA
1617570000.0 23434.99 NA 1103 1607 1562 0 NA NA 2643 3062 2640 0 NA NA 25882 25896 70539 1000 NA NA 8706 7455 20024 1054 NA
1617570000.0 23434.9921 NA 1328 1251 1015 1006 NA NA 2490 3153 2116 1079 NA NA 23470 24470 26666 3687 NA NA 8751 7535 7690 1582 NA
1617570000.0 23434.999 NA 1289 1303 698 0 NA NA 1761 2358 1717 0 NA NA 11251 11269 18639 990 NA NA 4238 3317 6527 1041 NA
1617570000.0 250200.0 NA 515 465 0 NA NA NA 1932 1467 0 NA NA NA 43029 5723 768 NA NA NA 12887 3163 809 NA NA
1617570000.0 250200.17 NA 736 1218 0 NA NA NA 1996 1610 0 NA NA NA 43366 5853 1065 NA NA NA 14301 3425 1105 NA NA
