Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617224400.0 1.0 90 110 238 NA NA NA NA NA NA 1052 1032 1346 NA NA NA NA NA NA 3102 881 3143 NA NA NA NA NA NA 1471 341 1946 NA NA NA NA NA NA
1617224400.0 10.0 NA 141 341 0 NA NA NA NA NA NA 1098 1488 0 NA NA NA NA NA NA 6768 12040 1711 NA NA NA NA NA NA 1991 6312 1783 NA NA NA NA NA
1617224400.0 1000.0 NA 329 174 0 68 NA NA NA NA NA 1473 1150 0 997 NA NA NA NA NA 11193 3350 855 621 NA NA NA NA NA 5318 1757 889 932 NA NA NA NA
1617224400.0 10001.0 NA 223 412 0 108 218 NA NA NA NA 1238 1649 0 1035 1189 NA NA NA NA 7066 7785 2247 861 1682 NA NA NA NA 2084 5533 2290 716 1558 NA NA NA
1617224400.0 10002.0 NA 225 428 0 121 242 NA NA NA NA 1271 1670 0 1033 1250 NA NA NA NA 5545 6303 2361 768 1675 NA NA NA NA 1585 4192 2400 639 1649 NA NA NA
1617224400.0 10003.0 NA 226 422 0 98 249 NA NA NA NA 1237 1648 0 1031 1226 NA NA NA NA 7638 8128 2382 870 1687 NA NA NA NA 2254 5825 2423 731 1646 NA NA NA
1617224400.0 10004.0 NA 217 425 0 102 221 NA NA NA NA 1254 1669 0 1033 1190 NA NA NA NA 8127 7180 1989 1027 1775 NA NA NA NA 2368 5363 2030 1112 1624 NA NA NA
1617224400.0 10005.0 NA 223 422 0 107 244 NA NA NA NA 1236 1665 0 1030 1225 NA NA NA NA 6846 7133 1888 1007 1743 NA NA NA NA 1988 4950 1921 1110 1572 NA NA NA
1617224400.0 10006.0 NA 222 409 0 105 210 NA NA NA NA 1249 1644 0 1026 1188 NA NA NA NA 7510 7403 1948 916 1621 NA NA NA NA 2174 5393 1988 738 1503 NA NA NA
1617224400.0 10007.0 NA 250 417 0 98 220 NA NA NA NA 1253 1654 0 1039 1178 NA NA NA NA 7866 6671 2180 813 1764 NA NA NA NA 2254 4492 2227 673 1616 NA NA NA
1617224400.0 10008.0 NA 243 419 0 98 234 NA NA NA NA 1241 1644 0 1035 1228 NA NA NA NA 4942 6667 2355 901 1802 NA NA NA NA 1458 5202 2403 739 1625 NA NA NA
1617224400.0 10009.0 NA 250 416 0 98 236 NA NA NA NA 1285 1668 0 1039 1228 NA NA NA NA 7625 8237 2141 888 1514 NA NA NA NA 2234 5727 2184 737 1377 NA NA NA
1617224400.0 1001.0 NA 294 134 0 0 0 0 0 0 NA 1431 1076 0 0 0 0 0 0 NA 10822 1588 136 160 148 629 152 534 NA 5107 822 153 176 172 646 172 553
1617224400.0 1001.2 NA 451 158 0 NA NA NA NA NA NA 1729 1161 0 NA NA NA NA NA NA 54204 6419 177 NA NA NA NA NA NA 16069 2668 208 NA NA NA NA NA
1617224400.0 1002.0 NA 318 85 NA NA NA NA NA NA NA 1511 1005 NA NA NA NA NA NA NA 9628 823 NA NA NA NA NA NA NA 5333 397 NA NA NA NA NA NA
1617224400.0 10023.0 NA 222 416 0 101 209 NA NA NA NA 1251 1658 0 1035 1184 NA NA NA NA 7535 7906 2044 868 1443 NA NA NA NA 2183 5608 2076 719 1343 NA NA NA
1617224400.0 10024.0 NA 248 431 0 99 246 NA NA NA NA 1273 1645 0 1030 1234 NA NA NA NA 7400 8755 2156 963 1840 NA NA NA NA 2247 5870 2199 774 1684 NA NA NA
1617224400.0 10024.1 NA 260 437 0 NA NA NA NA NA NA 1299 1682 0 NA NA NA NA NA NA 8387 8229 2727 NA NA NA NA NA NA 2372 5438 2802 NA NA NA NA NA
