Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617138000.0 1.0 72 91 191 NA NA NA NA NA NA 210 192 563 NA NA NA NA NA NA 1016 728 1580 NA NA NA NA NA NA 1081 702 2094 NA NA NA NA NA NA
1617138000.0 10.0 NA 120 301 0 NA NA NA NA NA NA 251 705 0 NA NA NA NA NA NA 2741 4222 549 NA NA NA NA NA NA 1935 3399 827 NA NA NA NA NA
1617138000.0 1000.0 NA 284 142 0 52 NA NA NA NA NA 677 302 0 152 NA NA NA NA NA 3895 1426 402 331 NA NA NA NA NA 3243 1499 712 532 NA NA NA NA
1617138000.0 10001.0 NA 198 372 0 80 153 NA NA NA NA 397 805 0 190 303 NA NA NA NA 2694 2808 682 605 1029 NA NA NA NA 1978 3540 1290 1201 2572 NA NA NA
1617138000.0 10002.0 NA 193 367 0 83 163 NA NA NA NA 390 783 0 188 332 NA NA NA NA 3148 2743 684 393 943 NA NA NA NA 2594 4187 1915 1105 2653 NA NA NA
1617138000.0 10003.0 NA 195 382 0 81 164 NA NA NA NA 376 799 0 190 330 NA NA NA NA 2830 3146 676 426 782 NA NA NA NA 1581 3923 2052 605 1906 NA NA NA
1617138000.0 10004.0 NA 192 364 0 80 144 NA NA NA NA 406 805 0 192 292 NA NA NA NA 2708 2769 677 514 789 NA NA NA NA 2011 3619 1916 1015 1315 NA NA NA
1617138000.0 10005.0 NA 192 368 0 80 164 NA NA NA NA 379 802 0 190 328 NA NA NA NA 3458 2983 667 384 741 NA NA NA NA 2526 3919 1599 556 1054 NA NA NA
1617138000.0 10006.0 NA 199 369 0 77 135 NA NA NA NA 382 767 0 179 278 NA NA NA NA 2687 2838 673 542 953 NA NA NA NA 1967 3938 1310 1055 1814 NA NA NA
1617138000.0 10007.0 NA 204 369 0 81 145 NA NA NA NA 391 757 0 188 297 NA NA NA NA 3751 2771 679 419 881 NA NA NA NA 3248 4122 1619 505 1423 NA NA NA
1617138000.0 10008.0 NA 210 369 0 81 159 NA NA NA NA 408 807 0 189 342 NA NA NA NA 3529 2936 679 399 890 NA NA NA NA 2769 4581 1771 753 1821 NA NA NA
1617138000.0 10009.0 NA 200 369 0 81 163 NA NA NA NA 388 858 0 189 342 NA NA NA NA 2953 2821 688 462 924 NA NA NA NA 1927 4020 1130 747 1272 NA NA NA
