Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617656400.0 1.0 73 91 189 NA NA NA NA 209 479 524 NA NA NA NA 1253 781 1590 NA NA NA NA 1467 667 1853 NA NA NA NA
1617656400.0 10004.0 NA 213 372 0 79 140 NA NA 593 825 0 162 271 NA NA 2668 2612 648 485 726 NA NA 1658 3947 1530 464 1392 NA
1617656400.0 10006.0 NA 205 361 0 75 136 NA NA 609 714 0 163 276 NA NA 2780 2395 647 624 855 NA NA 1720 2968 1633 1037 1305 NA
1617656400.0 1002.0 NA 291 70 NA NA NA NA NA 641 154 NA NA NA NA NA 3578 393 NA NA NA NA NA 3660 327 NA NA NA NA
1617656400.0 1003.0 NA 334 0 NA NA NA NA NA 777 0 NA NA NA NA NA 3883 375 NA NA NA NA NA 3108 575 NA NA NA NA
1617656400.0 1004.0 NA 221 91 0 0 0 0 NA 381 171 0 0 0 0 NA 1451 469 75 109 245 247 NA 2257 627 161 281 347 334
1617656400.0 10071.0 NA 219 373 0 80 163 NA NA 618 767 0 167 333 NA NA 2731 2678 685 674 847 NA NA 1670 4402 1712 1018 1390 NA
1617656400.0 101.0 84 NA NA NA NA NA NA 188 NA NA NA NA NA NA 837 NA NA NA NA NA NA 1055 NA NA NA NA NA NA
1617656400.0 1010.0 NA 29 47 0 NA NA NA NA 99 124 0 NA NA NA NA 117 240 152 NA NA NA NA 288 343 218 NA NA NA
1617656400.0 102.0 86 NA NA NA NA NA NA 188 NA NA NA NA NA NA 724 NA NA NA NA NA NA 952 NA NA NA NA NA NA
1617656400.0 1020.0 NA 39 30 0 43 NA NA NA 157 88 0 155 NA NA NA 323 103 74 305 NA NA NA 474 272 176 373 NA NA
1617656400.0 10224.0 NA 350 583 0 165 NA NA NA 703 970 0 331 NA NA NA 4979 4797 700 726 NA NA NA 4520 5759 1410 749 NA NA
1617656400.0 10224.15 NA 360 582 0 191 NA NA NA 735 959 0 357 NA NA NA 4878 4963 701 878 NA NA NA 4115 5670 1248 961 NA NA
1617656400.0 10225.0 NA 354 581 0 165 NA NA NA 809 1026 0 321 NA NA NA 4779 4535 687 685 NA NA NA 3254 4604 1324 865 NA NA
1617656400.0 103.0 57 0 0 NA NA NA NA 151 0 0 NA NA NA NA 819 225 1737 NA NA NA NA 948 385 2641 NA NA NA NA
1617656400.0 1030.0 NA 182 53 0 0 NA NA NA 440 121 0 0 NA NA NA 8241 269 75 65 NA NA NA 4097 307 173 128 NA NA
1617656400.0 1040.1 NA 76 32 0 NA NA NA NA 174 92 0 NA NA NA NA 453 140 114 NA NA NA NA 702 237 161 NA NA NA
1617656400.0 105.0 79 91 29 NA NA NA NA 215 430 89 NA NA NA NA 1320 832 105 NA NA NA NA 1131 464 143 NA NA NA NA
1617656400.0 106.0 55 0 0 NA NA NA NA 149 0 0 NA NA NA NA 825 259 1685 NA NA NA NA 953 713 2821 NA NA NA NA
1617656400.0 107.0 82 96 275 NA NA NA NA 209 436 603 NA NA NA NA 2219 733 2175 NA NA NA NA 1335 526 2660 NA NA NA NA
1617656400.0 108.0 80 109 280 NA NA NA NA 212 502 603 NA NA NA NA 2589 744 2214 NA NA NA NA 1553 573 2467 NA NA NA NA
1617656400.0 10801.0 NA 194 360 0 79 142 NA NA 589 767 0 165 273 NA NA 2657 2778 645 654 720 NA NA 1778 3818 945 1054 742 NA
1617656400.0 10805.0 NA 198 362 0 79 165 NA NA 556 796 0 165 332 NA NA 3056 2782 656 486 786 NA NA 2276 3856 2134 531 1170 NA
1617656400.0 10809.0 NA 192 368 0 81 165 NA NA 534 806 0 165 320 NA NA 3079 2544 657 509 698 NA NA 2076 3591 926 514 1146 NA
1617656400.0 10824.0 NA 201 376 0 81 169 NA NA 605 717 0 167 333 NA NA 2827 2989 688 503 720 NA NA 1749 4727 1295 466 727 NA
1617656400.0 10824.1 NA 216 376 0 NA NA NA NA 567 797 0 NA NA NA NA 2707 2905 677 NA NA NA NA 1630 3816 1394 NA NA NA
1617656400.0 10824.501 NA 205 85 0 NA NA NA NA 587 249 0 NA NA NA NA 2971 857 163 NA NA NA NA 1776 926 248 NA NA NA
1617656400.0 10824.502 NA 217 86 0 NA NA NA NA 549 245 0 NA NA NA NA 2846 714 165 NA NA NA NA 1322 855 256 NA NA NA
1617656400.0 10824.511 NA 207 82 0 NA NA NA NA 602 177 0 NA NA NA NA 2679 405 184 NA NA NA NA 1668 706 319 NA NA NA
1617656400.0 10824.512 NA 214 77 0 NA NA NA NA 628 181 0 NA NA NA NA 2740 401 184 NA NA NA NA 1507 670 318 NA NA NA
1617656400.0 10824.521 NA 215 68 0 NA NA NA NA 585 145 0 NA NA NA NA 2738 374 188 NA NA NA NA 1595 633 318 NA NA NA
1617656400.0 10824.522 NA 216 77 0 NA NA NA NA 576 148 0 NA NA NA NA 2779 376 191 NA NA NA NA 1477 661 336 NA NA NA
1617656400.0 10824.6 NA 214 373 0 82 168 NA NA 553 757 0 167 324 NA NA 2768 2826 680 523 683 NA NA 1471 3904 1574 483 949 NA
1617656400.0 10842.0 NA 209 371 0 82 168 NA NA 633 830 0 165 329 NA NA 2602 2611 680 670 754 NA NA 1667 3196 1442 869 817 NA
1617656400.0 10842.501 NA 201 88 0 NA NA NA NA 584 249 0 NA NA NA NA 2828 860 169 NA NA NA NA 1458 922 276 NA NA NA
1617656400.0 10842.502 NA 210 84 0 NA NA NA NA 565 252 0 NA NA NA NA 2821 843 169 NA NA NA NA 1344 915 280 NA NA NA
1617656400.0 10859.0 NA 206 385 0 83 173 NA NA 604 796 0 163 335 NA NA 2866 3036 677 509 726 NA NA 2233 3807 1095 486 718 NA
1617656400.0 10871.0 NA 204 374 0 81 167 NA NA 533 747 0 163 323 NA NA 2738 2617 679 550 676 NA NA 1952 4682 1458 810 761 NA
1617656400.0 109.0 85 107 278 NA NA NA NA 212 405 594 NA NA NA NA 2706 807 2197 NA NA NA NA 1946 619 2323 NA NA NA NA
1617656400.0 11.0 NA 108 297 0 78 NA NA NA 426 650 0 141 NA NA NA 2243 2264 578 456 NA NA NA 1829 2545 1173 324 NA NA
1617656400.0 110.0 64 95 274 NA NA NA NA 163 409 596 NA NA NA NA 1054 889 2187 NA NA NA NA 1082 935 2673 NA NA NA NA
1617656400.0 11024.0 NA 431 675 0 176 NA NA NA 817 1031 0 335 NA NA NA 5973 6277 704 1060 NA NA NA 4732 5865 1398 1964 NA NA
1617656400.0 11024.15 NA 430 685 0 195 NA NA NA 923 1119 0 361 NA NA NA 6091 6000 702 907 NA NA NA 4708 6114 1214 1205 NA NA
1617656400.0 11024.2 NA 412 651 0 167 NA NA NA 834 1113 0 332 NA NA NA 5985 5686 699 769 NA NA NA 4520 6203 1300 961 NA NA
1617656400.0 11024.3 NA 395 660 0 167 NA NA NA 784 1091 0 330 NA NA NA 5955 5827 703 813 NA NA NA 4318 5072 1014 1583 NA NA
1617656400.0 11024.6 NA 405 664 0 168 NA NA NA 851 1119 0 326 NA NA NA 6081 6083 713 677 NA NA NA 4937 5170 1477 1049 NA NA
1617656400.0 11025.0 NA 400 658 0 171 NA NA NA 820 1068 0 330 NA NA NA 5900 5540 695 832 NA NA NA 4713 5994 1318 919 NA NA
1617656400.0 111.0 60 90 274 NA NA NA NA 181 473 596 NA NA NA NA 1305 670 2045 NA NA NA NA 2126 842 2346 NA NA NA NA
1617656400.0 112.0 82 96 278 NA NA NA NA 212 375 584 NA NA NA NA 1993 817 2094 NA NA NA NA 1838 647 2719 NA NA NA NA
1617656400.0 11224.0 NA 176 370 0 NA NA NA NA 569 711 0 NA NA NA NA 1531 2697 688 NA NA NA NA 1288 2913 1798 NA NA NA
1617656400.0 11224.6 NA 176 369 0 NA NA NA NA 548 710 0 NA NA NA NA 1566 2595 683 NA NA NA NA 1172 3354 1803 NA NA NA
1617656400.0 113.0 83 96 282 NA NA NA NA 211 439 600 NA NA NA NA 2465 664 2036 NA NA NA NA 1987 525 2544 NA NA NA NA
1617656400.0 114.0 81 96 280 NA NA NA NA 212 423 610 NA NA NA NA 1915 711 2432 NA NA NA NA 1727 855 2648 NA NA NA NA
1617656400.0 115.0 81 96 279 NA NA NA NA 214 506 595 NA NA NA NA 2235 697 2194 NA NA NA NA 1690 499 2455 NA NA NA NA
1617656400.0 116.0 82 99 279 NA NA NA NA 218 466 621 NA NA NA NA 2461 748 2312 NA NA NA NA 1471 522 2484 NA NA NA NA
1617656400.0 11624.911 79 280 470 0 91 NA NA 172 688 762 0 175 NA NA 11586 10232 7540 3490 4284 NA NA 7576 9473 14109 9610 3824 NA NA
1617656400.0 11634.0 NA 285 465 0 109 NA NA NA 715 855 0 181 NA NA NA 2454 4067 976 966 NA NA NA 3878 5485 1510 924 NA NA
1617656400.0 11634.1 NA 285 229 0 NA NA NA NA 754 439 0 NA NA NA NA 2455 2009 457 NA NA NA NA 2826 1726 640 NA NA NA
1617656400.0 11634.5 NA 280 108 0 NA NA NA NA 653 271 0 NA NA NA NA 2568 1238 180 NA NA NA NA 2588 1156 338 NA NA NA
1617656400.0 11634.501 NA 280 106 0 NA NA NA NA 677 265 0 NA NA NA NA 2537 1136 176 NA NA NA NA 2628 1194 310 NA NA NA
1617656400.0 11634.502 NA 284 104 0 NA NA NA NA 739 277 0 NA NA NA NA 2560 1144 173 NA NA NA NA 2288 1159 307 NA NA NA
1617656400.0 11634.511 NA 284 103 0 NA NA NA NA 665 212 0 NA NA NA NA 2473 748 185 NA NA NA NA 2436 1014 322 NA NA NA
1617656400.0 11634.512 NA 282 101 0 NA NA NA NA 756 217 0 NA NA NA NA 2585 789 185 NA NA NA NA 2178 1200 322 NA NA NA
1617656400.0 11634.521 NA 288 98 0 NA NA NA NA 730 194 0 NA NA NA NA 2445 717 192 NA NA NA NA 2368 1166 337 NA NA NA
1617656400.0 11634.522 NA 289 96 0 NA NA NA NA 731 191 0 NA NA NA NA 2439 717 193 NA NA NA NA 2368 965 338 NA NA NA
1617656400.0 11640.0 NA 263 443 0 93 NA NA NA 728 822 0 170 NA NA NA 2432 3414 922 807 NA NA NA 4042 5233 1291 833 NA NA
1617656400.0 11642.911 73 253 453 0 90 NA NA 163 650 769 0 183 NA NA 9303 8675 6820 3401 4253 NA NA 6838 7860 11695 7210 3743 NA NA
1617656400.0 11646.0 NA 271 455 0 90 NA NA NA 736 813 0 174 NA NA NA 2515 3249 951 1258 NA NA NA 4523 4317 1287 1865 NA NA
1617656400.0 11650.0 NA 274 459 0 91 NA NA NA 619 768 0 179 NA NA NA 2465 3385 965 1007 NA NA NA 4259 4609 1661 1138 NA NA
1617656400.0 11650.501 NA 278 102 0 NA NA NA NA 710 277 0 NA NA NA NA 2391 1051 173 NA NA NA NA 2737 1177 305 NA NA NA
1617656400.0 11650.502 NA 274 104 0 NA NA NA NA 742 281 0 NA NA NA NA 2375 1133 173 NA NA NA NA 2602 1174 310 NA NA NA
1617656400.0 117.0 86 110 282 NA NA NA NA 214 444 677 NA NA NA NA 2425 741 2244 NA NA NA NA 1381 540 2602 NA NA NA NA
1617656400.0 118.0 85 101 284 NA NA NA NA 214 444 677 NA NA NA NA 3128 870 2266 NA NA NA NA 2147 659 2701 NA NA NA NA
1617656400.0 11834.0 NA 548 894 0 174 NA NA NA 953 1305 0 327 NA NA NA 7314 10105 1024 871 NA NA NA 6329 11706 1705 1326 NA NA
1617656400.0 11834.24 NA 866 1796 0 176 NA NA NA 1554 3195 0 331 NA NA NA 22307 99470 973 975 NA NA NA 13865 59325 1463 1162 NA NA
1617656400.0 11834.99 NA 514 607 646 0 173 NA NA 851 1015 999 0 337 NA NA 6752 5694 9596 1033 972 NA NA 5659 5640 10697 1559 1390 NA
1617656400.0 11846.0 NA 542 892 0 169 NA NA NA 1071 1300 0 339 NA NA NA 7096 9995 1017 965 NA NA NA 6422 12616 1577 1328 NA NA
1617656400.0 119.0 90 96 285 NA NA NA NA 220 465 620 NA NA NA NA 2245 711 2209 NA NA NA NA 1496 629 2864 NA NA NA NA
1617656400.0 120.0 62 92 268 NA NA NA NA 161 403 603 NA NA NA NA 1004 779 2179 NA NA NA NA 1482 607 2772 NA NA NA NA
