Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617656400.0 1.0 74 91 196 NA NA NA NA 214 189 583 NA NA NA NA 1217 749 1619 NA NA NA NA 1310 813 1658 NA NA NA NA
1617656400.0 10.0 NA 122 304 0 NA NA NA NA 244 671 0 NA NA NA NA 2087 3866 509 NA NA NA NA 1524 4585 677 NA NA NA
1617656400.0 1000.0 NA 281 142 0 65 NA NA NA 706 285 0 151 NA NA NA 3776 1439 383 310 NA NA NA 3633 2633 632 380 NA NA
1617656400.0 10001.0 NA 199 373 0 84 146 NA NA 410 776 0 190 296 NA NA 2667 2637 628 495 775 NA NA 1949 4529 1443 1988 2063 NA
1617656400.0 10002.0 NA 192 369 0 82 168 NA NA 389 791 0 186 341 NA NA 2808 2869 639 444 968 NA NA 3006 3704 1576 667 1792 NA
1617656400.0 10003.0 NA 195 375 0 82 166 NA NA 384 791 0 189 331 NA NA 2699 2726 632 426 733 NA NA 1808 3952 1333 1413 3526 NA
1617656400.0 10004.0 NA 200 369 0 82 143 NA NA 401 782 0 189 283 NA NA 2652 2637 627 582 1314 NA NA 1603 4771 1748 1240 3082 NA
1617656400.0 10005.0 NA 196 369 0 82 167 NA NA 383 826 0 188 331 NA NA 2642 2474 619 527 732 NA NA 2124 3200 981 1258 1800 NA
1617656400.0 10006.0 NA 196 360 0 79 138 NA NA 405 772 0 181 277 NA NA 2593 2602 621 514 666 NA NA 1984 3274 1264 1196 2131 NA
1617656400.0 10007.0 NA 203 368 0 83 148 NA NA 398 824 0 192 296 NA NA 2946 2617 640 378 792 NA NA 2025 4234 1487 723 920 NA
1617656400.0 10008.0 NA 205 372 0 83 166 NA NA 415 806 0 191 343 NA NA 2752 3226 634 447 777 NA NA 1702 5464 1437 1446 1194 NA
1617656400.0 10009.0 NA 216 366 0 83 164 NA NA 408 791 0 190 342 NA NA 2693 2404 632 433 810 NA NA 1542 3341 1110 1018 1854 NA
