Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1617310800.0 136.723 NA 97 NA NA NA NA 233 NA NA NA NA 2226 NA NA NA NA 1960 NA NA NA
1617310800.0 136.724 NA 91 NA NA NA NA 238 NA NA NA NA 1970 NA NA NA NA 2695 NA NA NA
1617310800.0 136.72411 NA 175 0 NA NA NA 375 0 NA NA NA 5581 197 NA NA NA 2646 504 NA NA
1617310800.0 136.725 NA 98 NA NA NA NA 238 NA NA NA NA 1822 NA NA NA NA 1781 NA NA NA
1617310800.0 136.726 NA 102 NA NA NA NA 235 NA NA NA NA 2835 NA NA NA NA 2263 NA NA NA
1617310800.0 136.727 NA 142 NA NA NA NA 370 NA NA NA NA 2644 NA NA NA NA 3209 NA NA NA
1617310800.0 136.728 NA 168 NA NA NA NA 377 NA NA NA NA 4346 NA NA NA NA 5977 NA NA NA
1617310800.0 136.729 NA 96 NA NA NA NA 237 NA NA NA NA 1787 NA NA NA NA 1974 NA NA NA
1617310800.0 136.73 NA 100 NA NA NA NA 236 NA NA NA NA 2087 NA NA NA NA 1735 NA NA NA
1617310800.0 136.731 NA 93 NA NA NA NA 240 NA NA NA NA 2112 NA NA NA NA 2362 NA NA NA
1617310800.0 136.732 NA 82 NA NA NA NA 223 NA NA NA NA 1593 NA NA NA NA 1857 NA NA NA
1617310800.0 136.733 NA 208 70 0 NA NA 408 212 0 NA NA 7697 688 561 NA NA 5972 1503 1884 NA
1617310800.0 136.734 NA 99 NA NA NA NA 233 NA NA NA NA 3155 NA NA NA NA 4257 NA NA NA
1617310800.0 136.735 NA 96 NA NA NA NA 235 NA NA NA NA 2216 NA NA NA NA 2834 NA NA NA
1617310800.0 136.736 NA 92 NA NA NA NA 249 NA NA NA NA 2245 NA NA NA NA 1917 NA NA NA
1617310800.0 136.737 NA 95 NA NA NA NA 235 NA NA NA NA 2141 NA NA NA NA 1696 NA NA NA
1617310800.0 136.738 NA 95 NA NA NA NA 231 NA NA NA NA 2706 NA NA NA NA 2507 NA NA NA
1617310800.0 136.739 NA 96 NA NA NA NA 234 NA NA NA NA 2235 NA NA NA NA 2141 NA NA NA
1617310800.0 136.74 NA 108 NA NA NA NA 239 NA NA NA NA 2203 NA NA NA NA 1111 NA NA NA
1617310800.0 136.741 NA 112 NA NA NA NA 238 NA NA NA NA 2303 NA NA NA NA 863 NA NA NA
1617310800.0 136.742 NA 113 NA NA NA NA 239 NA NA NA NA 2549 NA NA NA NA 2057 NA NA NA
1617310800.0 136.743 NA 96 NA NA NA NA 238 NA NA NA NA 2192 NA NA NA NA 1941 NA NA NA
1617310800.0 136.744 NA 101 NA NA NA NA 239 NA NA NA NA 2114 NA NA NA NA 816 NA NA NA
1617310800.0 136.745 NA 86 NA NA NA NA 241 NA NA NA NA 2256 NA NA NA NA 2635 NA NA NA
1617310800.0 136.746 NA 94 NA NA NA NA 240 NA NA NA NA 2749 NA NA NA NA 2972 NA NA NA
1617310800.0 136.747 NA 93 NA NA NA NA 242 NA NA NA NA 2452 NA NA NA NA 2701 NA NA NA
1617310800.0 136.748 NA 107 NA NA NA NA 236 NA NA NA NA 2981 NA NA NA NA 1077 NA NA NA
1617310800.0 136.749 NA 112 NA NA NA NA 244 NA NA NA NA 2817 NA NA NA NA 2203 NA NA NA
1617310800.0 136.75 NA 100 NA NA NA NA 233 NA NA NA NA 2389 NA NA NA NA 2457 NA NA NA
1617310800.0 136.751 NA 92 NA NA NA NA 235 NA NA NA NA 2828 NA NA NA NA 3197 NA NA NA
1617310800.0 136.752 NA 107 NA NA NA NA 242 NA NA NA NA 2577 NA NA NA NA 1430 NA NA NA
1617310800.0 136.753 NA 98 NA NA NA NA 240 NA NA NA NA 2261 NA NA NA NA 1418 NA NA NA
1617310800.0 136.754 NA 99 NA NA NA NA 252 NA NA NA NA 2363 NA NA NA NA 1358 NA NA NA
1617310800.0 136.755 NA 95 NA NA NA NA 244 NA NA NA NA 2252 NA NA NA NA 2257 NA NA NA
1617310800.0 136.756 NA 92 NA NA NA NA 239 NA NA NA NA 2161 NA NA NA NA 1816 NA NA NA
1617310800.0 136.757 NA 99 NA NA NA NA 246 NA NA NA NA 2608 NA NA NA NA 1359 NA NA NA
1617310800.0 136.758 NA 101 NA NA NA NA 246 NA NA NA NA 2221 NA NA NA NA 886 NA NA NA
1617310800.0 136.759 NA 95 NA NA NA NA 225 NA NA NA NA 2021 NA NA NA NA 1825 NA NA NA
1617310800.0 136.76 NA 100 NA NA NA NA 237 NA NA NA NA 2433 NA NA NA NA 1262 NA NA NA
1617310800.0 136.761 NA 97 NA NA NA NA 244 NA NA NA NA 3811 NA NA NA NA 4772 NA NA NA
1617310800.0 136.7611 NA 188 NA NA NA NA 372 NA NA NA NA 2450 NA NA NA NA 1739 NA NA NA
1617310800.0 136.76111 NA 183 0 NA NA NA 372 0 NA NA NA 6723 191 NA NA NA 2864 383 NA NA
1617310800.0 136.762 NA 92 NA NA NA NA 239 NA NA NA NA 3159 NA NA NA NA 3744 NA NA NA
1617310800.0 136.763 NA 93 NA NA NA NA 238 NA NA NA NA 2345 NA NA NA NA 2482 NA NA NA
1617310800.0 136.764 NA 95 NA NA NA NA 235 NA NA NA NA 2342 NA NA NA NA 2394 NA NA NA
1617310800.0 136.765 NA 99 NA NA NA NA 233 NA NA NA NA 3162 NA NA NA NA 2111 NA NA NA
1617310800.0 136.766 NA 93 NA NA NA NA 237 NA NA NA NA 2751 NA NA NA NA 3083 NA NA NA
1617310800.0 136.767 NA 95 NA NA NA NA 242 NA NA NA NA 2018 NA NA NA NA 1816 NA NA NA
1617310800.0 136.768 NA 99 NA NA NA NA 240 NA NA NA NA 2886 NA NA NA NA 1350 NA NA NA
1617310800.0 136.769 NA 113 NA NA NA NA 241 NA NA NA NA 2844 NA NA NA NA 3333 NA NA NA
1617310800.0 136.77 NA 95 NA NA NA NA 234 NA NA NA NA 2433 NA NA NA NA 2057 NA NA NA
1617310800.0 136.771 NA 101 NA NA NA NA 246 NA NA NA NA 2540 NA NA NA NA 2242 NA NA NA
1617310800.0 136.772 NA 96 NA NA NA NA 237 NA NA NA NA 2285 NA NA NA NA 1189 NA NA NA
1617310800.0 136.7721 NA 189 NA NA NA NA 362 NA NA NA NA 2130 NA NA NA NA 1462 NA NA NA
1617310800.0 136.77211 NA 200 0 NA NA NA 377 0 NA NA NA 6046 194 NA NA NA 2773 423 NA NA
1617310800.0 136.7722 NA 201 0 NA NA NA 393 0 NA NA NA 9987 175 NA NA NA 4244 922 NA NA
1617310800.0 136.773 NA 97 NA NA NA NA 241 NA NA NA NA 2346 NA NA NA NA 1404 NA NA NA
1617310800.0 136.774 NA 110 NA NA NA NA 233 NA NA NA NA 3150 NA NA NA NA 1146 NA NA NA
1617310800.0 136.775 NA 91 NA NA NA NA 240 NA NA NA NA 2204 NA NA NA NA 2825 NA NA NA
1617310800.0 136.776 NA 93 NA NA NA NA 237 NA NA NA NA 2245 NA NA NA NA 1866 NA NA NA
1617310800.0 136.777 NA 100 NA NA NA NA 232 NA NA NA NA 3582 NA NA NA NA 3847 NA NA NA
1617310800.0 136.778 NA 93 NA NA NA NA 231 NA NA NA NA 2204 NA NA NA NA 2115 NA NA NA
1617310800.0 136.779 NA 107 NA NA NA NA 245 NA NA NA NA 4466 NA NA NA NA 2605 NA NA NA
1617310800.0 136.78 NA 116 NA NA NA NA 259 NA NA NA NA 2124 NA NA NA NA 3186 NA NA NA
1617310800.0 136.7801 NA 115 0 NA NA NA 249 0 NA NA NA 1270 442 NA NA NA 4204 1689 NA NA
1617310800.0 136.7802 NA 79 0 NA NA NA 188 0 NA NA NA 384 199 NA NA NA 2426 1479 NA NA
1617310800.0 136.7803 NA 106 0 NA NA NA 268 0 NA NA NA 1339 347 NA NA NA 4598 1488 NA NA
1617310800.0 136.781 NA 119 NA NA NA NA 248 NA NA NA NA 2119 NA NA NA NA 1829 NA NA NA
1617310800.0 136.782 NA 112 NA NA NA NA 253 NA NA NA NA 2509 NA NA NA NA 2852 NA NA NA
1617310800.0 136.783 NA 115 NA NA NA NA 263 NA NA NA NA 1912 NA NA NA NA 2370 NA NA NA
1617310800.0 136.784 NA 129 NA NA NA NA 263 NA NA NA NA 1817 NA NA NA NA 1525 NA NA NA
1617310800.0 136.785 NA 113 NA NA NA NA 260 NA NA NA NA 2480 NA NA NA NA 3218 NA NA NA
1617310800.0 136.786 NA 116 NA NA NA NA 254 NA NA NA NA 1909 NA NA NA NA 1922 NA NA NA
1617310800.0 136.787 NA 123 NA NA NA NA 260 NA NA NA NA 2107 NA NA NA NA 1283 NA NA NA
1617310800.0 136.788 NA 112 NA NA NA NA 257 NA NA NA NA 1979 NA NA NA NA 2315 NA NA NA
1617310800.0 136.789 NA 113 NA NA NA NA 259 NA NA NA NA 2023 NA NA NA NA 1145 NA NA NA
1617310800.0 136.79 NA 113 NA NA NA NA 269 NA NA NA NA 2158 NA NA NA NA 2603 NA NA NA
1617310800.0 136.791 NA 127 NA NA NA NA 259 NA NA NA NA 2621 NA NA NA NA 1053 NA NA NA
1617310800.0 136.792 NA 124 NA NA NA NA 257 NA NA NA NA 2170 NA NA NA NA 1309 NA NA NA
1617310800.0 136.793 NA 116 NA NA NA NA 257 NA NA NA NA 1994 NA NA NA NA 2859 NA NA NA
1617310800.0 136.794 NA 116 NA NA NA NA 257 NA NA NA NA 2930 NA NA NA NA 2277 NA NA NA
1617310800.0 136.795 NA 114 NA NA NA NA 260 NA NA NA NA 3073 NA NA NA NA 3650 NA NA NA
1617310800.0 136.7952 NA 201 0 NA NA NA 409 0 NA NA NA 13581 204 NA NA NA 12486 1559 NA NA
1617310800.0 136.796 NA 119 NA NA NA NA 259 NA NA NA NA 2038 NA NA NA NA 1823 NA NA NA
1617310800.0 136.797 NA 117 NA NA NA NA 263 NA NA NA NA 2078 NA NA NA NA 1871 NA NA NA
1617310800.0 136.798 NA 119 NA NA NA NA 264 NA NA NA NA 2106 NA NA NA NA 2858 NA NA NA
1617310800.0 136.799 NA 116 NA NA NA NA 254 NA NA NA NA 2040 NA NA NA NA 2119 NA NA NA
1617310800.0 136.8 NA 121 NA NA NA NA 256 NA NA NA NA 2059 NA NA NA NA 1098 NA NA NA
1617310800.0 136.801 NA 126 NA NA NA NA 259 NA NA NA NA 1949 NA NA NA NA 2082 NA NA NA
1617310800.0 136.802 NA 115 NA NA NA NA 256 NA NA NA NA 2406 NA NA NA NA 2298 NA NA NA
1617310800.0 136.803 NA 124 367 0 NA NA 259 875 0 NA NA 2931 12863 1431 NA NA 4426 7858 1937 NA
1617310800.0 136.804 NA 115 NA NA NA NA 268 NA NA NA NA 1798 NA NA NA NA 2076 NA NA NA
1617310800.0 136.805 NA 121 NA NA NA NA 252 NA NA NA NA 1838 NA NA NA NA 1338 NA NA NA
1617310800.0 136.806 NA 124 NA NA NA NA 270 NA NA NA NA 2116 NA NA NA NA 831 NA NA NA
1617310800.0 136.807 NA 132 NA NA NA NA 258 NA NA NA NA 1692 NA NA NA NA 1464 NA NA NA
1617310800.0 136.808 NA 120 NA NA NA NA 256 NA NA NA NA 1762 NA NA NA NA 1123 NA NA NA
1617310800.0 136.809 NA 119 NA NA NA NA 260 NA NA NA NA 2362 NA NA NA NA 1789 NA NA NA
1617310800.0 136.81 NA 134 NA NA NA NA 262 NA NA NA NA 2526 NA NA NA NA 1681 NA NA NA
1617310800.0 136.811 NA 134 NA NA NA NA 254 NA NA NA NA 5205 NA NA NA NA 3279 NA NA NA
1617310800.0 136.812 NA 120 NA NA NA NA 260 NA NA NA NA 2078 NA NA NA NA 1460 NA NA NA
1617310800.0 136.813 NA 120 NA NA NA NA 255 NA NA NA NA 1768 NA NA NA NA 1947 NA NA NA
1617310800.0 136.814 NA 118 NA NA NA NA 255 NA NA NA NA 2303 NA NA NA NA 2252 NA NA NA
1617310800.0 136.815 NA 124 362 0 NA NA 261 901 0 NA NA 2997 15625 1518 NA NA 4256 10290 3842 NA
1617310800.0 136.816 NA 112 NA NA NA NA 256 NA NA NA NA 1927 NA NA NA NA 2454 NA NA NA
1617310800.0 136.817 NA 115 NA NA NA NA 257 NA NA NA NA 1816 NA NA NA NA 2200 NA NA NA
1617310800.0 136.818 NA 117 NA NA NA NA 258 NA NA NA NA 2215 NA NA NA NA 2801 NA NA NA
1617310800.0 136.819 NA 115 NA NA NA NA 256 NA NA NA NA 2011 NA NA NA NA 2384 NA NA NA
1617310800.0 136.82 NA 119 NA NA NA NA 265 NA NA NA NA 2487 NA NA NA NA 2690 NA NA NA
1617310800.0 136.821 NA 116 NA NA NA NA 261 NA NA NA NA 2574 NA NA NA NA 3555 NA NA NA
1617310800.0 136.822 NA 116 NA NA NA NA 251 NA NA NA NA 1928 NA NA NA NA 1986 NA NA NA
1617310800.0 136.823 NA 114 NA NA NA NA 257 NA NA NA NA 2068 NA NA NA NA 2619 NA NA NA
1617310800.0 136.824 NA 118 NA NA NA NA 256 NA NA NA NA 2134 NA NA NA NA 2103 NA NA NA
1617310800.0 136.825 NA 104 NA NA NA NA 257 NA NA NA NA 2154 NA NA NA NA 2132 NA NA NA
1617310800.0 136.826 NA 131 NA NA NA NA 260 NA NA NA NA 2328 NA NA NA NA 1337 NA NA NA
1617310800.0 136.827 NA 124 370 0 NA NA 266 854 0 NA NA 2686 16639 1559 NA NA 3407 10444 4414 NA
1617310800.0 136.828 NA 118 NA NA NA NA 261 NA NA NA NA 3772 NA NA NA NA 3203 NA NA NA
1617310800.0 136.829 NA 115 NA NA NA NA 257 NA NA NA NA 2010 NA NA NA NA 2111 NA NA NA
1617310800.0 136.83 NA 109 NA NA NA NA 258 NA NA NA NA 2410 NA NA NA NA 3581 NA NA NA
1617310800.0 136.831 NA 116 NA NA NA NA 265 NA NA NA NA 1969 NA NA NA NA 2434 NA NA NA
1617310800.0 136.8311 NA 172 0 NA NA NA 372 0 NA NA NA 7157 203 NA NA NA 3760 1161 NA NA
1617310800.0 136.83111 NA 187 0 NA NA NA 404 0 NA NA NA 7889 195 NA NA NA 5131 326 NA NA
1617310800.0 136.832 NA 122 NA NA NA NA 261 NA NA NA NA 2015 NA NA NA NA 1444 NA NA NA
1617310800.0 136.833 NA 115 NA NA NA NA 259 NA NA NA NA 2172 NA NA NA NA 2726 NA NA NA
1617310800.0 136.834 NA 118 NA NA NA NA 260 NA NA NA NA 1966 NA NA NA NA 2165 NA NA NA
1617310800.0 136.835 NA 116 NA NA NA NA 251 NA NA NA NA 2507 NA NA NA NA 2324 NA NA NA
1617310800.0 136.836 NA 113 NA NA NA NA 260 NA NA NA NA 2078 NA NA NA NA 2380 NA NA NA
1617310800.0 136.837 NA 121 NA NA NA NA 272 NA NA NA NA 1789 NA NA NA NA 1152 NA NA NA
1617310800.0 136.838 NA 117 NA NA NA NA 259 NA NA NA NA 2491 NA NA NA NA 2415 NA NA NA
1617310800.0 136.839 NA 117 361 0 NA NA 270 875 0 NA NA 2447 16924 1394 NA NA 3646 9118 2148 NA
1617310800.0 136.8391 NA 148 NA NA NA NA 338 NA NA NA NA 3978 NA NA NA NA 5284 NA NA NA
1617310800.0 136.84 NA 113 NA NA NA NA 263 NA NA NA NA 6186 NA NA NA NA 5055 NA NA NA
1617310800.0 136.841 NA 120 NA NA NA NA 270 NA NA NA NA 1940 NA NA NA NA 1965 NA NA NA
1617310800.0 136.842 NA 118 NA NA NA NA 262 NA NA NA NA 2288 NA NA NA NA 3409 NA NA NA
1617310800.0 136.843 NA 118 NA NA NA NA 270 NA NA NA NA 2081 NA NA NA NA 2520 NA NA NA
1617310800.0 136.844 NA 116 NA NA NA NA 256 NA NA NA NA 2760 NA NA NA NA 3834 NA NA NA
1617310800.0 136.845 NA 117 NA NA NA NA 262 NA NA NA NA 2715 NA NA NA NA 1729 NA NA NA
1617310800.0 136.846 NA 117 NA NA NA NA 261 NA NA NA NA 2676 NA NA NA NA 3604 NA NA NA
1617310800.0 136.847 NA 114 NA NA NA NA 262 NA NA NA NA 3002 NA NA NA NA 3947 NA NA NA
1617310800.0 136.848 NA 106 NA NA NA NA 268 NA NA NA NA 2702 NA NA NA NA 3278 NA NA NA
1617310800.0 136.849 NA 117 NA NA NA NA 260 NA NA NA NA 2386 NA NA NA NA 3218 NA NA NA
1617310800.0 136.85 NA 109 NA NA NA NA 258 NA NA NA NA 2184 NA NA NA NA 3850 NA NA NA
1617310800.0 136.8501 NA 114 NA NA NA NA 253 NA NA NA NA 1840 NA NA NA NA 2218 NA NA NA
1617310800.0 136.851 NA 114 NA NA NA NA 259 NA NA NA NA 2286 NA NA NA NA 2561 NA NA NA
1617310800.0 136.852 NA 120 NA NA NA NA 260 NA NA NA NA 2080 NA NA NA NA 2586 NA NA NA
1617310800.0 136.8521 NA 204 0 NA NA NA 403 0 NA NA NA 10146 174 NA NA NA 5196 353 NA NA
1617310800.0 136.8522 NA 208 0 NA NA NA 411 0 NA NA NA 10184 185 NA NA NA 4580 730 NA NA
1617310800.0 136.8523 NA 198 0 NA NA NA 382 0 NA NA NA 8671 180 NA NA NA 3493 477 NA NA
1617310800.0 136.853 NA 116 NA NA NA NA 257 NA NA NA NA 1702 NA NA NA NA 1762 NA NA NA
1617310800.0 136.854 NA 118 NA NA NA NA 259 NA NA NA NA 2093 NA NA NA NA 2380 NA NA NA
1617310800.0 136.855 NA 120 NA NA NA NA 255 NA NA NA NA 1818 NA NA NA NA 1583 NA NA NA
1617310800.0 136.856 NA 117 NA NA NA NA 257 NA NA NA NA 1738 NA NA NA NA 2211 NA NA NA
1617310800.0 136.8561 NA 96 NA NA NA NA 256 NA NA NA NA 1887 NA NA NA NA 2068 NA NA NA
1617310800.0 136.8562 NA 95 343 0 NA NA 244 854 0 NA NA 2070 9537 1585 NA NA 3878 11747 5400 NA
1617310800.0 136.857 NA 112 NA NA NA NA 258 NA NA NA NA 2786 NA NA NA NA 4126 NA NA NA
1617310800.0 136.858 NA 112 361 0 NA NA 266 853 0 NA NA 2638 15982 1511 NA NA 3603 10389 2331 NA
1617310800.0 136.859 NA 118 NA NA NA NA 260 NA NA NA NA 1895 NA NA NA NA 2513 NA NA NA
1617310800.0 136.86 NA 125 NA NA NA NA 269 NA NA NA NA 2161 NA NA NA NA 1699 NA NA NA
1617310800.0 136.861 NA 121 NA NA NA NA 256 NA NA NA NA 1771 NA NA NA NA 1445 NA NA NA
1617310800.0 136.862 NA 116 NA NA NA NA 255 NA NA NA NA 1978 NA NA NA NA 2873 NA NA NA
1617310800.0 136.863 NA 117 NA NA NA NA 257 NA NA NA NA 2290 NA NA NA NA 2445 NA NA NA
1617310800.0 136.864 NA 117 NA NA NA NA 259 NA NA NA NA 2121 NA NA NA NA 2349 NA NA NA
1617310800.0 136.8642 NA 116 NA NA NA NA 266 NA NA NA NA 1749 NA NA NA NA 2422 NA NA NA
1617310800.0 136.8643 NA 112 NA NA NA NA 252 NA NA NA NA 2765 NA NA NA NA 3526 NA NA NA
1617310800.0 136.865 NA 116 NA NA NA NA 259 NA NA NA NA 1861 NA NA NA NA 1694 NA NA NA
1617310800.0 136.866 NA 115 NA NA NA NA 257 NA NA NA NA 2234 NA NA NA NA 2129 NA NA NA
1617310800.0 136.867 NA 114 NA NA NA NA 254 NA NA NA NA 1978 NA NA NA NA 2933 NA NA NA
1617310800.0 136.868 NA 117 NA NA NA NA 268 NA NA NA NA 1698 NA NA NA NA 1964 NA NA NA
1617310800.0 136.869 NA 117 NA NA NA NA 261 NA NA NA NA 2341 NA NA NA NA 2856 NA NA NA
1617310800.0 136.87 NA 112 362 0 NA NA 265 861 0 NA NA 2788 18813 1549 NA NA 4126 12349 2365 NA
1617310800.0 136.871 NA 118 NA NA NA NA 260 NA NA NA NA 1970 NA NA NA NA 2204 NA NA NA
1617310800.0 136.872 NA 112 NA NA NA NA 263 NA NA NA NA 2194 NA NA NA NA 3062 NA NA NA
1617310800.0 136.873 NA 117 NA NA NA NA 259 NA NA NA NA 2069 NA NA NA NA 3251 NA NA NA
1617310800.0 136.874 NA 114 NA NA NA NA 253 NA NA NA NA 1881 NA NA NA NA 2751 NA NA NA
1617310800.0 136.875 NA 112 NA NA NA NA 264 NA NA NA NA 2392 NA NA NA NA 3365 NA NA NA
1617310800.0 136.876 NA 116 NA NA NA NA 256 NA NA NA NA 1715 NA NA NA NA 2370 NA NA NA
1617310800.0 136.877 NA 118 NA NA NA NA 265 NA NA NA NA 2247 NA NA NA NA 2942 NA NA NA
1617310800.0 136.878 NA 115 NA NA NA NA 263 NA NA NA NA 2421 NA NA NA NA 3016 NA NA NA
1617310800.0 136.879 NA 113 NA NA NA NA 267 NA NA NA NA 2001 NA NA NA NA 2687 NA NA NA
1617310800.0 136.88 NA 117 NA NA NA NA 267 NA NA NA NA 2605 NA NA NA NA 2270 NA NA NA
1617310800.0 136.881 NA 118 NA NA NA NA 262 NA NA NA NA 3294 NA NA NA NA 4499 NA NA NA
1617310800.0 136.882 NA 116 NA NA NA NA 268 NA NA NA NA 2073 NA NA NA NA 3218 NA NA NA
1617310800.0 136.883 NA 121 NA NA NA NA 256 NA NA NA NA 2824 NA NA NA NA 4047 NA NA NA
1617310800.0 136.884 NA 115 NA NA NA NA 258 NA NA NA NA 3013 NA NA NA NA 4240 NA NA NA
1617310800.0 136.885 NA 116 NA NA NA NA 260 NA NA NA NA 1881 NA NA NA NA 2630 NA NA NA
1617310800.0 136.8855 NA 123 97 0 NA NA 269 322 0 NA NA 2332 4811 174 NA NA 1855 1724 427 NA
1617310800.0 136.885501 NA 119 96 0 NA NA 263 329 0 NA NA 2467 4125 183 NA NA 3330 4583 1011 NA
1617310800.0 136.885511 NA 118 75 NA NA NA 259 227 NA NA NA 3171 1400 NA NA NA 4646 1135 NA NA
1617310800.0 136.885521 NA 121 80 0 NA NA 261 216 0 NA NA 2264 6215 254 NA NA 2310 2535 358 NA
1617310800.0 136.886 NA 120 NA NA NA NA 261 NA NA NA NA 1587 NA NA NA NA 1426 NA NA NA
1617310800.0 136.8861 NA 112 NA NA NA NA 263 NA NA NA NA 2393 NA NA NA NA 4037 NA NA NA
1617310800.0 136.8862 NA 118 NA NA NA NA 261 NA NA NA NA 2138 NA NA NA NA 3788 NA NA NA
1617310800.0 136.887 NA 116 NA NA NA NA 260 NA NA NA NA 2704 NA NA NA NA 3112 NA NA NA
1617310800.0 136.888 NA 116 NA NA NA NA 258 NA NA NA NA 2182 NA NA NA NA 2972 NA NA NA
1617310800.0 136.88811 NA 184 0 NA NA NA 388 0 NA NA NA 6692 196 NA NA NA 3016 576 NA NA
1617310800.0 136.8885 NA 135 103 0 NA NA 258 322 0 NA NA 3185 4252 175 NA NA 3331 1631 284 NA
1617310800.0 136.888501 NA 118 95 0 NA NA 269 327 0 NA NA 2120 4398 194 NA NA 3773 2694 1155 NA
1617310800.0 136.888511 NA 134 92 NA NA NA 260 226 NA NA NA 3934 1494 NA NA NA 4509 1017 NA NA
1617310800.0 136.888521 NA 135 85 0 NA NA 263 221 0 NA NA 1946 6324 259 NA NA 2966 2472 434 NA
1617310800.0 136.889 NA 114 NA NA NA NA 261 NA NA NA NA 1907 NA NA NA NA 2887 NA NA NA
1617310800.0 136.89 NA 117 NA NA NA NA 263 NA NA NA NA 1941 NA NA NA NA 2229 NA NA NA
1617310800.0 136.891 NA 115 NA NA NA NA 260 NA NA NA NA 2435 NA NA NA NA 3118 NA NA NA
1617310800.0 136.892 NA 114 NA NA NA NA 256 NA NA NA NA 1963 NA NA NA NA 2462 NA NA NA
1617310800.0 136.893 NA 117 NA NA NA NA 265 NA NA NA NA 2323 NA NA NA NA 2425 NA NA NA
1617310800.0 136.894 NA 119 NA NA NA NA 265 NA NA NA NA 2048 NA NA NA NA 2755 NA NA NA
1617310800.0 136.895 NA 118 NA NA NA NA 271 NA NA NA NA 1899 NA NA NA NA 2751 NA NA NA
1617310800.0 136.896 NA 117 NA NA NA NA 259 NA NA NA NA 3034 NA NA NA NA 3768 NA NA NA
1617310800.0 136.898 NA 118 NA NA NA NA 256 NA NA NA NA 2157 NA NA NA NA 2697 NA NA NA
1617310800.0 1360.0 72 148 NA NA NA 218 500 NA NA NA 57673 2055 NA NA NA 55454 2579 NA NA NA
1617310800.0 1361.17 96 230 NA NA NA 212 631 NA NA NA 113443 11334 NA NA NA 89820 5768 NA NA NA
1617310800.0 1361.181 74 220 NA NA NA 218 616 NA NA NA 111287 11235 NA NA NA 86554 10797 NA NA NA
1617310800.0 1362.18 72 212 NA NA NA 212 575 NA NA NA 112415 10794 NA NA NA 83188 8757 NA NA NA
1617310800.0 1364.0 NA 149 NA NA NA NA 584 NA NA NA NA 3407 NA NA NA NA 3517 NA NA NA
1617310800.0 1365.0 NA 160 NA NA NA NA 654 NA NA NA NA 3307 NA NA NA NA 4271 NA NA NA
1617310800.0 1366.0 NA 172 NA NA NA NA 565 NA NA NA NA 3692 NA NA NA NA 3260 NA NA NA
1617310800.0 137.8 NA 124 NA NA NA NA 255 NA NA NA NA 1881 NA NA NA NA 1934 NA NA NA
1617310800.0 1370.0 35 NA NA NA NA 107 NA NA NA NA 69 NA NA NA NA 294 NA NA NA NA
1617310800.0 1370.17 35 NA NA NA NA 107 NA NA NA NA 70 NA NA NA NA 294 NA NA NA NA
1617310800.0 1370.18 36 74 203 NA NA 107 209 639 NA NA 69 111924 10991 NA NA 294 85621 4658 NA NA
1617310800.0 138.1 NA 231 71 0 NA NA 530 197 0 NA NA 8532 475 1431 NA NA 10871 1569 3634 NA
1617310800.0 138.2 NA 223 70 0 NA NA 536 197 0 NA NA 7834 488 1405 NA NA 9062 1953 3660 NA
1617310800.0 139901.0 NA 154 NA NA NA NA 551 NA NA NA NA 3454 NA NA NA NA 5235 NA NA NA
1617310800.0 139902.0 NA 160 NA NA NA NA 511 NA NA NA NA 3945 NA NA NA NA 3982 NA NA NA
1617310800.0 13992501.0 NA 296 NA NA NA NA 682 NA NA NA NA 10502 NA NA NA NA 9203 NA NA NA
1617310800.0 13992502.0 NA 304 NA NA NA NA 759 NA NA NA NA 10689 NA NA NA NA 9818 NA NA NA
1617310800.0 14.0 NA 124 NA NA NA NA 584 NA NA NA NA 12222 NA NA NA NA 6909 NA NA NA
1617310800.0 140.51 NA 59 210 0 NA NA 169 471 0 NA NA 868 36019 716 NA NA 2412 13753 857 NA
1617310800.0 140.52 NA 237 213 0 NA NA 507 453 0 NA NA 33742 31810 690 NA NA 21928 13581 1260 NA
1617310800.0 140.53 NA 211 NA NA NA NA 459 NA NA NA NA 7317 NA NA NA NA 3434 NA NA NA
1617310800.0 140.55 NA 76 57 337 NA NA 251 212 634 NA NA 11308 10797 29102 NA NA 7773 6560 9550 NA
1617310800.0 140.5611 NA 176 0 NA NA NA 389 0 NA NA NA 9843 189 NA NA NA 4363 312 NA NA
1617310800.0 148.0 62 167 NA NA NA 189 603 NA NA NA 22982 5737 NA NA NA 40317 9896 NA NA NA
1617310800.0 15.0 NA 109 NA NA NA NA 457 NA NA NA NA 9975 NA NA NA NA 5125 NA NA NA
1617310800.0 158.01 NA 154 0 NA NA NA 339 0 NA NA NA 7604 201 NA NA NA 4123 332 NA NA
1617310800.0 158.1 NA 234 NA NA NA NA 625 NA NA NA NA 5204 NA NA NA NA 2763 NA NA NA
1617310800.0 158.2 NA 232 NA NA NA NA 651 NA NA NA NA 5930 NA NA NA NA 3247 NA NA NA
1617310800.0 158.3 NA 228 NA NA NA NA 645 NA NA NA NA 5239 NA NA NA NA 2997 NA NA NA
