Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1616886000.0 1.0 77 92 189 NA NA NA NA NA NA 225 199 548 NA NA NA NA NA NA 1444 557 1910 NA NA NA NA NA NA 1114 824 1847 NA NA NA NA NA NA
1616886000.0 10.0 NA 122 305 0 NA NA NA NA NA NA 250 662 0 NA NA NA NA NA NA 2516 4599 1015 NA NA NA NA NA NA 1354 3822 1282 NA NA NA NA NA
1616886000.0 1000.0 NA 276 149 0 65 NA NA NA NA NA 684 302 0 155 NA NA NA NA NA 4985 1927 559 426 NA NA NA NA NA 4331 1632 1128 415 NA NA NA NA
1616886000.0 10001.0 NA 192 368 0 81 144 NA NA NA NA 395 814 0 200 294 NA NA NA NA 3089 2986 933 1027 1340 NA NA NA NA 2662 4099 1596 1978 1863 NA NA NA
1616886000.0 10002.0 NA 197 371 0 90 167 NA NA NA NA 410 825 0 191 347 NA NA NA NA 2749 3350 946 629 1380 NA NA NA NA 1702 5119 1986 1006 1913 NA NA NA
1616886000.0 10003.0 NA 195 366 0 82 167 NA NA NA NA 395 826 0 200 353 NA NA NA NA 2890 3656 933 623 1501 NA NA NA NA 2114 4551 1503 984 2369 NA NA NA
1616886000.0 10004.0 NA 192 371 0 81 144 NA NA NA NA 386 814 0 191 291 NA NA NA NA 2807 3297 934 944 1304 NA NA NA NA 1963 5307 1585 1928 1679 NA NA NA
1616886000.0 10005.0 NA 193 372 0 81 166 NA NA NA NA 391 792 0 201 343 NA NA NA NA 2788 3204 929 815 1230 NA NA NA NA 1986 4904 1113 1337 1570 NA NA NA
1616886000.0 10006.0 NA 198 360 0 78 137 NA NA NA NA 417 689 0 192 291 NA NA NA NA 2754 3244 932 586 1424 NA NA NA NA 1579 5064 1497 872 2143 NA NA NA
1616886000.0 10007.0 NA 213 366 0 81 144 NA NA NA NA 408 784 0 198 313 NA NA NA NA 2792 2929 952 646 1191 NA NA NA NA 2208 4104 1363 1109 2041 NA NA NA
1616886000.0 10008.0 NA 202 365 0 81 163 NA NA NA NA 421 793 0 191 347 NA NA NA NA 2744 2858 962 785 1210 NA NA NA NA 1775 3863 1700 2273 2078 NA NA NA
1616886000.0 10009.0 NA 212 373 0 81 165 NA NA NA NA 431 783 0 202 351 NA NA NA NA 2692 3184 967 853 1541 NA NA NA NA 1658 5073 1812 1958 2345 NA NA NA
1616886000.0 1001.0 NA 259 118 0 0 0 0 0 0 NA 582 243 0 0 0 0 0 0 NA 5432 3610 115 99 159 676 190 677 NA 6043 4405 756 818 476 1098 480 814
1616886000.0 1001.2 NA 423 161 0 NA NA NA NA NA NA 914 322 0 NA NA NA NA NA NA 16950 2387 138 NA NA NA NA NA NA 7201 1489 625 NA NA NA NA NA
1616886000.0 1002.0 NA 285 76 NA NA NA NA NA NA NA 640 173 NA NA NA NA NA NA NA 4255 625 NA NA NA NA NA NA NA 4563 518 NA NA NA NA NA NA
1616886000.0 10023.0 NA 199 363 0 81 135 NA NA NA NA 415 672 0 201 292 NA NA NA NA 2769 3119 978 630 1211 NA NA NA NA 1802 4200 1393 1548 1575 NA NA NA
1616886000.0 10024.0 NA 216 377 0 87 167 NA NA NA NA 402 789 0 193 353 NA NA NA NA 2939 3500 1086 824 1454 NA NA NA NA 1867 4615 1884 1099 2161 NA NA NA
1616886000.0 10024.1 NA 217 388 0 NA NA NA NA NA NA 400 825 0 NA NA NA NA NA NA 2974 3481 1083 NA NA NA NA NA NA 1446 3608 1541 NA NA NA NA NA
1616886000.0 10024.2 NA 215 384 0 NA NA NA NA NA NA 442 826 0 NA NA NA NA NA NA 3294 3626 1096 NA NA NA NA NA NA 2611 3599 1416 NA NA NA NA NA
1616886000.0 10024.3 NA 218 383 0 NA NA NA NA NA NA 427 805 0 NA NA NA NA NA NA 2821 3344 1074 NA NA NA NA NA NA 1066 4477 1464 NA NA NA NA NA
1616886000.0 10024.4 NA 226 388 0 NA NA NA NA NA NA 450 833 0 NA NA NA NA NA NA 2940 3340 1097 NA NA NA NA NA NA 1814 2631 1695 NA NA NA NA NA
1616886000.0 10024.5 NA 223 388 0 NA NA NA NA NA NA 403 803 0 NA NA NA NA NA NA 3470 4251 1087 NA NA NA NA NA NA 4400 4890 2015 NA NA NA NA NA
1616886000.0 10025.0 NA 196 376 0 81 168 NA NA NA NA 401 776 0 202 353 NA NA NA NA 3016 3700 1023 644 1401 NA NA NA NA 2669 5488 1679 873 1714 NA NA NA
1616886000.0 10026.0 NA 213 390 0 83 170 NA NA NA NA 413 806 0 201 356 NA NA NA NA 3090 3643 1106 656 1377 NA NA NA NA 2559 4349 2247 1756 1770 NA NA NA
1616886000.0 1003.0 NA 319 0 NA NA NA NA NA NA NA 748 0 NA NA NA NA NA NA NA 4630 486 NA NA NA NA NA NA NA 3768 656 NA NA NA NA NA NA
1616886000.0 1004.0 NA 210 99 0 0 0 0 NA NA NA 401 207 0 0 0 0 NA NA NA 2180 717 94 155 695 685 NA NA NA 4349 476 163 265 850 836 NA NA
1616886000.0 10042.0 NA 215 373 0 82 165 NA NA NA NA 397 806 0 201 352 NA NA NA NA 2943 3473 1080 671 1396 NA NA NA NA 2125 5773 1454 2394 1817 NA NA NA
1616886000.0 10059.0 NA 217 388 0 83 167 NA NA NA NA 405 799 0 204 344 NA NA NA NA 3086 3902 1077 713 1315 NA NA NA NA 2801 4525 1613 2125 1884 NA NA NA
1616886000.0 10071.0 NA 209 383 0 83 167 NA NA NA NA 427 801 0 202 353 NA NA NA NA 2811 3290 1050 604 1336 NA NA NA NA 1685 4765 1356 964 1660 NA NA NA
1616886000.0 101.0 89 NA NA NA NA NA NA NA NA 224 NA NA NA NA NA NA NA NA 818 NA NA NA NA NA NA NA NA 1059 NA NA NA NA NA NA NA NA
1616886000.0 1010.0 NA 32 49 0 NA NA NA NA NA NA 132 160 0 NA NA NA NA NA NA 163 285 239 NA NA NA NA NA NA 352 393 307 NA NA NA NA NA
