Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1616886000.0 10008.0 NA 192 661 90 0 NA NA NA NA 478 780 142 0 NA NA NA NA 538 886 192 1293 NA NA NA NA 754 1214 435 1653 NA NA NA
1616886000.0 10009.0 NA 193 655 91 0 NA NA NA NA 477 816 142 0 NA NA NA NA 577 930 195 1244 NA NA NA NA 734 1186 384 1413 NA NA NA
1616886000.0 1001.0 NA 444 377 0 0 0 0 0 NA 529 462 0 0 0 0 0 NA 1666 422 6 32 494 24 500 NA 1551 648 30 96 556 61 576
1616886000.0 1002.0 NA 465 63 NA NA NA NA NA NA 553 124 NA NA NA NA NA NA 1765 297 NA NA NA NA NA NA 1828 206 NA NA NA NA NA
1616886000.0 10023.0 NA 190 653 83 0 NA NA NA NA 481 805 132 0 NA NA NA NA 516 879 172 1249 NA NA NA NA 810 1670 327 1468 NA NA NA
1616886000.0 10024.0 NA 212 677 91 0 NA NA NA NA 471 838 144 0 NA NA NA NA 722 1172 198 1426 NA NA NA NA 614 1502 368 2140 NA NA NA
1616886000.0 10024.1 NA 217 264 0 NA NA NA NA NA 478 370 0 NA NA NA NA NA 697 428 198 NA NA NA NA NA 663 673 224 NA NA NA NA
1616886000.0 10024.2 NA 214 670 0 NA NA NA NA NA 477 835 0 NA NA NA NA NA 671 1176 1251 NA NA NA NA NA 849 1663 1423 NA NA NA NA
1616886000.0 10024.3 NA 212 243 0 NA NA NA NA NA 471 368 0 NA NA NA NA NA 700 402 161 NA NA NA NA NA 757 619 184 NA NA NA NA
1616886000.0 10024.4 NA 215 681 0 NA NA NA NA NA 485 837 0 NA NA NA NA NA 700 1150 1342 NA NA NA NA NA 2138 2177 1781 NA NA NA NA
1616886000.0 10024.5 NA 216 267 0 NA NA NA NA NA 478 367 0 NA NA NA NA NA 694 418 190 NA NA NA NA NA 668 611 222 NA NA NA NA
1616886000.0 10024.6 NA 215 667 0 NA NA NA NA NA 478 829 0 NA NA NA NA NA 706 1165 1239 NA NA NA NA NA 924 1315 1378 NA NA NA NA
1616886000.0 10025.0 NA 201 660 81 0 NA NA NA NA 477 826 132 0 NA NA NA NA 623 1006 180 1262 NA NA NA NA 728 1280 415 1538 NA NA NA
1616886000.0 10026.0 NA 218 683 84 0 NA NA NA NA 480 836 133 0 NA NA NA NA 753 1307 188 1429 NA NA NA NA 696 1819 339 2109 NA NA NA
1616886000.0 1003.0 NA 406 0 NA NA NA NA NA NA 501 0 NA NA NA NA NA NA 2317 381 NA NA NA NA NA NA 1859 438 NA NA NA NA NA
1616886000.0 1004.0 NA 347 357 0 0 0 0 NA NA 426 444 0 0 0 0 NA NA 517 322 7 21 505 492 NA NA 1005 460 32 36 678 529 NA
1616886000.0 10042.0 NA 200 663 91 0 NA NA NA NA 478 819 142 0 NA NA NA NA 611 1035 200 1266 NA NA NA NA 930 1657 397 1556 NA NA NA
1616886000.0 10059.0 NA 223 679 91 0 NA NA NA NA 477 832 142 0 NA NA NA NA 814 1587 198 1283 NA NA NA NA 941 1422 328 1541 NA NA NA
1616886000.0 10071.0 NA 210 671 91 0 NA NA NA NA 476 828 141 0 NA NA NA NA 673 1170 197 1292 NA NA NA NA 776 1492 437 1574 NA NA NA
1616886000.0 101.0 80 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 713 NA NA NA NA NA NA NA 788 NA NA NA NA NA NA NA
1616886000.0 1010.0 NA 21 68 0 NA NA NA NA NA 70 122 0 NA NA NA NA NA 15 82 25 NA NA NA NA NA 35 80 33 NA NA NA NA
1616886000.0 102.0 81 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 537 NA NA NA NA NA NA NA 584 NA NA NA NA NA NA NA
1616886000.0 1020.0 NA 35 NA NA NA NA NA NA NA 111 NA NA NA NA NA NA NA 59 NA NA NA NA NA NA NA 70 NA NA NA NA NA NA
1616886000.0 10224.0 NA 331 952 0 NA NA NA NA NA 535 1156 0 NA NA NA NA NA 3475 4410 1364 NA NA NA NA NA 13870 3807 1730 NA NA NA NA
1616886000.0 10225.0 NA 310 945 0 NA NA NA NA NA 530 1177 0 NA NA NA NA NA 3001 3988 1278 NA NA NA NA NA 14018 3833 1431 NA NA NA NA
1616886000.0 103.0 42 0 0 NA NA NA NA NA 89 0 0 NA NA NA NA NA 582 110 258 NA NA NA NA NA 418 65 439 NA NA NA NA NA
1616886000.0 1030.0 NA 150 34 0 NA NA NA NA NA 248 83 0 NA NA NA NA NA 1513 37 2 NA NA NA NA NA 1016 44 21 NA NA NA NA
1616886000.0 10424.0 NA 211 674 0 NA NA NA NA NA 475 832 0 NA NA NA NA NA 681 1094 1271 NA NA NA NA NA 934 1417 1446 NA NA NA NA
1616886000.0 105.0 87 80 27 NA NA NA NA NA 184 368 67 NA NA NA NA NA 1470 331 2 NA NA NA NA NA 873 264 4 NA NA NA NA NA
1616886000.0 106.0 42 0 0 NA NA NA NA NA 89 0 0 NA NA NA NA NA 612 109 256 NA NA NA NA NA 562 62 445 NA NA NA NA NA
1616886000.0 107.0 90 84 455 NA NA NA NA NA 186 368 563 NA NA NA NA NA 3220 387 488 NA NA NA NA NA 1616 395 591 NA NA NA NA NA
1616886000.0 108.0 90 89 466 NA NA NA NA NA 184 368 567 NA NA NA NA NA 3981 404 566 NA NA NA NA NA 1860 411 681 NA NA NA NA NA
1616886000.0 10823.0 63 189 658 82 0 NA NA NA 123 477 815 133 0 NA NA NA 1486 544 899 177 1257 NA NA NA 1005 518 1230 356 1561 NA NA NA
1616886000.0 10824.0 73 216 685 92 0 NA NA NA 133 481 834 142 0 NA NA NA 4459 743 1216 197 1349 NA NA NA 2000 661 1751 462 1809 NA NA NA
1616886000.0 10825.0 68 201 661 86 0 NA NA NA 128 472 824 134 0 NA NA NA 3384 633 1022 180 1269 NA NA NA 1729 604 1530 420 1545 NA NA NA
1616886000.0 10826.0 74 218 681 90 0 NA NA NA 135 474 838 143 0 NA NA NA 6289 764 1374 210 1345 NA NA NA 3243 616 1746 300 1810 NA NA NA
1616886000.0 10842.0 61 193 657 91 0 NA NA NA 118 472 818 142 0 NA NA NA 1149 414 858 192 1274 NA NA NA 989 934 1674 428 1557 NA NA NA
1616886000.0 109.0 92 89 461 NA NA NA NA NA 189 368 561 NA NA NA NA NA 4265 411 561 NA NA NA NA NA 2079 491 628 NA NA NA NA NA
1616886000.0 11.0 NA 98 557 0 58 NA NA NA NA 372 691 0 106 NA NA NA NA 1607 919 379 58 NA NA NA NA 1160 871 435 124 NA NA NA
1616886000.0 110.0 58 80 450 NA NA NA NA NA 124 361 550 NA NA NA NA NA 812 335 421 NA NA NA NA NA 658 289 538 NA NA NA NA NA
1616886000.0 1102.0 NA 113 486 126 80 NA NA NA NA 365 576 211 163 NA NA NA NA 2367 2411 1229 258 NA NA NA NA 2207 1408 1097 128 NA NA NA
1616886000.0 111.0 86 86 452 NA NA NA NA NA 183 369 546 NA NA NA NA NA 1566 296 435 NA NA NA NA NA 894 310 541 NA NA NA NA NA
1616886000.0 112.0 86 86 454 NA NA NA NA NA 189 369 547 NA NA NA NA NA 2885 381 472 NA NA NA NA NA 1512 323 579 NA NA NA NA NA
1616886000.0 11224.0 72 221 675 0 NA NA NA NA 134 473 828 0 NA NA NA NA 4035 717 1189 1373 NA NA NA NA 2076 902 1180 1947 NA NA NA NA
1616886000.0 113.0 83 87 456 NA NA NA NA NA 189 368 575 NA NA NA NA NA 3083 399 477 NA NA NA NA NA 1463 345 576 NA NA NA NA NA
1616886000.0 114.0 83 88 455 NA NA NA NA NA 181 361 559 NA NA NA NA NA 3045 395 485 NA NA NA NA NA 1557 323 522 NA NA NA NA NA
1616886000.0 115.0 89 88 455 NA NA NA NA NA 185 368 562 NA NA NA NA NA 3089 395 508 NA NA NA NA NA 1548 424 580 NA NA NA NA NA
1616886000.0 116.0 89 87 459 NA NA NA NA NA 188 361 560 NA NA NA NA NA 3356 390 503 NA NA NA NA NA 1773 360 656 NA NA NA NA NA
1616886000.0 11623.0 62 193 660 80 0 NA NA NA 109 474 828 132 0 NA NA NA 1377 662 1073 194 1326 NA NA NA 1026 588 1531 349 1716 NA NA NA
1616886000.0 11624.0 71 219 683 91 0 NA NA NA 120 475 839 144 0 NA NA NA 3588 827 1339 276 1358 NA NA NA 1979 694 1966 826 1671 NA NA NA
1616886000.0 11625.0 66 204 667 81 0 NA NA NA 113 486 830 133 0 NA NA NA 2639 724 1214 205 1349 NA NA NA 1679 794 2161 525 1553 NA NA NA
1616886000.0 11626.0 72 230 682 90 0 NA NA NA 122 469 815 141 0 NA NA NA 5238 949 1552 304 1359 NA NA NA 2677 717 1431 544 1521 NA NA NA
1616886000.0 11642.0 56 190 656 90 0 NA NA NA 103 467 827 144 0 NA NA NA 842 508 943 302 1326 NA NA NA 1543 638 2178 693 1466 NA NA NA
1616886000.0 117.0 86 90 458 NA NA NA NA NA 191 368 570 NA NA NA NA NA 3535 417 537 NA NA NA NA NA 1566 375 570 NA NA NA NA NA
1616886000.0 118.0 82 89 461 NA NA NA NA NA 178 361 551 NA NA NA NA NA 3772 417 560 NA NA NA NA NA 1717 324 597 NA NA NA NA NA
1616886000.0 119.0 91 84 456 NA NA NA NA NA 188 368 560 NA NA NA NA NA 2879 367 471 NA NA NA NA NA 1592 339 606 NA NA NA NA NA
1616886000.0 12.0 NA 110 473 0 NA NA NA NA NA 365 571 0 NA NA NA NA NA 1862 1692 345 NA NA NA NA NA 1080 1194 358 NA NA NA NA
1616886000.0 120.0 58 81 449 NA NA NA NA NA 136 361 555 NA NA NA NA NA 722 332 407 NA NA NA NA NA 477 251 565 NA NA NA NA NA
1616886000.0 12024.0 71 221 682 0 NA NA NA NA 120 475 843 0 NA NA NA NA 3501 847 1369 1365 NA NA NA NA 1791 962 2960 1552 NA NA NA NA
1616886000.0 121.0 90 88 466 NA NA NA NA NA 189 361 555 NA NA NA NA NA 3442 399 570 NA NA NA NA NA 1716 309 912 NA NA NA NA NA
1616886000.0 122.0 50 77 444 NA NA NA NA NA 105 361 538 NA NA NA NA NA 559 209 402 NA NA NA NA NA 539 267 564 NA NA NA NA NA
1616886000.0 123.1 317 NA NA NA NA NA NA NA 523 NA NA NA NA NA NA NA 586 NA NA NA NA NA NA NA 525 NA NA NA NA NA NA NA
1616886000.0 123.2 323 NA NA NA NA NA NA NA 499 NA NA NA NA NA NA NA 654 NA NA NA NA NA NA NA 518 NA NA NA NA NA NA NA
1616886000.0 123.3 265 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 438 NA NA NA NA NA NA NA 492 NA NA NA NA NA NA NA
1616886000.0 124.1 308 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 446 NA NA NA NA NA NA NA 422 NA NA NA NA NA NA NA
1616886000.0 124.2 320 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 577 NA NA NA NA NA NA NA 521 NA NA NA NA NA NA NA
1616886000.0 124.4 311 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 452 NA NA NA NA NA NA NA 468 NA NA NA NA NA NA NA
1616886000.0 124.5 309 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA 422 NA NA NA NA NA NA NA
1616886000.0 124.6 269 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 437 NA NA NA NA NA NA NA 467 NA NA NA NA NA NA NA
1616886000.0 125.0 87 85 454 NA NA NA NA NA 187 368 555 NA NA NA NA NA 2764 370 464 NA NA NA NA NA 1361 315 580 NA NA NA NA NA
1616886000.0 126.0 60 80 453 NA NA NA NA NA 147 368 547 NA NA NA NA NA 1193 329 428 NA NA NA NA NA 710 273 554 NA NA NA NA NA
1616886000.0 127.0 60 79 449 NA NA NA NA NA 124 361 555 NA NA NA NA NA 1124 334 426 NA NA NA NA NA 823 313 534 NA NA NA NA NA
1616886000.0 128.0 57 83 450 NA NA NA NA NA 114 368 563 NA NA NA NA NA 707 334 406 NA NA NA NA NA 488 288 563 NA NA NA NA NA
1616886000.0 129.0 57 79 448 NA NA NA NA NA 121 368 543 NA NA NA NA NA 702 329 409 NA NA NA NA NA 702 267 548 NA NA NA NA NA
1616886000.0 13.0 NA 93 465 0 NA NA NA NA NA 372 556 0 NA NA NA NA NA 336 1010 307 NA NA NA NA NA 676 1061 339 NA NA NA NA
1616886000.0 130.0 60 82 451 NA NA NA NA NA 124 368 561 NA NA NA NA NA 775 332 411 NA NA NA NA NA 555 280 549 NA NA NA NA NA
1616886000.0 1301.0 80 91 177 NA NA NA NA NA 150 375 283 NA NA NA NA NA 1378 412 279 NA NA NA NA NA 903 349 388 NA NA NA NA NA
1616886000.0 1302.0 94 102 180 NA NA NA NA NA 165 379 281 NA NA NA NA NA 3656 568 398 NA NA NA NA NA 1556 432 426 NA NA NA NA NA
1616886000.0 1303.0 89 99 190 NA NA NA NA NA 157 374 288 NA NA NA NA NA 6032 392 527 NA NA NA NA NA 3288 503 779 NA NA NA NA NA
1616886000.0 1306.0 NA 91 561 0 NA NA NA NA NA 377 679 0 NA NA NA NA NA 346 468 387 NA NA NA NA NA 769 1387 465 NA NA NA NA
1616886000.0 1307.0 NA 92 184 49 0 NA NA NA NA 377 260 87 0 NA NA NA NA 365 328 11 101 NA NA NA NA 289 494 29 129 NA NA NA
1616886000.0 1308.0 NA 88 176 41 0 NA NA NA NA 376 254 86 0 NA NA NA NA 356 246 10 101 NA NA NA NA 337 371 17 129 NA NA NA
1616886000.0 1309.0 NA 104 578 0 NA NA NA NA NA 382 676 0 NA NA NA NA NA 459 676 412 NA NA NA NA NA 714 875 511 NA NA NA NA
1616886000.0 131.0 60 82 451 NA NA NA NA NA 125 361 563 NA NA NA NA NA 1167 331 423 NA NA NA NA NA 682 328 548 NA NA NA NA NA
1616886000.0 1310.0 NA 99 567 0 NA NA NA NA NA 378 673 0 NA NA NA NA NA 390 583 404 NA NA NA NA NA 501 839 432 NA NA NA NA
1616886000.0 1311.0 NA 94 572 0 57 NA NA NA NA 382 682 0 106 NA NA NA NA 377 496 433 54 NA NA NA NA 400 1164 508 139 NA NA NA
1616886000.0 1312.0 NA 101 575 0 NA NA NA NA NA 377 677 0 NA NA NA NA NA 404 629 411 NA NA NA NA NA 641 1191 514 NA NA NA NA
1616886000.0 1313.0 NA 102 575 0 NA NA NA NA NA 377 681 0 NA NA NA NA NA 337 910 403 NA NA NA NA NA 878 1280 493 NA NA NA NA
1616886000.0 1314.0 NA 99 571 0 NA NA NA NA NA 384 678 0 NA NA NA NA NA 417 585 409 NA NA NA NA NA 398 996 521 NA NA NA NA
1616886000.0 1315.0 NA 92 557 0 NA NA NA NA NA 384 657 0 NA NA NA NA NA 351 478 394 NA NA NA NA NA 347 606 453 NA NA NA NA
1616886000.0 1316.0 NA 93 564 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 357 501 392 NA NA NA NA NA 1300 897 479 NA NA NA NA
1616886000.0 1317.0 NA 90 561 0 NA NA NA NA NA 378 681 0 NA NA NA NA NA 353 482 390 NA NA NA NA NA 452 650 407 NA NA NA NA
1616886000.0 1318.0 NA 91 563 0 NA NA NA NA NA 380 680 0 NA NA NA NA NA 351 470 387 NA NA NA NA NA 802 906 425 NA NA NA NA
1616886000.0 1319.0 NA 93 565 0 NA NA NA NA NA 384 680 0 NA NA NA NA NA 354 476 387 NA NA NA NA NA 366 653 473 NA NA NA NA
1616886000.0 132.0 89 86 459 NA NA NA NA NA 184 361 566 NA NA NA NA NA 2698 382 524 NA NA NA NA NA 1450 459 572 NA NA NA NA NA
1616886000.0 1320.0 NA 92 564 0 NA NA NA NA NA 380 679 0 NA NA NA NA NA 386 503 386 NA NA NA NA NA 471 1132 469 NA NA NA NA
1616886000.0 1321.0 NA 93 566 0 NA NA NA NA NA 378 679 0 NA NA NA NA NA 375 502 392 NA NA NA NA NA 759 1126 432 NA NA NA NA
1616886000.0 1322.0 NA 95 565 0 NA NA NA NA NA 383 684 0 NA NA NA NA NA 371 507 398 NA NA NA NA NA 599 951 477 NA NA NA NA
1616886000.0 1323.0 NA 91 554 0 NA NA NA NA NA 384 679 0 NA NA NA NA NA 354 461 389 NA NA NA NA NA 684 939 454 NA NA NA NA
1616886000.0 1324.0 NA 101 572 0 NA NA NA NA NA 377 693 0 NA NA NA NA NA 403 625 411 NA NA NA NA NA 530 918 483 NA NA NA NA
1616886000.0 1325.0 NA 103 576 0 66 NA NA NA NA 377 690 0 116 NA NA NA NA 441 692 411 70 NA NA NA NA 676 887 463 137 NA NA NA
1616886000.0 1325.1 NA 103 216 0 NA NA NA NA NA 384 291 0 NA NA NA NA NA 485 333 159 NA NA NA NA NA 365 396 186 NA NA NA NA
1616886000.0 1325.2 NA 105 573 0 NA NA NA NA NA 378 693 0 NA NA NA NA NA 456 697 408 NA NA NA NA NA 543 1013 440 NA NA NA NA
1616886000.0 1325.3 NA 114 205 0 NA NA NA NA NA 383 280 0 NA NA NA NA NA 469 328 143 NA NA NA NA NA 416 379 164 NA NA NA NA
1616886000.0 1325.4 NA 104 579 0 NA NA NA NA NA 377 697 0 NA NA NA NA NA 446 688 408 NA NA NA NA NA 1043 1195 424 NA NA NA NA
1616886000.0 1325.5 NA 135 0 NA NA NA NA NA NA 202 0 NA NA NA NA NA NA 577 17 NA NA NA NA NA NA 596 24 NA NA NA NA NA
1616886000.0 1326.0 NA 96 563 0 NA NA NA NA NA 377 669 0 NA NA NA NA NA 380 531 399 NA NA NA NA NA 388 667 470 NA NA NA NA
1616886000.0 1327.0 NA 98 566 0 NA NA NA NA NA 384 679 0 NA NA NA NA NA 395 544 400 NA NA NA NA NA 415 774 481 NA NA NA NA
1616886000.0 1328.0 NA 102 571 0 NA NA NA NA NA 377 677 0 NA NA NA NA NA 407 599 403 NA NA NA NA NA 562 984 456 NA NA NA NA
1616886000.0 1329.0 NA 95 568 0 NA NA NA NA NA 384 681 0 NA NA NA NA NA 385 532 398 NA NA NA NA NA 312 984 506 NA NA NA NA
1616886000.0 133.0 87 91 464 NA NA NA NA NA 189 361 544 NA NA NA NA NA 5081 429 636 NA NA NA NA NA 2119 298 929 NA NA NA NA NA
1616886000.0 1330.0 NA 97 569 0 NA NA NA NA NA 377 689 0 NA NA NA NA NA 391 550 407 NA NA NA NA NA 445 883 435 NA NA NA NA
1616886000.0 1331.0 NA 99 570 0 NA NA NA NA NA 383 682 0 NA NA NA NA NA 413 541 400 NA NA NA NA NA 592 738 487 NA NA NA NA
1616886000.0 1332.0 NA 103 576 0 NA NA NA NA NA 383 678 0 NA NA NA NA NA 434 607 408 NA NA NA NA NA 509 1159 448 NA NA NA NA
1616886000.0 1333.0 NA 100 569 0 NA NA NA NA NA 383 687 0 NA NA NA NA NA 414 526 401 NA NA NA NA NA 551 883 440 NA NA NA NA
1616886000.0 1334.0 NA 104 573 0 NA NA NA NA NA 377 681 0 NA NA NA NA NA 431 622 407 NA NA NA NA NA 454 759 470 NA NA NA NA
1616886000.0 1335.0 NA 97 568 0 NA NA NA NA NA 377 670 0 NA NA NA NA NA 374 534 406 NA NA NA NA NA 588 801 459 NA NA NA NA
1616886000.0 1336.0 NA 101 583 0 NA NA NA NA NA 381 698 0 NA NA NA NA NA 460 961 407 NA NA NA NA NA 653 1377 483 NA NA NA NA
1616886000.0 1337.0 NA 104 589 0 NA NA NA NA NA 378 694 0 NA NA NA NA NA 501 939 413 NA NA NA NA NA 670 1349 434 NA NA NA NA
1616886000.0 1338.0 NA 103 578 0 NA NA NA NA NA 384 677 0 NA NA NA NA NA 427 663 408 NA NA NA NA NA 787 897 494 NA NA NA NA
1616886000.0 1339.0 NA 105 586 0 NA NA NA NA NA 378 685 0 NA NA NA NA NA 448 853 408 NA NA NA NA NA 506 903 547 NA NA NA NA
1616886000.0 134.0 NA 474 32 0 NA NA NA NA NA 554 78 0 NA NA NA NA NA 1992 6 6 NA NA NA NA NA 1251 12 10 NA NA NA NA
1616886000.0 134.701 NA 27 520 0 NA NA NA NA NA 83 608 0 NA NA NA NA NA 177 3312 446 NA NA NA NA NA 2054 2291 543 NA NA NA NA
1616886000.0 134.702 NA 33 512 0 NA NA NA NA NA 87 609 0 NA NA NA NA NA 203 4393 463 NA NA NA NA NA 221 1678 539 NA NA NA NA
1616886000.0 134.703 NA 32 523 0 NA NA NA NA NA 86 613 0 NA NA NA NA NA 222 4737 451 NA NA NA NA NA 274 2290 502 NA NA NA NA
1616886000.0 134.704 NA 30 515 0 NA NA NA NA NA 85 605 0 NA NA NA NA NA 217 4245 444 NA NA NA NA NA 236 2234 572 NA NA NA NA
1616886000.0 134.705 NA 36 524 0 NA NA NA NA NA 85 617 0 NA NA NA NA NA 188 4657 454 NA NA NA NA NA 263 2270 485 NA NA NA NA
1616886000.0 134.706 NA 41 527 0 NA NA NA NA NA 88 623 0 NA NA NA NA NA 191 4712 455 NA NA NA NA NA 181 1861 514 NA NA NA NA
1616886000.0 134.707 NA 30 517 0 NA NA NA NA NA 84 608 0 NA NA NA NA NA 210 4212 440 NA NA NA NA NA 246 1708 496 NA NA NA NA
1616886000.0 134.708 NA 30 511 0 NA NA NA NA NA 87 599 0 NA NA NA NA NA 217 4081 445 NA NA NA NA NA 217 2014 496 NA NA NA NA
1616886000.0 134.709 NA 32 692 0 NA NA NA NA NA 85 793 0 NA NA NA NA NA 216 4386 443 NA NA NA NA NA 244 2184 500 NA NA NA NA
1616886000.0 134.71 NA 30 505 0 NA NA NA NA NA 80 592 0 NA NA NA NA NA 193 2818 441 NA NA NA NA NA 205 1583 634 NA NA NA NA
1616886000.0 134.801 NA 35 511 0 NA NA NA NA NA 89 599 0 NA NA NA NA NA 193 3010 429 NA NA NA NA NA 153 2278 518 NA NA NA NA
1616886000.0 134.802 NA 29 523 0 NA NA NA NA NA 88 620 0 NA NA NA NA NA 215 5534 431 NA NA NA NA NA 210 2509 550 NA NA NA NA
1616886000.0 134.803 NA 31 523 0 NA NA NA NA NA 88 609 0 NA NA NA NA NA 214 4939 436 NA NA NA NA NA 178 2102 521 NA NA NA NA
1616886000.0 134.804 NA 31 526 0 NA NA NA NA NA 90 623 0 NA NA NA NA NA 215 5489 436 NA NA NA NA NA 210 2788 509 NA NA NA NA
1616886000.0 134.805 NA 32 525 0 NA NA NA NA NA 91 622 0 NA NA NA NA NA 212 5461 435 NA NA NA NA NA 227 2379 566 NA NA NA NA
1616886000.0 134.806 NA 34 527 0 NA NA NA NA NA 88 622 0 NA NA NA NA NA 219 5955 443 NA NA NA NA NA 218 2722 506 NA NA NA NA
1616886000.0 134.807 NA 89 558 0 NA NA NA NA NA 196 681 0 NA NA NA NA NA 1294 6242 467 NA NA NA NA NA 1429 3839 542 NA NA NA NA
1616886000.0 134.808 NA 91 558 0 NA NA NA NA NA 197 682 0 NA NA NA NA NA 1254 6372 451 NA NA NA NA NA 1854 2872 477 NA NA NA NA
1616886000.0 134.809 NA 31 516 0 NA NA NA NA NA 83 615 0 NA NA NA NA NA 217 5092 440 NA NA NA NA NA 162 1908 500 NA NA NA NA
1616886000.0 134.81 NA 30 523 0 NA NA NA NA NA 84 613 0 NA NA NA NA NA 184 5145 437 NA NA NA NA NA 177 2049 493 NA NA NA NA
1616886000.0 134.811 NA 29 522 0 NA NA NA NA NA 90 618 0 NA NA NA NA NA 206 5447 437 NA NA NA NA NA 183 1990 525 NA NA NA NA
1616886000.0 134.812 NA 28 521 0 NA NA NA NA NA 82 617 0 NA NA NA NA NA 179 3037 426 NA NA NA NA NA 141 1698 460 NA NA NA NA
1616886000.0 134.813 NA 182 60 0 NA NA NA NA NA 269 110 0 NA NA NA NA NA 547 66 109 NA NA NA NA NA 443 62 164 NA NA NA NA
1616886000.0 134.901 NA 31 512 0 NA NA NA NA NA 83 596 0 NA NA NA NA NA 167 3099 433 NA NA NA NA NA 180 2071 464 NA NA NA NA
1616886000.0 134.902 NA 30 513 0 NA NA NA NA NA 93 600 0 NA NA NA NA NA 229 4071 438 NA NA NA NA NA 580 1976 582 NA NA NA NA
1616886000.0 134.903 NA 31 511 0 NA NA NA NA NA 86 597 0 NA NA NA NA NA 199 3692 442 NA NA NA NA NA 176 2048 485 NA NA NA NA
1616886000.0 134.904 NA 31 514 0 NA NA NA NA NA 91 603 0 NA NA NA NA NA 212 4428 438 NA NA NA NA NA 184 1727 479 NA NA NA NA
1616886000.0 134.905 NA 31 515 0 NA NA NA NA NA 92 609 0 NA NA NA NA NA 210 3663 436 NA NA NA NA NA 174 1802 459 NA NA NA NA
1616886000.0 134.906 NA 29 521 0 NA NA NA NA NA 89 621 0 NA NA NA NA NA 217 4368 439 NA NA NA NA NA 179 1733 514 NA NA NA NA
1616886000.0 134.907 NA 87 540 0 NA NA NA NA NA 192 664 0 NA NA NA NA NA 1073 4512 447 NA NA NA NA NA 1079 1954 534 NA NA NA NA
