Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1617487200.0 11625.0 66 204 671 81 0 113 460 799 132 0 2823 772 1244 211 1428 1905 959 2101 435 1987
1617487200.0 11626.0 71 228 688 89 0 121 476 841 143 0 5520 1012 1554 279 1424 3067 786 2088 467 2000
1617487200.0 11642.0 57 188 666 90 0 102 481 812 144 0 866 484 976 280 1391 1415 606 1853 437 1894
1617487200.0 12024.0 71 222 682 0 NA 119 472 847 0 NA 3790 896 1405 1422 NA 2148 1215 1893 1993 NA
1617487200.0 1303.0 90 100 190 NA NA 162 380 291 NA NA 6327 454 493 NA NA 3280 474 589 NA NA
1617487200.0 1361.17 69 202 669 0 NA 134 483 830 0 NA 3578 664 1046 1310 NA 4632 1150 1227 1510 NA
1617487200.0 1362.17 66 196 666 0 NA 128 480 820 0 NA 4063 623 1019 1290 NA 4843 619 1290 1459 NA
1617487200.0 144.6 NA 458 NA NA NA NA 535 NA NA NA NA 1453 NA NA NA NA 1142 NA NA NA
1617487200.0 250199.0 217 NA NA NA NA 403 NA NA NA NA 4953 NA NA NA NA 4981 NA NA NA NA
1617487200.0 250199.17 221 NA NA NA NA 414 NA NA NA NA 4718 NA NA NA NA 10128 NA NA NA NA
1617487200.0 250204.17 NA 430 762 0 NA NA 730 941 0 NA NA 16975 3170 1318 NA NA 12803 2895 1525 NA
1617487200.0 250205.17 NA 428 775 0 NA NA 756 943 0 NA NA 16589 3537 1349 NA NA 12472 2123 1489 NA
1617487200.0 250206.17 NA 427 778 0 NA NA 776 943 0 NA NA 15549 3708 1311 NA NA 12338 2871 1480 NA
1617487200.0 250208.17 NA 467 808 0 NA NA 830 990 0 NA NA 19703 5476 1392 NA NA 14069 2697 1747 NA
1617487200.0 25211.17 71 325 775 0 NA 131 527 962 0 NA 3589 3162 3996 1343 NA 3011 14223 3200 1877 NA
1617487200.0 25212.17 71 311 763 0 NA 130 531 933 0 NA 4189 3130 3272 1311 NA 5813 12382 2345 1601 NA
1617487200.0 25213.17 69 317 774 0 NA 129 537 937 0 NA 4309 3180 3713 1337 NA 5813 13873 2340 1902 NA
1617487200.0 300.0 64 127 389 NA NA 127 389 546 NA NA 1085 332 569 NA NA 1018 552 965 NA NA
1617487200.0 301.0 62 127 389 NA NA 127 398 524 NA NA 1345 352 511 NA NA 1527 837 1297 NA NA
1617487200.0 4000.0 NA 113 486 NA NA NA 372 579 NA NA NA 2362 2573 NA NA NA 1643 1343 NA NA
1617487200.0 4006.0 60 NA NA NA NA 139 NA NA NA NA 1222 NA NA NA NA 919 NA NA NA NA
1617487200.0 500199.0 158 NA NA NA NA 404 NA NA NA NA 3917 NA NA NA NA 2096 NA NA NA NA
1617487200.0 512.0 0 NA NA NA NA 0 NA NA NA NA 3716 NA NA NA NA 13087 NA NA NA NA
1617487200.0 516.0 0 NA NA NA NA 0 NA NA NA NA 647 NA NA NA NA 2035 NA NA NA NA
1617487200.0 519.0 0 NA NA NA NA 0 NA NA NA NA 615 NA NA NA NA 1389 NA NA NA NA
1617487200.0 520.0 15 40 0 NA NA 57 84 0 NA NA 1407 49 8 NA NA 4892 89 47 NA NA
1617487200.0 521.0 0 NA NA NA NA 0 NA NA NA NA 617 NA NA NA NA 1523 NA NA NA NA
1617487200.0 522.0 0 NA NA NA NA 0 NA NA NA NA 3724 NA NA NA NA 13969 NA NA NA NA
1617487200.0 525.0 0 NA NA NA NA 0 NA NA NA NA 602 NA NA NA NA 1581 NA NA NA NA
1617487200.0 528.0 0 NA NA NA NA 0 NA NA NA NA 576 NA NA NA NA 1692 NA NA NA NA
1617487200.0 554.0 16 40 0 NA NA 57 83 0 NA NA 2392 50 8 NA NA 5403 71 39 NA NA
