Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617656400.0 1.0 68 116 178 NA NA NA NA 193 584 486 NA NA NA NA 1141 406 1053 NA NA NA NA 2646 874 1478 NA NA NA NA
1617656400.0 10005.0 NA 206 346 0 69 NA NA NA 602 696 0 133 NA NA NA 1908 1805 902 273 NA NA NA 1238 3159 1512 880 NA NA
1617656400.0 10024.0 NA 222 365 0 70 NA NA NA 604 731 0 127 NA NA NA 1841 1950 905 267 NA NA NA 1258 2720 1857 1093 NA NA
1617656400.0 10024.4 NA 221 357 0 NA NA NA NA 601 717 0 NA NA NA NA 1980 2041 915 NA NA NA NA 1545 2741 1381 NA NA NA
1617656400.0 10026.0 NA 224 365 0 70 NA NA NA 604 722 0 137 NA NA NA 1857 2115 895 263 NA NA NA 970 2714 1366 1068 NA NA
1617656400.0 10042.0 NA 215 360 0 69 NA NA NA 603 740 0 133 NA NA NA 1837 1807 888 260 NA NA NA 1221 3197 1440 894 NA NA
1617656400.0 10059.0 NA 228 372 0 71 NA NA NA 558 743 0 133 NA NA NA 1901 2560 892 264 NA NA NA 994 2728 1426 775 NA NA
1617656400.0 10224.0 NA 391 615 0 NA NA NA NA 625 1002 0 NA NA NA NA 3972 4144 913 NA NA NA NA 2793 4302 1266 NA NA NA
1617656400.0 10225.0 NA 378 585 0 NA NA NA NA 668 946 0 NA NA NA NA 3764 3721 909 NA NA NA NA 2060 5193 1358 NA NA NA
1617656400.0 103.0 41 0 0 NA NA NA NA 98 0 0 NA NA NA NA 448 208 1418 NA NA NA NA 1215 497 3043 NA NA NA NA
1617656400.0 10424.0 NA 174 361 0 NA NA NA NA 555 635 0 NA NA NA NA 622 1939 893 NA NA NA NA 1196 4091 1258 NA NA NA
1617656400.0 106.0 41 0 0 NA NA NA NA 97 0 0 NA NA NA NA 404 191 1333 NA NA NA NA 993 428 2154 NA NA NA NA
1617656400.0 107.0 79 111 267 NA NA NA NA 205 582 602 NA NA NA NA 2233 498 1695 NA NA NA NA 1429 1105 2641 NA NA NA NA
1617656400.0 10801.0 NA 285 378 0 83 151 NA NA 681 711 0 151 252 NA NA 2811 1989 1739 456 747 NA NA 3283 4375 3074 1769 1475 NA
1617656400.0 10803.0 NA 289 378 0 84 194 NA NA 679 719 0 146 309 NA NA 2855 2075 1742 453 792 NA NA 3916 4287 2546 995 1562 NA
1617656400.0 10805.0 NA 276 379 0 82 199 NA NA 679 685 0 146 314 NA NA 2787 2015 1721 543 736 NA NA 3990 4598 2700 771 1202 NA
1617656400.0 10806.0 NA 279 377 0 81 148 NA NA 679 665 0 143 271 NA NA 2779 1986 1711 747 730 NA NA 4123 4371 2205 1764 1264 NA
1617656400.0 10809.0 NA 292 381 0 92 197 NA NA 681 705 0 161 310 NA NA 2850 2089 1730 474 760 NA NA 3555 4937 2233 1300 1389 NA
1617656400.0 10823.0 NA 286 378 0 88 161 NA NA 589 641 0 141 272 NA NA 2810 2029 1732 756 738 NA NA 3493 4650 2056 1121 1372 NA
1617656400.0 10824.5 NA 311 154 0 NA NA NA NA 634 254 0 NA NA NA NA 3034 590 138 NA NA NA NA 3550 1400 417 NA NA NA
1617656400.0 10824.8 NA 316 400 0 94 197 NA NA 679 660 0 152 326 NA NA 2989 2376 1771 489 787 NA NA 3456 4469 2245 1401 1394 NA
1617656400.0 10859.0 NA 321 392 0 93 200 NA NA 679 732 0 159 327 NA NA 3075 2945 1760 488 791 NA NA 3529 5319 2766 855 1313 NA
1617656400.0 10871.0 NA 302 390 0 84 196 NA NA 634 679 0 147 317 NA NA 2951 2203 1749 460 779 NA NA 3416 4425 2374 1113 1626 NA
1617656400.0 11.0 NA 141 289 0 62 NA NA NA 553 595 0 120 NA NA NA 1752 1713 594 478 NA NA NA 1380 2149 819 811 NA NA
1617656400.0 110.0 59 138 262 NA NA NA NA 129 582 628 NA NA NA NA 570 436 1619 NA NA NA NA 972 889 3411 NA NA NA NA
1617656400.0 111.0 76 112 273 NA NA NA NA 194 538 594 NA NA NA NA 1282 386 1553 NA NA NA NA 954 871 2602 NA NA NA NA
1617656400.0 112.0 82 138 263 NA NA NA NA 201 581 572 NA NA NA NA 1769 473 1576 NA NA NA NA 1943 1413 2364 NA NA NA NA
1617656400.0 11224.0 NA 276 399 0 NA NA NA NA 634 745 0 NA NA NA NA 1648 2190 1635 NA NA NA NA 2186 2797 2240 NA NA NA
1617656400.0 11224.6 NA 277 396 0 NA NA NA NA 634 745 0 NA NA NA NA 1656 2194 1654 NA NA NA NA 2031 2811 2252 NA NA NA
1617656400.0 113.0 80 131 269 NA NA NA NA 211 584 580 NA NA NA NA 2010 481 1678 NA NA NA NA 2150 797 2964 NA NA NA NA
