Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617397200.0 1.0 166 184 305 NA NA NA NA NA NA 583 575 966 NA NA NA NA NA NA 1536 1125 2697 NA NA NA NA NA NA 1467 1088 3775 NA NA NA NA NA NA
1617397200.0 10.0 NA 217 417 0 NA NA NA NA NA NA 622 1087 0 NA NA NA NA NA NA 3896 5221 679 NA NA NA NA NA NA 3378 6375 1449 NA NA NA NA NA
1617397200.0 1000.0 NA 370 226 0 0 NA NA NA NA NA 1005 690 0 0 NA NA NA NA NA 4137 1965 535 0 NA NA NA NA NA 3976 1820 1143 0 NA NA NA NA
1617397200.0 10001.0 NA 362 481 0 172 237 NA NA NA NA 791 1130 0 565 662 NA NA NA NA 3279 3352 769 1362 1131 NA NA NA NA 3003 3968 1383 3196 2068 NA NA NA
1617397200.0 10002.0 NA 363 486 0 172 252 NA NA NA NA 795 1097 0 562 701 NA NA NA NA 3289 3471 772 1020 1402 NA NA NA NA 2752 5380 2086 2183 2793 NA NA NA
1617397200.0 10003.0 NA 299 485 0 174 250 NA NA NA NA 798 1067 0 565 692 NA NA NA NA 3036 3648 762 757 1159 NA NA NA NA 2877 3890 1507 1624 1594 NA NA NA
1617397200.0 10004.0 NA 362 486 0 172 236 NA NA NA NA 810 1144 0 562 659 NA NA NA NA 3219 3412 753 767 1130 NA NA NA NA 2706 5337 1579 1785 1760 NA NA NA
1617397200.0 10005.0 NA 288 495 0 171 250 NA NA NA NA 795 1080 0 563 701 NA NA NA NA 3054 3547 824 904 1502 NA NA NA NA 2706 6110 1557 2039 2437 NA NA NA
1617397200.0 10006.0 NA 299 478 0 172 232 NA NA NA NA 801 1076 0 563 661 NA NA NA NA 2768 3658 747 760 1186 NA NA NA NA 2492 4284 1498 1782 1743 NA NA NA
1617397200.0 10007.0 NA 286 492 0 172 234 NA NA NA NA 801 1093 0 565 690 NA NA NA NA 3322 3453 779 749 1243 NA NA NA NA 2179 4009 1472 1484 1705 NA NA NA
1617397200.0 10008.0 NA 289 496 0 173 252 NA NA NA NA 696 1056 0 564 702 NA NA NA NA 3110 3604 834 923 1590 NA NA NA NA 2809 6112 1811 2761 3373 NA NA NA
1617397200.0 10009.0 NA 362 493 0 173 245 NA NA NA NA 813 1177 0 568 701 NA NA NA NA 3518 3429 784 918 1304 NA NA NA NA 3160 4118 1472 2291 2148 NA NA NA
1617397200.0 1001.0 NA 362 214 0 0 0 0 0 0 NA 1043 590 0 0 0 0 0 0 NA 3881 1309 237 202 243 399 301 391 NA 3700 2517 734 505 532 1408 542 822
1617397200.0 1001.2 NA 513 238 0 NA NA NA NA NA NA 1171 708 0 NA NA NA NA NA NA 16069 2872 253 NA NA NA NA NA NA 7801 2515 807 NA NA NA NA NA
1617397200.0 1002.0 NA 389 163 NA NA NA NA NA NA NA 1049 546 NA NA NA NA NA NA NA 4867 795 NA NA NA NA NA NA NA 5813 905 NA NA NA NA NA NA
1617397200.0 10023.0 NA 363 486 0 178 217 NA NA NA NA 799 1116 0 564 662 NA NA NA NA 3231 3376 784 805 1379 NA NA NA NA 3115 4215 1444 1752 2991 NA NA NA
1617397200.0 10024.0 NA 370 504 0 174 263 NA NA NA NA 813 1188 0 566 703 NA NA NA NA 3797 3800 803 928 1252 NA NA NA NA 3149 5568 2315 1831 1845 NA NA NA
1617397200.0 10024.1 NA 298 504 0 NA NA NA NA NA NA 809 1100 0 NA NA NA NA NA NA 2785 3919 822 NA NA NA NA NA NA 2045 5840 1482 NA NA NA NA NA
1617397200.0 10024.2 NA 294 497 0 NA NA NA NA NA NA 816 1091 0 NA NA NA NA NA NA 3387 3712 830 NA NA NA NA NA NA 2126 4540 1176 NA NA NA NA NA
1617397200.0 10024.3 NA 294 497 0 NA NA NA NA NA NA 816 1113 0 NA NA NA NA NA NA 3238 3869 830 NA NA NA NA NA NA 2646 5016 1253 NA NA NA NA NA
1617397200.0 10024.4 NA 295 503 0 NA NA NA NA NA NA 804 1145 0 NA NA NA NA NA NA 3105 3936 826 NA NA NA NA NA NA 2615 4618 1560 NA NA NA NA NA
