Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617138000.0 1.0 76 103 194 NA NA NA NA NA NA 217 185 576 NA NA NA NA NA NA 1231 722 1638 NA NA NA NA NA NA 1337 682 2175 NA NA NA NA NA NA
1617138000.0 10.0 NA 120 294 0 NA NA NA NA NA NA 239 685 0 NA NA NA NA NA NA 2567 3791 517 NA NA NA NA NA NA 2120 3676 670 NA NA NA NA NA
1617138000.0 1000.0 NA 274 139 0 61 NA NA NA NA NA 575 289 0 150 NA NA NA NA NA 3892 1418 382 312 NA NA NA NA NA 3434 1047 634 778 NA NA NA NA
1617138000.0 10001.0 NA 199 360 0 88 140 NA NA NA NA 407 794 0 187 277 NA NA NA NA 2579 2406 632 407 912 NA NA NA NA 1405 2667 1326 591 1838 NA NA NA
1617138000.0 10002.0 NA 199 358 0 79 165 NA NA NA NA 398 782 0 188 338 NA NA NA NA 2562 2650 636 402 819 NA NA NA NA 1437 4050 1385 649 1061 NA NA NA
1617138000.0 10003.0 NA 202 368 0 79 164 NA NA NA NA 400 758 0 189 333 NA NA NA NA 2601 2513 638 627 804 NA NA NA NA 1431 3790 1283 833 1216 NA NA NA
1617138000.0 10004.0 NA 195 363 0 88 152 NA NA NA NA 393 832 0 186 318 NA NA NA NA 2692 2700 625 394 860 NA NA NA NA 1927 4306 843 583 1909 NA NA NA
1617138000.0 10005.0 NA 192 361 0 81 162 NA NA NA NA 395 755 0 187 343 NA NA NA NA 2984 2405 642 395 758 NA NA NA NA 2450 3273 1822 1099 906 NA NA NA
1617138000.0 10006.0 NA 191 350 0 85 133 NA NA NA NA 390 769 0 179 282 NA NA NA NA 2862 2525 629 526 834 NA NA NA NA 2175 4113 1237 1056 1435 NA NA NA
1617138000.0 10007.0 NA 209 357 0 88 143 NA NA NA NA 385 751 0 189 294 NA NA NA NA 2795 2848 626 533 857 NA NA NA NA 1759 3629 928 797 1113 NA NA NA
1617138000.0 10008.0 NA 203 360 0 96 159 NA NA NA NA 395 774 0 189 342 NA NA NA NA 2985 2917 634 387 845 NA NA NA NA 1973 3867 1367 561 1102 NA NA NA
1617138000.0 10009.0 NA 205 360 0 80 160 NA NA NA NA 383 792 0 192 343 NA NA NA NA 2669 2723 627 590 816 NA NA NA NA 1558 3293 772 1031 1724 NA NA NA
1617138000.0 1001.0 NA 255 117 0 0 0 0 0 0 NA 643 229 0 0 0 0 0 0 NA 3388 755 94 79 110 241 120 237 NA 3071 674 194 399 493 380 210 296
1617138000.0 1001.2 NA 411 144 0 NA NA NA NA NA NA 940 311 0 NA NA NA NA NA NA 14728 2177 111 NA NA NA NA NA NA 6049 1864 172 NA NA NA NA NA
1617138000.0 1002.0 NA 269 70 NA NA NA NA NA NA NA 636 168 NA NA NA NA NA NA NA 3590 384 NA NA NA NA NA NA NA 3690 320 NA NA NA NA NA NA
1617138000.0 10023.0 NA 193 351 0 79 136 NA NA NA NA 406 795 0 187 282 NA NA NA NA 2716 2341 636 674 752 NA NA NA NA 1637 2651 1134 1581 1321 NA NA NA
1617138000.0 10024.0 NA 215 375 0 94 166 NA NA NA NA 408 814 0 187 340 NA NA NA NA 2905 3083 664 496 922 NA NA NA NA 2006 3409 1051 1010 1531 NA NA NA
1617138000.0 10024.1 NA 222 375 0 NA NA NA NA NA NA 406 815 0 NA NA NA NA NA NA 2777 2899 670 NA NA NA NA NA NA 1524 3690 955 NA NA NA NA NA
1617138000.0 10024.2 NA 214 375 0 NA NA NA NA NA NA 408 783 0 NA NA NA NA NA NA 3139 2801 656 NA NA NA NA NA NA 2276 2194 815 NA NA NA NA NA
1617138000.0 10024.3 NA 212 375 0 NA NA NA NA NA NA 422 827 0 NA NA NA NA NA NA 2932 3088 663 NA NA NA NA NA NA 1580 3029 867 NA NA NA NA NA
1617138000.0 10024.4 NA 212 376 0 NA NA NA NA NA NA 390 851 0 NA NA NA NA NA NA 2871 3231 671 NA NA NA NA NA NA 1652 3900 974 NA NA NA NA NA
1617138000.0 10024.5 NA 213 378 0 NA NA NA NA NA NA 408 818 0 NA NA NA NA NA NA 2715 2562 671 NA NA NA NA NA NA 1614 3540 2134 NA NA NA NA NA
1617138000.0 10025.0 NA 195 366 0 80 165 NA NA NA NA 380 798 0 188 339 NA NA NA NA 3032 2452 650 406 974 NA NA NA NA 2006 2867 869 554 1319 NA NA NA
1617138000.0 10026.0 NA 207 380 0 82 165 NA NA NA NA 399 867 0 190 340 NA NA NA NA 2740 3234 677 393 867 NA NA NA NA 2473 4195 1695 1077 1479 NA NA NA
1617138000.0 1003.0 NA 309 0 NA NA NA NA NA NA NA 718 0 NA NA NA NA NA NA NA 3890 366 NA NA NA NA NA NA NA 3269 522 NA NA NA NA NA NA
1617138000.0 1004.0 NA 200 94 0 0 0 0 NA NA NA 375 204 0 0 0 0 NA NA NA 1665 563 75 105 243 236 NA NA NA 1879 333 405 219 309 268 NA NA
1617138000.0 10042.0 NA 208 370 0 97 167 NA NA NA NA 416 795 0 192 341 NA NA NA NA 2866 2627 665 383 828 NA NA NA NA 2103 3770 1861 559 987 NA NA NA
1617138000.0 10059.0 NA 219 378 0 97 166 NA NA NA NA 414 845 0 190 342 NA NA NA NA 2807 3119 675 525 823 NA NA NA NA 1815 3674 1693 1139 1201 NA NA NA
1617138000.0 10071.0 NA 197 380 0 81 170 NA NA NA NA 407 837 0 188 324 NA NA NA NA 2726 2714 662 397 725 NA NA NA NA 1389 3526 1356 565 1219 NA NA NA
1617138000.0 101.0 82 NA NA NA NA NA NA NA NA 211 NA NA NA NA NA NA NA NA 797 NA NA NA NA NA NA NA NA 1091 NA NA NA NA NA NA NA NA
1617138000.0 1010.0 NA 35 47 0 NA NA NA NA NA NA 122 154 0 NA NA NA NA NA NA 147 260 152 NA NA NA NA NA NA 490 338 212 NA NA NA NA NA
1617138000.0 102.0 82 NA NA NA NA NA NA NA NA 211 NA NA NA NA NA NA NA NA 677 NA NA NA NA NA NA NA NA 925 NA NA NA NA NA NA NA NA
1617138000.0 1020.0 NA 53 21 0 44 NA NA NA NA NA 184 111 0 184 NA NA NA NA NA 358 132 71 322 NA NA NA NA NA 823 409 157 376 NA NA NA NA
1617138000.0 10224.0 NA 384 587 0 167 NA NA NA NA NA 606 941 0 336 NA NA NA NA NA 4691 4699 696 681 NA NA NA NA NA 3722 5848 1297 750 NA NA NA NA
1617138000.0 10224.15 NA 371 589 0 193 NA NA NA NA NA 624 946 0 367 NA NA NA NA NA 4858 4584 695 899 NA NA NA NA NA 3640 4930 1913 966 NA NA NA NA
1617138000.0 10225.0 NA 347 582 0 170 NA NA NA NA NA 593 1012 0 333 NA NA NA NA NA 4707 4568 690 735 NA NA NA NA NA 4255 5616 1624 1690 NA NA NA NA
1617138000.0 103.0 57 0 0 NA NA NA NA NA NA 156 0 0 NA NA NA NA NA NA 714 205 1920 NA NA NA NA NA NA 925 741 2929 NA NA NA NA NA NA
1617138000.0 1030.0 NA 176 41 0 0 NA NA NA NA NA 387 144 0 0 NA NA NA NA NA 8000 287 68 64 NA NA NA NA NA 4039 348 116 90 NA NA NA NA
1617138000.0 1040.0 NA 359 35 0 NA NA NA NA NA NA 840 115 0 NA NA NA NA NA NA 12295 167 115 NA NA NA NA NA NA 6365 556 394 NA NA NA NA NA
1617138000.0 1040.1 NA 63 35 0 NA NA NA NA NA NA 177 115 0 NA NA NA NA NA NA 390 163 111 NA NA NA NA NA NA 734 260 140 NA NA NA NA NA
1617138000.0 10424.0 NA 175 372 0 NA NA NA NA NA NA 339 726 0 NA NA NA NA NA NA 1389 2571 665 NA NA NA NA NA NA 1004 3705 1143 NA NA NA NA NA
1617138000.0 105.0 72 93 24 NA NA NA NA NA NA 215 194 114 NA NA NA NA NA NA 1202 568 136 NA NA NA NA NA NA 1117 432 177 NA NA NA NA NA NA
1617138000.0 106.0 59 0 0 NA NA NA NA NA NA 157 0 0 NA NA NA NA NA NA 873 151 1524 NA NA NA NA NA NA 1356 560 2227 NA NA NA NA NA NA
1617138000.0 107.0 82 112 275 NA NA NA NA NA NA 221 197 618 NA NA NA NA NA NA 2173 1545 2165 NA NA NA NA NA NA 1083 1270 2525 NA NA NA NA NA NA
1617138000.0 108.0 75 97 276 NA NA NA NA NA NA 223 197 638 NA NA NA NA NA NA 2480 638 2140 NA NA NA NA NA NA 2104 701 3150 NA NA NA NA NA NA
1617138000.0 10801.0 NA 183 356 0 80 153 NA NA NA NA 377 792 0 187 309 NA NA NA NA 2735 2507 620 400 945 NA NA NA NA 1636 3601 981 558 1739 NA NA NA
1617138000.0 10802.0 NA 190 358 0 80 163 NA NA NA NA 383 788 0 188 342 NA NA NA NA 2505 2602 647 508 793 NA NA NA NA 1380 3557 2376 1280 1083 NA NA NA
1617138000.0 10803.0 NA 191 360 0 96 168 NA NA NA NA 354 787 0 187 330 NA NA NA NA 2494 2360 635 383 722 NA NA NA NA 1637 2654 862 382 1586 NA NA NA
1617138000.0 10804.0 NA 192 361 0 77 162 NA NA NA NA 399 791 0 179 343 NA NA NA NA 2484 2401 642 611 777 NA NA NA NA 1643 3334 2269 966 1066 NA NA NA
1617138000.0 10805.0 NA 186 359 0 93 166 NA NA NA NA 389 778 0 180 328 NA NA NA NA 2856 2590 627 380 732 NA NA NA NA 2147 2669 1020 793 1784 NA NA NA
1617138000.0 10806.0 NA 183 349 0 91 136 NA NA NA NA 377 785 0 179 283 NA NA NA NA 2825 2422 629 412 657 NA NA NA NA 2088 3560 848 901 1128 NA NA NA
1617138000.0 10807.0 NA 194 355 0 80 146 NA NA NA NA 401 793 0 191 299 NA NA NA NA 2699 2543 632 423 884 NA NA NA NA 1939 3600 840 556 1233 NA NA NA
1617138000.0 10808.0 NA 198 352 0 94 164 NA NA NA NA 383 798 0 190 339 NA NA NA NA 2583 2383 628 491 1000 NA NA NA NA 1619 2501 773 942 2098 NA NA NA
1617138000.0 10809.0 NA 204 363 0 94 167 NA NA NA NA 385 769 0 186 328 NA NA NA NA 2604 2724 639 492 727 NA NA NA NA 1771 3485 1418 837 1200 NA NA NA
1617138000.0 10823.0 NA 186 354 0 94 138 NA NA NA NA 383 765 0 188 277 NA NA NA NA 2579 2487 655 413 805 NA NA NA NA 1735 2600 2052 946 1665 NA NA NA
1617138000.0 10824.0 NA 201 365 0 81 168 NA NA NA NA 385 799 0 190 336 NA NA NA NA 3028 2813 675 441 786 NA NA NA NA 3381 3444 1720 967 951 NA NA NA
1617138000.0 10824.1 NA 211 371 0 NA NA NA NA NA NA 398 795 0 NA NA NA NA NA NA 2944 2816 655 NA NA NA NA NA NA 1594 3249 847 NA NA NA NA NA
1617138000.0 10824.5 NA 213 374 0 NA NA NA NA NA NA 387 784 0 NA NA NA NA NA NA 2610 2914 657 NA NA NA NA NA NA 1037 3626 825 NA NA NA NA NA
1617138000.0 10824.501 NA 200 87 0 NA NA NA NA NA NA 384 275 0 NA NA NA NA NA NA 2606 858 196 NA NA NA NA NA NA 1487 952 293 NA NA NA NA NA
1617138000.0 10824.511 NA 203 65 0 NA NA NA NA NA NA 367 197 0 NA NA NA NA NA NA 2576 374 166 NA NA NA NA NA NA 1768 554 248 NA NA NA NA NA
1617138000.0 10824.521 NA 214 60 0 NA NA NA NA NA NA 372 169 0 NA NA NA NA NA NA 2641 361 171 NA NA NA NA NA NA 1439 535 255 NA NA NA NA NA
1617138000.0 10824.6 NA 201 369 0 86 169 NA NA NA NA 381 798 0 186 333 NA NA NA NA 2533 2822 665 646 748 NA NA NA NA 1579 3286 1107 855 1460 NA NA NA
1617138000.0 10824.8 NA 205 371 0 84 172 NA NA NA NA 392 773 0 189 337 NA NA NA NA 2709 2842 672 622 682 NA NA NA NA 2681 3495 1769 1150 747 NA NA NA
1617138000.0 10825.0 NA 187 363 0 80 168 NA NA NA NA 388 787 0 188 342 NA NA NA NA 2657 2479 675 470 920 NA NA NA NA 1667 2568 2319 802 1825 NA NA NA
1617138000.0 10826.0 NA 204 374 0 98 171 NA NA NA NA 407 795 0 186 341 NA NA NA NA 2726 2947 687 491 838 NA NA NA NA 2413 5201 1529 691 1215 NA NA NA
1617138000.0 10842.0 NA 205 362 0 81 172 NA NA NA NA 370 776 0 187 344 NA NA NA NA 2742 2575 656 403 904 NA NA NA NA 1854 2918 1483 550 1737 NA NA NA
1617138000.0 10842.501 NA 201 80 0 NA NA NA NA NA NA 373 264 0 NA NA NA NA NA NA 2559 856 197 NA NA NA NA NA NA 1429 852 285 NA NA NA NA NA
1617138000.0 10859.0 NA 214 373 0 99 170 NA NA NA NA 401 855 0 191 343 NA NA NA NA 2596 3434 680 541 977 NA NA NA NA 1900 5872 2083 1604 1898 NA NA NA
1617138000.0 10871.0 NA 211 374 0 81 168 NA NA NA NA 402 777 0 190 340 NA NA NA NA 2607 2688 662 569 820 NA NA NA NA 1483 3330 1102 1140 1054 NA NA NA
1617138000.0 109.0 90 97 274 NA NA NA NA NA NA 222 196 613 NA NA NA NA NA NA 2771 772 2033 NA NA NA NA NA NA 2147 549 2286 NA NA NA NA NA NA
1617138000.0 11.0 NA 105 286 0 78 NA NA NA NA NA 218 635 0 162 NA NA NA NA NA 1998 2467 562 326 NA NA NA NA NA 1489 2410 766 328 NA NA NA NA
1617138000.0 110.0 63 100 269 NA NA NA NA NA NA 162 191 614 NA NA NA NA NA NA 875 852 2202 NA NA NA NA NA NA 1553 1112 2526 NA NA NA NA NA NA
1617138000.0 1102.0 NA 121 294 155 95 NA NA NA NA NA 241 661 562 203 NA NA NA NA NA 2697 5071 2540 353 NA NA NA NA NA 2142 4646 1486 307 NA NA NA NA
1617138000.0 11024.0 NA 384 678 0 174 NA NA NA NA NA 721 1159 0 336 NA NA NA NA NA 5750 5666 685 783 NA NA NA NA NA 4103 5453 948 1686 NA NA NA NA
1617138000.0 11024.15 NA 418 674 0 196 NA NA NA NA NA 664 1081 0 365 NA NA NA NA NA 5810 5860 687 1073 NA NA NA NA NA 4595 6958 1188 1523 NA NA NA NA
1617138000.0 11024.2 NA 425 678 0 171 NA NA NA NA NA 719 1104 0 348 NA NA NA NA NA 5838 5644 685 855 NA NA NA NA NA 4746 4960 1044 902 NA NA NA NA
1617138000.0 11024.3 NA 410 690 0 171 NA NA NA NA NA 672 1148 0 342 NA NA NA NA NA 5973 5698 699 798 NA NA NA NA NA 4258 5187 1797 1462 NA NA NA NA
1617138000.0 11024.6 NA 398 673 0 173 NA NA NA NA NA 672 1102 0 345 NA NA NA NA NA 6079 5735 689 812 NA NA NA NA NA 5342 5678 1078 1280 NA NA NA NA
1617138000.0 11025.0 NA 387 658 0 171 NA NA NA NA NA 665 1159 0 344 NA NA NA NA NA 5813 6292 680 785 NA NA NA NA NA 4040 6183 1072 834 NA NA NA NA
1617138000.0 111.0 64 91 260 NA NA NA NA NA NA 185 186 611 NA NA NA NA NA NA 1255 791 2273 NA NA NA NA NA NA 2033 1030 2799 NA NA NA NA NA NA
1617138000.0 112.0 82 97 274 NA NA NA NA NA NA 219 198 633 NA NA NA NA NA NA 1965 728 2064 NA NA NA NA NA NA 1614 748 2515 NA NA NA NA NA NA
1617138000.0 11224.0 NA 169 371 0 NA NA NA NA NA NA 342 751 0 NA NA NA NA NA NA 1632 3818 657 NA NA NA NA NA NA 1981 4691 865 NA NA NA NA NA
1617138000.0 11224.6 NA 172 368 0 NA NA NA NA NA NA 344 718 0 NA NA NA NA NA NA 1441 2915 670 NA NA NA NA NA NA 909 4013 889 NA NA NA NA NA
1617138000.0 113.0 84 94 271 NA NA NA NA NA NA 216 201 627 NA NA NA NA NA NA 1963 845 2117 NA NA NA NA NA NA 1518 711 2370 NA NA NA NA NA NA
1617138000.0 114.0 78 95 276 NA NA NA NA NA NA 219 197 684 NA NA NA NA NA NA 1845 1306 1902 NA NA NA NA NA NA 1485 785 2128 NA NA NA NA NA NA
1617138000.0 115.0 83 98 275 NA NA NA NA NA NA 222 199 627 NA NA NA NA NA NA 2199 628 2546 NA NA NA NA NA NA 1602 753 2431 NA NA NA NA NA NA
1617138000.0 116.0 83 101 274 NA NA NA NA NA NA 224 204 607 NA NA NA NA NA NA 2276 684 2420 NA NA NA NA NA NA 1560 498 3123 NA NA NA NA NA NA
1617138000.0 11601.0 NA 253 444 0 90 NA NA NA NA NA 459 767 0 193 NA NA NA NA NA 2242 3175 902 836 NA NA NA NA NA 3017 4131 1929 869 NA NA NA NA
1617138000.0 11602.0 NA 258 439 0 95 NA NA NA NA NA 482 757 0 193 NA NA NA NA NA 2323 3060 916 851 NA NA NA NA NA 3790 4714 1718 1259 NA NA NA NA
