Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617267600.0 1.0 74 91 189 NA NA NA NA NA NA 219 189 504 NA NA NA NA NA NA 1096 567 1575 NA NA NA NA NA NA 1167 623 1710 NA NA NA NA NA NA
1617267600.0 10.0 NA 123 308 0 NA NA NA NA NA NA 239 655 0 NA NA NA NA NA NA 2154 4081 516 NA NA NA NA NA NA 1212 2617 666 NA NA NA NA NA
1617267600.0 1000.0 NA 281 141 0 57 NA NA NA NA NA 639 299 0 151 NA NA NA NA NA 4214 1698 381 309 NA NA NA NA NA 3809 1737 556 570 NA NA NA NA
1617267600.0 10001.0 NA 192 365 0 80 150 NA NA NA NA 385 818 0 189 308 NA NA NA NA 2794 2737 644 516 796 NA NA NA NA 2434 3626 1488 1051 2150 NA NA NA
1617267600.0 10002.0 NA 200 373 0 81 165 NA NA NA NA 396 805 0 191 339 NA NA NA NA 2646 3002 633 451 871 NA NA NA NA 1581 3393 933 840 1661 NA NA NA
1617267600.0 10003.0 NA 197 377 0 81 164 NA NA NA NA 397 859 0 188 338 NA NA NA NA 2693 3006 619 546 870 NA NA NA NA 1159 4794 814 1441 1188 NA NA NA
1617267600.0 10004.0 NA 192 366 0 80 143 NA NA NA NA 378 795 0 190 286 NA NA NA NA 2855 2496 642 495 806 NA NA NA NA 2609 3392 1548 1027 1062 NA NA NA
1617267600.0 10005.0 NA 193 371 0 81 174 NA NA NA NA 396 794 0 190 342 NA NA NA NA 2799 2878 650 489 845 NA NA NA NA 1733 3681 2140 759 1256 NA NA NA
1617267600.0 10006.0 NA 192 360 0 78 137 NA NA NA NA 406 812 0 181 275 NA NA NA NA 3160 2594 627 496 645 NA NA NA NA 1662 3925 795 1403 1002 NA NA NA
1617267600.0 10007.0 NA 200 363 0 81 150 NA NA NA NA 401 777 0 195 311 NA NA NA NA 2741 2518 649 388 626 NA NA NA NA 2251 4053 1796 872 810 NA NA NA
1617267600.0 10008.0 NA 205 373 0 84 162 NA NA NA NA 389 794 0 187 341 NA NA NA NA 3389 2976 650 430 826 NA NA NA NA 2340 3103 1078 518 1158 NA NA NA
1617267600.0 10009.0 NA 213 375 0 81 171 NA NA NA NA 387 849 0 190 330 NA NA NA NA 2716 2637 653 417 702 NA NA NA NA 1929 2730 1275 481 1231 NA NA NA
1617267600.0 1001.0 NA 261 118 0 0 0 0 0 0 NA 586 228 0 0 0 0 0 0 NA 3281 822 88 73 108 243 117 234 NA 2551 1138 277 447 336 480 222 283
1617267600.0 1001.2 NA 416 146 0 NA NA NA NA NA NA 863 312 0 NA NA NA NA NA NA 14841 2045 105 NA NA NA NA NA NA 8009 1453 134 NA NA NA NA NA
1617267600.0 1002.0 NA 288 78 NA NA NA NA NA NA NA 651 171 NA NA NA NA NA NA NA 3777 393 NA NA NA NA NA NA NA 4671 265 NA NA NA NA NA NA
1617267600.0 10023.0 NA 194 366 0 80 139 NA NA NA NA 384 794 0 191 280 NA NA NA NA 3223 2755 645 481 927 NA NA NA NA 2037 3495 1096 1146 1337 NA NA NA
1617267600.0 10024.0 NA 214 386 0 83 168 NA NA NA NA 404 815 0 197 341 NA NA NA NA 3022 3013 661 414 931 NA NA NA NA 1706 2995 1051 601 1459 NA NA NA
1617267600.0 10024.1 NA 219 385 0 NA NA NA NA NA NA 405 789 0 NA NA NA NA NA NA 2648 3108 670 NA NA NA NA NA NA 1261 3899 1204 NA NA NA NA NA
1617267600.0 10024.2 NA 218 385 0 NA NA NA NA NA NA 406 840 0 NA NA NA NA NA NA 2965 2857 687 NA NA NA NA NA NA 1944 2932 1127 NA NA NA NA NA
1617267600.0 10024.3 NA 217 388 0 NA NA NA NA NA NA 399 812 0 NA NA NA NA NA NA 2794 2821 654 NA NA NA NA NA NA 1532 2595 727 NA NA NA NA NA
1617267600.0 10024.4 NA 211 383 0 NA NA NA NA NA NA 408 800 0 NA NA NA NA NA NA 2769 2557 673 NA NA NA NA NA NA 1442 2647 1225 NA NA NA NA NA
1617267600.0 10024.5 NA 218 384 0 NA NA NA NA NA NA 407 814 0 NA NA NA NA NA NA 2749 2684 648 NA NA NA NA NA NA 1430 2677 711 NA NA NA NA NA
