Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617094800.0 1.0 73 104 183 NA NA NA NA NA NA 214 198 577 NA NA NA NA NA NA 1275 733 1635 NA NA NA NA NA NA 1211 1135 1696 NA NA NA NA NA NA
1617094800.0 10.0 NA 121 301 0 NA NA NA NA NA NA 250 641 0 NA NA NA NA NA NA 2841 4789 521 NA NA NA NA NA NA 1892 4164 657 NA NA NA NA NA
1617094800.0 1000.0 NA 281 150 0 65 NA NA NA NA NA 603 296 0 151 NA NA NA NA NA 3743 1709 391 309 NA NA NA NA NA 2949 2195 1398 682 NA NA NA NA
1617094800.0 10001.0 NA 194 367 0 81 148 NA NA NA NA 389 780 0 188 304 NA NA NA NA 2690 2795 633 538 827 NA NA NA NA 1866 4347 1692 1001 1408 NA NA NA
1617094800.0 10002.0 NA 197 372 0 81 164 NA NA NA NA 402 785 0 190 346 NA NA NA NA 2625 2538 636 530 957 NA NA NA NA 1554 3448 1245 1538 1613 NA NA NA
1617094800.0 10003.0 NA 193 371 0 80 166 NA NA NA NA 378 760 0 188 332 NA NA NA NA 3223 2541 638 711 733 NA NA NA NA 2217 2683 1429 1193 1388 NA NA NA
1617094800.0 10004.0 NA 191 369 0 97 152 NA NA NA NA 389 769 0 191 307 NA NA NA NA 2835 2800 644 742 810 NA NA NA NA 2666 4702 1547 1932 1338 NA NA NA
1617094800.0 10005.0 NA 192 371 0 81 164 NA NA NA NA 401 807 0 188 340 NA NA NA NA 2904 2551 639 702 879 NA NA NA NA 2061 3407 1342 1135 1418 NA NA NA
1617094800.0 10006.0 NA 201 369 0 80 136 NA NA NA NA 402 725 0 178 282 NA NA NA NA 2579 3123 625 419 931 NA NA NA NA 1271 4051 839 971 1782 NA NA NA
1617094800.0 10007.0 NA 208 375 0 81 145 NA NA NA NA 387 844 0 189 304 NA NA NA NA 2614 3066 641 451 688 NA NA NA NA 1792 4748 1658 836 1410 NA NA NA
1617094800.0 10008.0 NA 205 366 0 81 160 NA NA NA NA 399 760 0 195 340 NA NA NA NA 2887 3126 635 529 922 NA NA NA NA 2176 3220 967 936 2325 NA NA NA
1617094800.0 10009.0 NA 205 370 0 81 162 NA NA NA NA 398 838 0 190 329 NA NA NA NA 2734 2802 648 516 750 NA NA NA NA 1797 3552 1380 822 1230 NA NA NA
