Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1617487200.0 10826.0 75 216 675 91 0 139 473 826 142 0 6074 785 1415 203 1348 3229 651 1615 695 1440
1617487200.0 10842.0 61 190 655 91 0 117 476 814 142 0 1349 433 895 196 1321 1113 568 1242 534 1461
1617487200.0 109.0 93 90 462 NA NA 188 368 572 NA NA 4405 417 579 NA NA 1874 372 744 NA NA
1617487200.0 11.0 NA 98 556 0 57 NA 365 671 0 106 NA 1623 954 394 58 NA 839 986 490 200
1617487200.0 111.0 81 88 457 NA NA 183 361 551 NA NA 1774 291 445 NA NA 1056 337 586 NA NA
1617487200.0 112.0 89 85 452 NA NA 188 368 554 NA NA 2712 369 494 NA NA 1743 346 573 NA NA
1617487200.0 11224.0 72 214 672 0 NA 133 465 834 0 NA 4151 713 1210 1345 NA 2177 682 1112 1490 NA
1617487200.0 114.0 83 88 455 NA NA 184 368 550 NA NA 3018 393 504 NA NA 1707 365 584 NA NA
1617487200.0 115.0 89 88 459 NA NA 186 368 547 NA NA 3013 385 529 NA NA 1563 377 602 NA NA
1617487200.0 116.0 86 87 457 NA NA 185 368 559 NA NA 3410 379 516 NA NA 1972 323 653 NA NA
1617487200.0 11623.0 61 191 663 80 0 109 481 818 131 0 1413 712 1133 192 1442 1100 837 1289 364 1755
1617487200.0 11624.0 71 219 679 92 0 119 466 836 144 0 3450 864 1374 277 1474 1546 954 1558 594 1861
1617487200.0 11625.0 66 203 669 89 0 113 481 820 133 0 2566 730 1265 205 1453 1573 973 1994 394 1897
1617487200.0 11626.0 72 227 679 97 0 121 477 844 141 0 5633 1005 1563 280 1469 2622 1281 1918 487 1798
1617487200.0 11642.0 56 191 655 99 0 102 475 820 144 0 932 536 977 270 1431 956 815 1470 546 1729
1617487200.0 117.0 85 88 460 NA NA 190 361 569 NA NA 3537 389 553 NA NA 1790 365 634 NA NA
1617487200.0 118.0 89 90 461 NA NA 186 368 573 NA NA 3678 402 577 NA NA 1515 631 591 NA NA
1617487200.0 120.0 58 79 448 NA NA 143 368 558 NA NA 625 333 422 NA NA 462 317 572 NA NA
1617487200.0 12024.0 70 219 683 0 NA 119 474 844 0 NA 3682 833 1417 1476 NA 1683 790 1427 1885 NA
1617487200.0 121.0 90 91 459 NA NA 191 361 560 NA NA 3388 408 597 NA NA 1836 323 680 NA NA
1617487200.0 125.0 92 86 451 NA NA 186 368 546 NA NA 2728 380 482 NA NA 1359 313 605 NA NA
1617487200.0 126.0 61 81 449 NA NA 147 368 551 NA NA 1186 326 447 NA NA 799 305 598 NA NA
1617487200.0 127.0 58 81 449 NA NA 123 360 549 NA NA 1088 328 435 NA NA 683 346 572 NA NA
1617487200.0 129.0 57 80 447 NA NA 128 360 554 NA NA 627 321 421 NA NA 472 326 598 NA NA
1617487200.0 130.0 60 80 449 NA NA 131 368 554 NA NA 802 325 428 NA NA 710 307 562 NA NA
1617487200.0 1301.0 83 90 176 NA NA 150 373 273 NA NA 1199 407 274 NA NA 963 339 402 NA NA
1617487200.0 1302.0 95 101 184 NA NA 165 378 278 NA NA 3722 556 412 NA NA 1539 521 457 NA NA
1617487200.0 1303.0 84 100 190 NA NA 156 375 287 NA NA 6323 401 502 NA NA 2916 939 733 NA NA
1617487200.0 1306.0 NA 94 558 0 NA NA 379 679 0 NA NA 352 493 426 NA NA 373 1506 478 NA
1617487200.0 1309.0 NA 104 578 0 NA NA 384 696 0 NA NA 406 707 441 NA NA 446 953 467 NA
1617487200.0 1310.0 NA 99 578 0 NA NA 378 686 0 NA NA 403 606 434 NA NA 358 1368 451 NA
1617487200.0 1311.0 NA 93 577 0 64 NA 384 695 0 106 NA 360 509 465 51 NA 544 1121 545 114
1617487200.0 1312.0 NA 99 573 0 NA NA 377 694 0 NA NA 412 657 437 NA NA 829 867 447 NA
1617487200.0 1313.0 NA 104 580 0 NA NA 383 699 0 NA NA 357 994 445 NA NA 745 1411 491 NA
1617487200.0 1314.0 NA 100 576 0 NA NA 383 688 0 NA NA 395 611 435 NA NA 770 1439 445 NA
1617487200.0 1315.0 NA 93 565 0 NA NA 377 680 0 NA NA 343 498 429 NA NA 301 747 525 NA
1617487200.0 1316.0 NA 92 566 0 NA NA 384 677 0 NA NA 341 520 421 NA NA 335 1549 577 NA
1617487200.0 1317.0 NA 90 565 0 NA NA 383 685 0 NA NA 356 508 423 NA NA 442 1271 462 NA
1617487200.0 1318.0 NA 91 562 0 NA NA 383 673 0 NA NA 346 497 421 NA NA 754 1380 459 NA
1617487200.0 1319.0 NA 92 562 0 NA NA 383 670 0 NA NA 390 510 423 NA NA 1389 1336 494 NA
1617487200.0 132.0 85 87 455 NA NA 175 368 552 NA NA 2524 366 536 NA NA 1464 318 627 NA NA
1617487200.0 1320.0 NA 95 567 0 NA NA 384 686 0 NA NA 362 521 428 NA NA 494 1707 525 NA
1617487200.0 1321.0 NA 94 567 0 NA NA 386 681 0 NA NA 372 527 440 NA NA 295 965 456 NA
1617487200.0 1322.0 NA 93 563 0 NA NA 382 663 0 NA NA 357 527 431 NA NA 318 769 528 NA
1617487200.0 1323.0 NA 91 559 0 NA NA 381 674 0 NA NA 374 470 427 NA NA 1411 1690 465 NA
1617487200.0 1324.0 NA 102 572 0 NA NA 383 674 0 NA NA 441 651 448 NA NA 503 1142 553 NA
1617487200.0 1325.0 NA 105 582 0 66 NA 383 694 0 115 NA 453 709 446 70 NA 530 1324 562 342
1617487200.0 1325.2 NA 103 579 0 NA NA 382 694 0 NA NA 480 711 447 NA NA 1521 919 511 NA
1617487200.0 1325.4 NA 104 577 0 NA NA 376 685 0 NA NA 452 711 444 NA NA 595 832 462 NA
1617487200.0 1326.0 NA 99 565 0 NA NA 380 683 0 NA NA 392 553 436 NA NA 578 1003 536 NA
1617487200.0 1327.0 NA 99 570 0 NA NA 376 676 0 NA NA 378 561 438 NA NA 640 1137 463 NA
1617487200.0 1328.0 NA 101 572 0 NA NA 384 690 0 NA NA 404 624 446 NA NA 703 1590 518 NA
1617487200.0 1329.0 NA 97 571 0 NA NA 377 681 0 NA NA 374 541 439 NA NA 574 1719 508 NA
1617487200.0 133.0 89 92 462 NA NA 186 361 552 NA NA 4752 454 662 NA NA 2141 387 691 NA NA
1617487200.0 1330.0 NA 98 565 0 NA NA 384 674 0 NA NA 386 575 438 NA NA 335 732 453 NA
1617487200.0 1331.0 NA 100 572 0 NA NA 378 687 0 NA NA 406 571 439 NA NA 798 709 539 NA
1617487200.0 1332.0 NA 102 575 0 NA NA 383 701 0 NA NA 421 634 445 NA NA 478 911 518 NA
1617487200.0 1333.0 NA 96 574 0 NA NA 382 689 0 NA NA 393 550 439 NA NA 517 980 586 NA
1617487200.0 1334.0 NA 102 577 0 NA NA 382 687 0 NA NA 419 643 453 NA NA 638 865 502 NA
1617487200.0 1335.0 NA 98 570 0 NA NA 384 692 0 NA NA 390 560 439 NA NA 1056 749 531 NA
1617487200.0 1336.0 NA 104 580 0 NA NA 383 699 0 NA NA 461 985 450 NA NA 578 930 533 NA
1617487200.0 1337.0 NA 106 592 0 NA NA 384 694 0 NA NA 515 977 453 NA NA 736 908 476 NA
1617487200.0 1338.0 NA 104 578 0 NA NA 377 686 0 NA NA 440 683 447 NA NA 486 1077 472 NA
1617487200.0 1339.0 NA 108 582 0 NA NA 379 706 0 NA NA 485 880 453 NA NA 569 779 521 NA
1617487200.0 134.703 NA 33 527 0 NA NA 92 610 0 NA NA 202 4491 468 NA NA 217 2331 500 NA
1617487200.0 134.705 NA 32 523 0 NA NA 86 614 0 NA NA 221 4719 475 NA NA 232 2094 635 NA
1617487200.0 134.903 NA 31 511 0 NA NA 85 597 0 NA NA 213 3776 461 NA NA 229 2578 632 NA
1617487200.0 134.907 NA 88 546 0 NA NA 192 661 0 NA NA 846 4615 468 NA NA 1151 3130 502 NA
1617487200.0 134.909 NA 35 511 0 NA NA 88 600 0 NA NA 188 3978 459 NA NA 201 2450 554 NA
1617487200.0 134.912 NA 27 504 0 NA NA 84 590 0 NA NA 215 2893 456 NA NA 222 1756 508 NA
1617487200.0 134.99901 NA 32 514 0 NA NA 94 599 0 NA NA 203 3737 454 NA NA 215 2717 489 NA
1617487200.0 1340.0 NA 96 565 0 NA NA 383 680 0 NA NA 371 534 430 NA NA 363 665 442 NA
1617487200.0 1341.0 NA 103 584 0 NA NA 384 703 0 NA NA 466 905 453 NA NA 1399 849 510 NA
1617487200.0 1343.0 NA 98 573 0 NA NA 384 686 0 NA NA 410 628 441 NA NA 505 1064 463 NA
1617487200.0 1344.0 NA 101 572 0 NA NA 383 679 0 NA NA 401 605 446 NA NA 478 763 467 NA
1617487200.0 1345.0 NA 99 572 0 NA NA 377 684 0 NA NA 415 603 443 NA NA 536 713 461 NA
1617487200.0 1347.0 NA 99 565 0 NA NA 384 679 0 NA NA 396 603 442 NA NA 676 715 464 NA
1617487200.0 1348.0 NA 96 568 0 NA NA 383 683 0 NA NA 391 563 429 NA NA 850 823 454 NA
1617487200.0 1349.0 NA 98 571 0 NA NA 378 688 0 NA NA 402 571 441 NA NA 587 769 594 NA
1617487200.0 1350.0 NA 98 574 0 NA NA 377 690 0 NA NA 376 580 445 NA NA 483 739 494 NA
1617487200.0 1351.0 NA 99 574 0 NA NA 376 685 0 NA NA 399 595 447 NA NA 740 856 509 NA
1617487200.0 1352.0 NA 98 569 0 NA NA 383 674 0 NA NA 408 596 440 NA NA 367 1383 547 NA
1617487200.0 1353.0 NA 101 570 0 NA NA 379 689 0 NA NA 412 643 437 NA NA 484 734 451 NA
1617487200.0 1354.0 NA 102 573 0 NA NA 384 686 0 NA NA 423 609 440 NA NA 527 810 446 NA
1617487200.0 1355.0 NA 101 573 0 NA NA 384 684 0 NA NA 446 643 438 NA NA 489 735 444 NA
1617487200.0 136.722 NA 59 549 0 NA NA 127 678 0 NA NA 418 6235 582 NA NA 480 2306 636 NA
1617487200.0 136.723 NA 59 536 0 NA NA 124 634 0 NA NA 479 5701 587 NA NA 384 2365 642 NA
1617487200.0 136.724 NA 64 563 0 NA NA 126 691 0 NA NA 443 6959 579 NA NA 331 2804 608 NA
1617487200.0 136.726 NA 59 544 0 NA NA 128 649 0 NA NA 528 6375 571 NA NA 535 2443 636 NA
1617487200.0 136.728 NA 121 565 0 NA NA 234 711 0 NA NA 1501 7085 576 NA NA 1173 3351 610 NA
1617487200.0 136.729 NA 58 545 0 NA NA 120 640 0 NA NA 401 6126 596 NA NA 331 2442 1049 NA
1617487200.0 136.73 NA 61 563 0 NA NA 131 724 0 NA NA 483 6181 580 NA NA 360 2551 625 NA
1617487200.0 136.7321 NA 76 553 0 NA NA 140 648 0 NA NA 448 4897 567 NA NA 425 2433 617 NA
1617487200.0 136.736 NA 64 555 0 NA NA 127 672 0 NA NA 414 9357 582 NA NA 370 3747 843 NA
1617487200.0 136.738 NA 58 549 0 NA NA 125 673 0 NA NA 551 10327 577 NA NA 382 4113 589 NA
1617487200.0 136.739 NA 64 572 0 NA NA 123 729 0 NA NA 502 11953 580 NA NA 389 4838 602 NA
1617487200.0 136.74 NA 59 584 0 NA NA 120 764 0 NA NA 447 10930 584 NA NA 288 4460 619 NA
1617487200.0 136.748 NA 61 567 0 NA NA 121 697 0 NA NA 407 9563 642 NA NA 298 3875 675 NA
1617487200.0 136.754 NA 63 557 0 NA NA 128 679 0 NA NA 471 8354 588 NA NA 481 3262 637 NA
1617487200.0 136.756 NA 61 540 0 NA NA 123 654 0 NA NA 403 6801 607 NA NA 324 3232 701 NA
1617487200.0 136.757 NA 60 555 0 NA NA 130 671 0 NA NA 600 9385 603 NA NA 438 3790 674 NA
1617487200.0 136.767 NA 57 553 0 NA NA 123 674 0 NA NA 372 10142 573 NA NA 280 4075 589 NA
1617487200.0 136.769 NA 61 557 0 NA NA 124 662 0 NA NA 494 8853 573 NA NA 442 3593 635 NA
1617487200.0 136.771 NA 61 554 0 NA NA 125 662 0 NA NA 554 8871 576 NA NA 509 3744 835 NA
1617487200.0 136.774 NA 61 553 0 NA NA 124 668 0 NA NA 534 9542 577 NA NA 441 3875 626 NA
1617487200.0 136.775 NA 60 551 0 NA NA 120 662 0 NA NA 444 8913 586 NA NA 409 3477 832 NA
1617487200.0 136.776 NA 65 551 0 NA NA 122 658 0 NA NA 474 8346 583 NA NA 404 3374 710 NA
1617487200.0 136.778 NA 61 543 0 NA NA 122 638 0 NA NA 409 6030 565 NA NA 363 2320 583 NA
1617487200.0 136.779 NA 60 549 0 NA NA 129 660 0 NA NA 590 9114 576 NA NA 475 3615 593 NA
1617487200.0 136.787 NA 203 619 0 NA NA 305 767 0 NA NA 1723 4941 858 NA NA 1187 3213 955 NA
1617487200.0 136.789 NA 196 597 0 NA NA 306 713 0 NA NA 1234 3911 864 NA NA 1036 2329 1035 NA
1617487200.0 136.791 NA 197 533 0 NA NA 310 661 0 NA NA 879 1666 786 NA NA 1147 1537 925 NA
1617487200.0 1360.0 89 98 572 0 NA 163 375 685 0 NA 2564 306 551 441 NA 2592 432 684 524 NA
1617487200.0 1361.17 68 205 671 0 NA 130 476 823 0 NA 3789 601 1074 1343 NA 4136 1100 2291 1460 NA
1617487200.0 1362.0 87 98 571 0 NA 156 375 672 0 NA 3370 390 566 441 NA 4556 616 753 512 NA
1617487200.0 1362.17 65 196 660 0 NA 127 472 820 0 NA 3714 564 978 1335 NA 4531 632 1344 1430 NA
1617487200.0 1363.17 68 205 666 0 NA 129 464 820 0 NA 4286 609 1060 1328 NA 4497 1080 2641 1546 NA
1617487200.0 1364.0 NA 97 564 0 NA NA 383 674 0 NA NA 394 566 432 NA NA 506 821 456 NA
1617487200.0 1365.0 NA 100 576 0 NA NA 384 688 0 NA NA 408 599 441 NA NA 593 1064 563 NA
1617487200.0 1366.0 NA 97 566 0 NA NA 384 667 0 NA NA 405 576 440 NA NA 360 766 451 NA
1617487200.0 139901.0 NA 100 573 0 NA NA 383 678 0 NA NA 406 594 457 NA NA 807 1347 599 NA
1617487200.0 139902.0 NA 103 579 0 NA NA 384 697 0 NA NA 416 705 451 NA NA 400 844 509 NA
1617487200.0 13992501.0 NA 197 794 0 NA NA 399 1002 0 NA NA 2142 2316 452 NA NA 3919 2605 466 NA
1617487200.0 13992502.0 NA 200 804 0 NA NA 389 1024 0 NA NA 2216 2633 455 NA NA 4460 2093 471 NA
1617487200.0 140.0 70 89 325 0 NA 127 368 428 0 NA 3267 257 401 131 NA 3736 325 827 212 NA
1617487200.0 140.51 NA 37 NA NA NA NA 106 NA NA NA NA 452 NA NA NA NA 576 NA NA NA
1617487200.0 144.6 NA 459 NA NA NA NA 535 NA NA NA NA 1457 NA NA NA NA 1137 NA NA NA
1617487200.0 23.0 NA 113 477 0 NA NA 365 570 0 NA NA 1969 1576 348 NA NA 1441 1144 362 NA
1617487200.0 25.0 NA 113 497 0 79 NA 365 605 0 129 NA 2336 2525 354 92 NA 1499 1933 435 120
1617487200.0 250199.0 216 NA NA NA NA 408 NA NA NA NA 4760 NA NA NA NA 4591 NA NA NA NA
1617487200.0 250199.17 227 NA NA NA NA 415 NA NA NA NA 4562 NA NA NA NA 10767 NA NA NA NA
1617487200.0 250200.1 82 243 213 NA NA 158 416 323 NA NA 2665 1372 920 NA NA 1153 1049 669 NA NA
1617487200.0 250200.117 67 367 218 NA NA 127 558 319 NA NA 3318 1770 977 NA NA 1562 2170 785 NA NA
1617487200.0 250200.17 NA 438 787 0 NA NA 751 955 0 NA NA 16324 3701 1356 NA NA 12647 2518 1562 NA
1617487200.0 250202.17 NA 457 785 0 NA NA 769 966 0 NA NA 17694 3738 1413 NA NA 12899 2247 1880 NA
1617487200.0 250203.17 NA 444 776 0 NA NA 780 947 0 NA NA 15485 3755 1399 NA NA 12884 2956 1807 NA
1617487200.0 250204.17 NA 438 777 0 NA NA 767 962 0 NA NA 16554 3605 1401 NA NA 12574 2291 1774 NA
1617487200.0 250205.17 NA 431 776 0 NA NA 752 943 0 NA NA 16110 3252 1346 NA NA 12348 2772 1529 NA
1617487200.0 250206.17 NA 423 780 0 NA NA 774 934 0 NA NA 15399 3709 1369 NA NA 12446 2354 1466 NA
1617487200.0 250207.17 NA 422 790 0 NA NA 770 927 0 NA NA 13785 3405 1333 NA NA 12193 2912 1469 NA
1617487200.0 250208.17 NA 473 812 0 NA NA 821 1022 0 NA NA 20842 5619 1377 NA NA 14034 3229 1563 NA
1617487200.0 250399.0 184 NA NA NA NA 418 NA NA NA NA 934 NA NA NA NA 1269 NA NA NA NA
1617487200.0 25206.0 NA 195 786 0 NA NA 388 997 0 NA NA 2160 2230 454 NA NA 4151 2015 475 NA
1617487200.0 25208.0 NA 204 841 0 NA NA 401 1023 0 NA NA 2264 3127 464 NA NA 3782 2376 478 NA
1617487200.0 25211.17 69 319 771 0 NA 128 523 906 0 NA 2924 2946 3526 1357 NA 2601 12416 2426 1449 NA
1617487200.0 25212.17 68 314 760 0 NA 128 527 945 0 NA 3598 3053 2987 1347 NA 5961 11251 2307 1544 NA
1617487200.0 25213.17 71 312 770 0 NA 130 541 950 0 NA 4477 3371 3631 1361 NA 6680 10616 2537 1593 NA
1617487200.0 25214.0 NA 198 814 0 NA NA 399 994 0 NA NA 2185 2368 458 NA NA 3683 2651 468 NA
1617487200.0 25400.0 448 0 100 NA NA 613 0 157 NA NA 4010 128 185 NA NA 3443 167 178 NA NA
1617487200.0 25403.0 443 0 98 NA NA 610 0 160 NA NA 3681 124 179 NA NA 2847 169 485 NA NA
1617487200.0 25405.0 442 0 99 NA NA 605 0 159 NA NA 3847 124 171 NA NA 3385 169 252 NA NA
1617487200.0 25407.0 393 0 101 NA NA 539 0 161 NA NA 3312 114 159 NA NA 2877 169 231 NA NA
1617487200.0 281.0 102 101 558 0 NA 273 375 691 0 NA 2527 428 568 432 NA 1563 547 877 465 NA
1617487200.0 29.0 NA 115 491 0 NA NA 365 606 0 NA NA 1916 1396 335 NA NA 1320 1146 363 NA
1617487200.0 300.0 64 130 390 NA NA 126 398 510 NA NA 985 321 485 NA NA 879 1232 667 NA NA
1617487200.0 31.0 NA 113 474 0 NA NA 372 578 0 NA NA 1910 1326 330 NA NA 890 1097 340 NA
1617487200.0 4.17 NA 28 463 0 154 NA 76 542 0 249 NA 181 1803 408 808 NA 191 1652 539 607
1617487200.0 4.23 NA 60 469 0 NA NA 111 554 0 NA NA 214 1695 519 NA NA 306 1142 537 NA
1617487200.0 4.28 NA 58 460 0 NA NA 111 549 0 NA NA 135 1460 845 NA NA 423 2010 1115 NA
1617487200.0 4.29 NA 32 468 0 157 NA 78 555 0 252 NA 163 2034 445 847 NA 185 1615 575 969
1617487200.0 4.34 NA 59 475 0 NA NA 113 558 0 NA NA 239 2197 486 NA NA 319 1449 520 NA
1617487200.0 4.36 NA 54 475 0 NA NA 104 556 0 NA NA 217 2390 453 NA NA 185 1397 481 NA
1617487200.0 4.37 NA 53 483 0 NA NA 101 562 0 NA NA 205 2872 464 NA NA 221 1848 744 NA
1617487200.0 4.4 NA 29 483 0 NA NA 81 564 0 NA NA 128 2671 445 NA NA 187 2257 470 NA
1617487200.0 4.41 NA 30 482 0 NA NA 80 568 0 NA NA 205 3796 455 NA NA 163 2384 520 NA
1617487200.0 4.43 NA 29 475 0 NA NA 82 556 0 NA NA 192 2450 435 NA NA 213 1397 447 NA
1617487200.0 4.72 NA 35 484 0 NA NA 78 583 0 NA NA 207 4347 437 NA NA 196 2871 460 NA
1617487200.0 4000.0 NA 112 486 NA NA NA 372 575 NA NA NA 2309 2576 NA NA NA 1449 1433 NA NA
1617487200.0 4001.0 NA 151 539 NA NA NA 383 646 NA NA NA 756 1159 NA NA NA 961 968 NA NA
1617487200.0 4002.0 NA 112 481 NA NA NA 372 574 NA NA NA 1858 1321 NA NA NA 971 1013 NA NA
1617487200.0 4003.0 NA 114 479 NA NA NA 372 568 NA NA NA 1848 1524 NA NA NA 1065 1086 NA NA
1617487200.0 4006.0 61 151 541 NA NA 139 381 646 NA NA 785 741 997 NA NA 724 1877 998 NA NA
1617487200.0 4007.0 57 96 465 NA NA 117 373 581 NA NA 1113 278 488 NA NA 896 390 604 NA NA
1617487200.0 500199.0 155 NA NA NA NA 404 NA NA NA NA 3409 NA NA NA NA 1991 NA NA NA NA
1617487200.0 500200.1 82 172 201 NA NA 158 394 311 NA NA 2921 711 859 NA NA 1265 721 746 NA NA
1617487200.0 50200.0 NA 147 604 0 NA NA 377 760 0 NA NA 1314 1572 336 NA NA 2566 1447 421 NA
1617487200.0 50203.0 NA 157 635 0 NA NA 376 779 0 NA NA 1426 1766 343 NA NA 2334 1364 362 NA
1617487200.0 50204.0 NA 150 612 0 NA NA 384 758 0 NA NA 1438 1813 330 NA NA 2587 1771 352 NA
1617487200.0 50206.0 NA 145 635 0 NA NA 377 760 0 NA NA 1342 1808 338 NA NA 1989 2742 641 NA
1617487200.0 513.0 0 NA NA NA NA 0 NA NA NA NA 570 NA NA NA NA 1535 NA NA NA NA
1617487200.0 515.0 0 NA NA NA NA 0 NA NA NA NA 3251 NA NA NA NA 10692 NA NA NA NA
1617487200.0 516.0 0 NA NA NA NA 0 NA NA NA NA 580 NA NA NA NA 1141 NA NA NA NA
1617487200.0 517.0 15 36 0 NA NA 57 84 0 NA NA 1330 60 8 NA NA 3610 107 39 NA NA
1617487200.0 518.0 0 NA NA NA NA 0 NA NA NA NA 3250 NA NA NA NA 10976 NA NA NA NA
1617487200.0 519.0 0 NA NA NA NA 0 NA NA NA NA 548 NA NA NA NA 1228 NA NA NA NA
1617487200.0 520.0 16 40 0 NA NA 57 83 0 NA NA 1335 47 8 NA NA 3718 92 21 NA NA
1617487200.0 521.0 0 NA NA NA NA 0 NA NA NA NA 575 NA NA NA NA 1300 NA NA NA NA
1617487200.0 524.0 15 40 0 NA NA 57 84 0 NA NA 1311 62 7 NA NA 2635 205 27 NA NA
1617487200.0 525.0 0 NA NA NA NA 0 NA NA NA NA 578 NA NA NA NA 1224 NA NA NA NA
1617487200.0 527.0 15 38 0 NA NA 57 84 0 NA NA 1321 55 7 NA NA 3300 89 38 NA NA
1617487200.0 528.0 0 NA NA NA NA 0 NA NA NA NA 542 NA NA NA NA 1215 NA NA NA NA
1617487200.0 554.0 16 35 0 NA NA 57 84 0 NA NA 2222 52 7 NA NA 4697 55 22 NA NA
