Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617368400.0 1.0 86 101 221 NA NA NA NA NA NA 673 801 1202 NA NA NA NA NA NA 6372 2482 5684 NA NA NA NA NA NA 2839 1085 3989 NA NA NA NA NA NA
1617368400.0 10.0 NA 131 NA NA NA NA NA NA NA NA 1480 NA NA NA NA NA NA NA NA 9947 NA NA NA NA NA NA NA NA 3142 NA NA NA NA NA NA NA
1617368400.0 1000.0 NA 327 182 0 59 NA NA NA NA NA 1483 1168 0 563 NA NA NA NA NA 14127 6738 1729 1314 NA NA NA NA NA 6399 3555 1886 1113 NA NA NA NA
1617368400.0 10001.0 NA 224 393 0 106 211 NA NA NA NA 1764 1363 0 567 1025 NA NA NA NA 6801 7832 2663 1374 2552 NA NA NA NA 2208 5992 2754 960 2417 NA NA NA
1617368400.0 10002.0 NA 222 NA NA NA NA NA NA NA NA 1700 NA NA NA NA NA NA NA NA 6815 NA NA NA NA NA NA NA NA 2216 NA NA NA NA NA NA NA
1617368400.0 10003.0 NA 225 395 NA NA NA NA NA NA NA 1764 1300 NA NA NA NA NA NA NA 6667 8220 NA NA NA NA NA NA NA 2218 5988 NA NA NA NA NA NA
1617368400.0 10004.0 NA 223 399 0 94 202 NA NA NA NA 1764 1492 0 567 1025 NA NA NA NA 6777 8216 2718 1492 2568 NA NA NA NA 2205 6044 2848 1009 2471 NA NA NA
1617368400.0 10005.0 NA 224 396 0 95 222 NA NA NA NA 1764 1363 0 567 1102 NA NA NA NA 6794 8034 2681 1364 2459 NA NA NA NA 2217 5868 2839 967 2248 NA NA NA
1617368400.0 10006.0 NA 222 393 0 84 197 NA NA NA NA 1700 1427 0 567 1024 NA NA NA NA 6689 7806 2691 1359 2445 NA NA NA NA 2222 6039 2798 972 2342 NA NA NA
1617368400.0 10007.0 NA 228 399 NA NA NA NA NA NA NA 1764 1428 NA NA NA NA NA NA NA 7051 9256 NA NA NA NA NA NA NA 2353 7121 NA NA NA NA NA NA
1617368400.0 10008.0 NA 223 393 0 106 225 NA NA NA NA 1700 1428 0 567 1102 NA NA NA NA 6891 8010 2646 1484 2520 NA NA NA NA 2223 5957 2724 1037 2636 NA NA NA
1617368400.0 10009.0 NA 227 400 0 87 223 NA NA NA NA 1700 1299 0 567 1102 NA NA NA NA 6803 7953 2769 1776 2613 NA NA NA NA 2216 5976 2976 1289 2471 NA NA NA
1617368400.0 1001.0 NA 291 125 0 0 0 0 0 0 NA 1482 630 0 0 0 0 0 0 NA 12778 2882 363 310 444 916 398 993 NA 6439 1612 471 400 503 969 480 1069
1617368400.0 1001.2 NA 432 161 0 NA NA NA NA NA NA 1995 695 0 NA NA NA NA NA NA 69974 13645 387 NA NA NA NA NA NA 20878 5755 426 NA NA NA NA NA
1617368400.0 1002.0 NA 309 78 NA NA NA NA NA NA NA 1793 557 NA NA NA NA NA NA NA 13757 2667 NA NA NA NA NA NA NA 7622 1380 NA NA NA NA NA NA
1617368400.0 10023.0 NA 226 391 0 83 198 NA NA NA NA 1764 1364 0 567 1024 NA NA NA NA 6798 7818 2769 1665 2560 NA NA NA NA 2201 6003 2902 1094 2466 NA NA NA
1617368400.0 10024.0 NA 235 401 0 89 225 NA NA NA NA 1700 1428 0 567 1102 NA NA NA NA 7408 8576 2736 1470 2793 NA NA NA NA 2359 6079 2800 1005 2579 NA NA NA
1617368400.0 10024.1 NA 232 410 0 NA NA NA NA NA NA 1764 1428 0 NA NA NA NA NA NA 7062 9112 2819 NA NA NA NA NA NA 2314 6674 2903 NA NA NA NA NA
1617368400.0 10024.2 NA 231 400 0 NA NA NA NA NA NA 1764 1364 0 NA NA NA NA NA NA 7412 9384 2821 NA NA NA NA NA NA 2474 6983 2893 NA NA NA NA NA
1617368400.0 10024.3 NA 235 405 0 NA NA NA NA NA NA 1764 1492 0 NA NA NA NA NA NA 7396 10025 2851 NA NA NA NA NA NA 2487 7180 2958 NA NA NA NA NA
1617368400.0 10024.4 NA 236 402 0 NA NA NA NA NA NA 1764 1427 0 NA NA NA NA NA NA 7085 9287 2767 NA NA NA NA NA NA 2308 6738 2902 NA NA NA NA NA
1617368400.0 10024.5 NA 224 404 0 NA NA NA NA NA NA 1764 1428 0 NA NA NA NA NA NA 7100 9213 2831 NA NA NA NA NA NA 2291 6799 2968 NA NA NA NA NA
1617368400.0 10025.0 NA 229 400 0 89 223 NA NA NA NA 1700 1364 0 567 1102 NA NA NA NA 6936 8281 2782 1858 2536 NA NA NA NA 2273 6070 2954 1370 2336 NA NA NA
1617368400.0 10026.0 NA 240 414 0 108 228 NA NA NA NA 1828 1493 0 631 1102 NA NA NA NA 7360 9763 2786 1687 2797 NA NA NA NA 2342 6509 2880 1157 2543 NA NA NA
1617368400.0 1003.0 NA 346 0 NA NA NA NA NA NA NA 1596 0 NA NA NA NA NA NA NA 15587 1693 NA NA NA NA NA NA NA 6796 1933 NA NA NA NA NA NA
1617368400.0 1004.0 NA 239 95 0 0 0 0 NA NA NA 1248 566 0 0 0 0 NA NA NA 5535 1679 293 383 916 1076 NA NA NA 3707 1128 361 431 971 1282 NA NA
