Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617181200.0 1.0 74 91 191 NA NA NA NA 214 190 569 NA NA NA NA 1106 668 1617 NA NA NA NA 1303 545 1949 NA NA NA NA
1617181200.0 1002.0 NA 281 71 NA NA NA NA NA 607 167 NA NA NA NA NA 3645 415 NA NA NA NA NA 3882 324 NA NA NA NA
1617181200.0 1003.0 NA 317 0 NA NA NA NA NA 778 0 NA NA NA NA NA 3882 386 NA NA NA NA NA 3139 516 NA NA NA NA
1617181200.0 1004.0 NA 197 104 0 0 0 0 NA 388 204 0 0 0 0 NA 1512 491 73 106 253 265 NA 1807 583 158 196 372 369
1617181200.0 101.0 88 NA NA NA NA NA NA 213 NA NA NA NA NA NA 801 NA NA NA NA NA NA 1123 NA NA NA NA NA NA
1617181200.0 1010.0 NA 29 59 0 NA NA NA NA 125 155 0 NA NA NA NA 149 270 149 NA NA NA NA 600 395 203 NA NA NA
1617181200.0 102.0 86 NA NA NA NA NA NA 213 NA NA NA NA NA NA 692 NA NA NA NA NA NA 969 NA NA NA NA NA NA
1617181200.0 1020.0 NA 43 22 0 45 NA NA NA 186 112 0 186 NA NA NA 313 133 65 301 NA NA NA 448 286 140 384 NA NA
1617181200.0 103.0 59 0 0 NA NA NA NA 160 0 0 NA NA NA NA 954 173 1735 NA NA NA NA 961 489 2712 NA NA NA NA
1617181200.0 1030.0 NA 186 42 0 0 NA NA NA 449 146 0 0 NA NA NA 8336 304 66 61 NA NA NA 4234 327 122 90 NA NA
1617181200.0 1040.1 NA 64 35 0 NA NA NA NA 181 116 0 NA NA NA NA 475 171 110 NA NA NA NA 816 260 163 NA NA NA
1617181200.0 105.0 73 93 37 NA NA NA NA 220 197 117 NA NA NA NA 1030 664 138 NA NA NA NA 1008 428 178 NA NA NA NA
1617181200.0 106.0 57 0 0 NA NA NA NA 158 0 0 NA NA NA NA 742 153 1705 NA NA NA NA 989 551 2354 NA NA NA NA
1617181200.0 108.0 77 98 290 NA NA NA NA 220 197 641 NA NA NA NA 3455 653 2461 NA NA NA NA 3319 1072 2859 NA NA NA NA
1617181200.0 10824.501 NA 212 94 0 NA NA NA NA 409 281 0 NA NA NA NA 2595 962 199 NA NA NA NA 1505 900 295 NA NA NA
1617181200.0 10824.511 NA 208 72 0 NA NA NA NA 395 201 0 NA NA NA NA 2667 424 168 NA NA NA NA 1339 737 251 NA NA NA
1617181200.0 10824.521 NA 193 67 0 NA NA NA NA 392 178 0 NA NA NA NA 2730 415 177 NA NA NA NA 1652 661 270 NA NA NA
1617181200.0 10842.501 NA 202 89 0 NA NA NA NA 387 279 0 NA NA NA NA 2717 1135 198 NA NA NA NA 1746 1048 300 NA NA NA
1617181200.0 110.0 63 91 279 NA NA NA NA 159 190 621 NA NA NA NA 760 643 2326 NA NA NA NA 1035 657 2983 NA NA NA NA
1617181200.0 11634.5 NA 288 113 0 NA NA NA NA 491 304 0 NA NA NA NA 2454 1081 199 NA NA NA NA 2774 1433 304 NA NA NA
1617181200.0 11634.501 NA 289 111 0 NA NA NA NA 489 301 0 NA NA NA NA 2297 1229 199 NA NA NA NA 2402 1166 302 NA NA NA
1617181200.0 11634.511 NA 292 102 0 NA NA NA NA 504 241 0 NA NA NA NA 2340 768 168 NA NA NA NA 2420 1144 267 NA NA NA
1617181200.0 11634.521 NA 285 100 0 NA NA NA NA 515 219 0 NA NA NA NA 2476 720 175 NA NA NA NA 2405 975 260 NA NA NA
1617181200.0 11634.911 76 292 469 0 96 NA NA 171 480 833 0 214 NA NA 4548 3458 4669 1487 1274 NA NA 6184 5324 9622 2173 1402 NA NA
1617181200.0 11650.501 NA 276 110 0 NA NA NA NA 487 307 0 NA NA NA NA 2620 1121 202 NA NA NA NA 2934 1193 304 NA NA NA
1617181200.0 11650.911 75 278 462 0 96 NA NA 171 488 822 0 209 NA NA 4079 3539 4287 1466 1217 NA NA 5141 5578 9906 2137 1420 NA NA
1617181200.0 11834.0 NA 566 936 0 178 NA NA NA 1034 1389 0 345 NA NA NA 8966 11405 1040 1065 NA NA NA 11429 12788 1818 1305 NA NA
1617181200.0 11834.13 NA 570 1032 0 179 NA NA NA 962 1592 0 343 NA NA NA 8231 12818 1025 1012 NA NA NA 8463 11720 1742 1287 NA NA
1617181200.0 11834.24 NA 909 1723 0 177 NA NA NA 1847 3925 0 336 NA NA NA 27098 126181 938 902 NA NA NA 20960 73430 1144 1284 NA NA
1617181200.0 11834.99 NA 447 641 705 0 175 NA NA 730 1073 1005 0 344 NA NA 6104 6089 11140 1028 997 NA NA 5144 7831 12203 1787 1237 NA
1617181200.0 11846.0 NA 574 941 0 181 NA NA NA 1026 1445 0 344 NA NA NA 7851 11392 994 991 NA NA NA 9854 12471 1585 1239 NA NA
1617181200.0 119.0 83 97 285 NA NA NA NA 219 197 635 NA NA NA NA 1873 666 2315 NA NA NA NA 1718 486 2858 NA NA NA NA
1617181200.0 11925.0 NA 565 964 0 174 NA NA NA 1001 1352 0 333 NA NA NA 7913 9913 999 865 NA NA NA 9214 10142 1772 1275 NA NA
1617181200.0 120.0 63 91 276 NA NA NA NA 174 192 667 NA NA NA NA 678 805 2379 NA NA NA NA 943 826 2571 NA NA NA NA
1617181200.0 123.1 325 NA NA NA NA NA NA 667 NA NA NA NA NA NA 1666 NA NA NA NA NA NA 1926 NA NA NA NA NA NA
1617181200.0 123.2 330 NA NA NA NA NA NA 693 NA NA NA NA NA NA 1814 NA NA NA NA NA NA 1959 NA NA NA NA NA NA
1617181200.0 123.3 280 NA NA NA NA NA NA 539 NA NA NA NA NA NA 1371 NA NA NA NA NA NA 1441 NA NA NA NA NA NA
1617181200.0 124.1 315 NA NA NA NA NA NA 603 NA NA NA NA NA NA 1391 NA NA NA NA NA NA 1299 NA NA NA NA NA NA
