Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617613200.0 1.0 76 95 193 NA NA NA NA 217 195 535 NA NA NA NA 1215 716 1851 NA NA NA NA 1244 823 1920 NA NA NA NA
1617613200.0 1002.0 NA 283 71 NA NA NA NA NA 602 168 NA NA NA NA NA 3595 424 NA NA NA NA NA 4208 313 NA NA NA NA
1617613200.0 1003.0 NA 319 0 NA NA NA NA NA 737 0 NA NA NA NA NA 4207 406 NA NA NA NA NA 3467 588 NA NA NA NA
1617613200.0 1004.0 NA 207 91 0 0 0 0 NA 400 198 0 0 0 0 NA 1602 517 86 116 261 262 NA 1807 752 183 218 372 340
1617613200.0 101.0 90 NA NA NA NA NA NA 213 NA NA NA NA NA NA 825 NA NA NA NA NA NA 1191 NA NA NA NA NA NA
1617613200.0 1010.0 NA 25 48 0 NA NA NA NA 123 153 0 NA NA NA NA 161 265 166 NA NA NA NA 352 377 266 NA NA NA
1617613200.0 102.0 85 NA NA NA NA NA NA 213 NA NA NA NA NA NA 712 NA NA NA NA NA NA 1027 NA NA NA NA NA NA
1617613200.0 1020.0 NA 46 23 0 46 NA NA NA 186 112 0 186 NA NA NA 349 150 76 328 NA NA NA 486 324 165 420 NA NA
1617613200.0 103.0 58 0 0 NA NA NA NA 155 0 0 NA NA NA NA 831 158 1758 NA NA NA NA 1649 646 2722 NA NA NA NA
1617613200.0 1030.0 NA 186 41 0 0 NA NA NA 403 150 0 0 NA NA NA 8474 316 79 70 NA NA NA 4377 396 161 114 NA NA
1617613200.0 1040.0 NA 369 39 0 NA NA NA NA 847 116 0 NA NA NA NA 12295 184 123 NA NA NA NA 5089 482 392 NA NA NA
1617613200.0 1040.1 NA 78 28 0 NA NA NA NA 181 116 0 NA NA NA NA 420 184 116 NA NA NA NA 667 302 161 NA NA NA
1617613200.0 105.0 73 92 28 NA NA NA NA 218 189 118 NA NA NA NA 1181 666 144 NA NA NA NA 1158 497 190 NA NA NA NA
1617613200.0 106.0 59 0 0 NA NA NA NA 156 0 0 NA NA NA NA 757 161 1713 NA NA NA NA 846 634 2545 NA NA NA NA
1617613200.0 107.0 81 98 289 NA NA NA NA 222 198 623 NA NA NA NA 2506 631 2415 NA NA NA NA 1972 543 2599 NA NA NA NA
1617613200.0 10824.501 NA 212 94 0 NA NA NA NA 405 275 0 NA NA NA NA 2687 944 226 NA NA NA NA 1517 1170 338 NA NA NA
1617613200.0 10824.511 NA 212 77 0 NA NA NA NA 388 203 0 NA NA NA NA 2669 476 196 NA NA NA NA 1451 787 350 NA NA NA
1617613200.0 10824.521 NA 212 67 0 NA NA NA NA 406 177 0 NA NA NA NA 2680 447 193 NA NA NA NA 1475 815 315 NA NA NA
1617613200.0 10842.501 NA 208 100 0 NA NA NA NA 393 286 0 NA NA NA NA 2621 873 224 NA NA NA NA 1481 1186 337 NA NA NA
1617613200.0 109.0 81 97 291 NA NA NA NA 220 193 635 NA NA NA NA 6194 866 2303 NA NA NA NA 6599 1178 2788 NA NA NA NA
1617613200.0 11024.0 NA 396 709 0 170 NA NA NA 697 1086 0 346 NA NA NA 6524 6500 744 898 NA NA NA 5602 6792 953 1247 NA NA
1617613200.0 114.0 76 106 283 NA NA NA NA 219 200 630 NA NA NA NA 2487 896 2390 NA NA NA NA 2471 1073 2814 NA NA NA NA
1617613200.0 11634.5 NA 287 113 0 NA NA NA NA 495 308 0 NA NA NA NA 2475 1328 227 NA NA NA NA 2399 1825 335 NA NA NA
1617613200.0 11634.501 NA 290 112 0 NA NA NA NA 523 311 0 NA NA NA NA 2456 1036 228 NA NA NA NA 2956 1198 339 NA NA NA
1617613200.0 11634.511 NA 278 105 0 NA NA NA NA 498 236 0 NA NA NA NA 2491 834 189 NA NA NA NA 2400 1286 312 NA NA NA
1617613200.0 11634.521 NA 291 102 0 NA NA NA NA 531 221 0 NA NA NA NA 2500 765 195 NA NA NA NA 2609 1081 321 NA NA NA
1617613200.0 11634.911 74 293 471 0 96 NA NA 173 511 854 0 218 NA NA 4719 3324 4274 1507 1282 NA NA 5730 3756 7823 2223 1419 NA NA
1617613200.0 11650.501 NA 280 114 0 NA NA NA NA 508 310 0 NA NA NA NA 2625 1057 225 NA NA NA NA 2908 1478 337 NA NA NA
1617613200.0 11650.911 73 278 455 0 95 NA NA 167 499 824 0 215 NA NA 3270 3399 4387 1500 1264 NA NA 4709 4416 8597 2215 1343 NA NA
1617613200.0 11834.0 NA 579 934 0 179 NA NA NA 1009 1327 0 348 NA NA NA 7745 10862 1050 1021 NA NA NA 9099 10931 1756 1321 NA NA
1617613200.0 11834.13 NA 574 1058 0 180 NA NA NA 987 1474 0 336 NA NA NA 8194 12982 1044 973 NA NA NA 8157 12104 1749 1374 NA NA
1617613200.0 11834.24 NA 802 1570 0 174 NA NA NA 1541 2898 0 345 NA NA NA 20220 89152 967 1056 NA NA NA 13474 55299 1195 1340 NA NA
1617613200.0 11834.99 NA 477 643 676 0 177 NA NA 775 1142 1084 0 346 NA NA 6380 5946 10178 1048 1050 NA NA 5612 7196 10382 1743 1369 NA
1617613200.0 11846.0 NA 595 947 0 178 NA NA NA 1002 1455 0 347 NA NA NA 8010 10155 1030 1013 NA NA NA 10446 11463 1776 1341 NA NA
1617613200.0 11925.0 NA 576 950 0 177 NA NA NA 919 1352 0 346 NA NA NA 8228 9941 1029 1035 NA NA NA 10752 10583 1775 1399 NA NA
1617613200.0 120.0 71 92 274 NA NA NA NA 181 194 603 NA NA NA NA 729 770 2159 NA NA NA NA 934 613 2704 NA NA NA NA
1617613200.0 122.0 69 91 279 NA NA NA NA 191 188 688 NA NA NA NA 1223 429 2250 NA NA NA NA 1511 355 2970 NA NA NA NA
1617613200.0 123.1 337 NA NA NA NA NA NA 672 NA NA NA NA NA NA 1791 NA NA NA NA NA NA 1878 NA NA NA NA NA NA
1617613200.0 123.2 333 NA NA NA NA NA NA 694 NA NA NA NA NA NA 1831 NA NA NA NA NA NA 1890 NA NA NA NA NA NA
1617613200.0 123.3 284 NA NA NA NA NA NA 597 NA NA NA NA NA NA 1656 NA NA NA NA NA NA 1558 NA NA NA NA NA NA
1617613200.0 124.1 321 NA NA NA NA NA NA 605 NA NA NA NA NA NA 1584 NA NA NA NA NA NA 1379 NA NA NA NA NA NA
1617613200.0 124.2 332 NA NA NA NA NA NA 623 NA NA NA NA NA NA 1543 NA NA NA NA NA NA 1669 NA NA NA NA NA NA
1617613200.0 124.4 326 NA NA NA NA NA NA 595 NA NA NA NA NA NA 1545 NA NA NA NA NA NA 1588 NA NA NA NA NA NA
1617613200.0 124.5 322 NA NA NA NA NA NA 625 NA NA NA NA NA NA 1644 NA NA NA NA NA NA 1452 NA NA NA NA NA NA
1617613200.0 124.6 283 NA NA NA NA NA NA 600 NA NA NA NA NA NA 1559 NA NA NA NA NA NA 1571 NA NA NA NA NA NA
1617613200.0 126.0 65 92 283 NA NA NA NA 186 197 632 NA NA NA NA 1441 684 2672 NA NA NA NA 1287 545 3067 NA NA NA NA
1617613200.0 12634.0 NA 447 711 0 176 NA NA NA 762 1139 0 334 NA NA NA 5741 6407 1050 897 NA NA NA 9080 9202 2106 1266 NA NA
1617613200.0 12634.99 NA 337 501 582 0 181 NA NA 539 815 951 0 345 NA NA 3959 4804 6006 1031 1066 NA NA 3865 5460 9479 1780 1388 NA
1617613200.0 128.0 63 91 267 NA NA NA NA 162 195 621 NA NA NA NA 906 622 2243 NA NA NA NA 1224 849 2727 NA NA NA NA
1617613200.0 129.0 63 91 275 NA NA NA NA 157 191 688 NA NA NA NA 913 666 2224 NA NA NA NA 1173 765 2727 NA NA NA NA
1617613200.0 130.0 63 106 277 NA NA NA NA 159 187 608 NA NA NA NA 1109 690 2201 NA NA NA NA 758 462 2495 NA NA NA NA
1617613200.0 1301.0 92 136 205 NA NA NA NA 197 326 658 NA NA NA NA 1428 1614 1786 NA NA NA NA 2662 1450 1934 NA NA NA NA
1617613200.0 1301.17 70 199 222 NA NA NA NA 163 397 721 NA NA NA NA 1679 2769 2108 NA NA NA NA 1419 1556 2130 NA NA NA NA
1617613200.0 13034.0 NA 454 713 0 178 NA NA NA 727 1117 0 345 NA NA NA 6274 6656 1033 1029 NA NA NA 7179 8835 1527 1305 NA NA
1617613200.0 13034.99 NA 339 493 573 0 179 NA NA 536 836 915 0 343 NA NA 4101 5075 6635 1049 1087 NA NA 4378 8676 7641 2360 1395 NA
1617613200.0 1307.0 NA 137 167 45 0 NA NA NA 329 363 143 0 NA NA NA 1655 1199 203 295 NA NA NA 1570 1282 412 398 NA NA
1617613200.0 1308.0 NA 136 156 44 0 NA NA NA 327 348 141 0 NA NA NA 1632 987 200 299 NA NA NA 1589 1119 369 427 NA NA
1617613200.0 1325.1 NA 144 185 0 NA NA NA NA 328 390 0 NA NA NA NA 1697 1195 412 NA NA NA NA 1622 1479 622 NA NA NA
1617613200.0 1325.3 NA 148 178 0 NA NA NA NA 336 382 0 NA NA NA NA 1757 1199 380 NA NA NA NA 1674 1406 536 NA NA NA
1617613200.0 1325.5 NA 168 0 NA NA NA NA NA 314 0 NA NA NA NA NA 2003 192 NA NA NA NA NA 2224 335 NA NA NA NA
1617613200.0 1325.51 NA 154 0 NA NA NA NA NA 300 0 NA NA NA NA NA 1909 191 NA NA NA NA NA 2226 340 NA NA NA NA
1617613200.0 1325.516 NA 173 0 NA NA NA NA NA 317 0 NA NA NA NA NA 2060 186 NA NA NA NA NA 1997 314 NA NA NA NA
1617613200.0 1325.5161 NA 175 0 NA NA NA NA NA 316 0 NA NA NA NA NA 1995 190 NA NA NA NA NA 2517 339 NA NA NA NA
1617613200.0 1325.517 NA 167 0 NA NA NA NA NA 319 0 NA NA NA NA NA 2208 190 NA NA NA NA NA 2497 343 NA NA NA NA
1617613200.0 1325.518 NA 183 0 NA NA NA NA NA 329 0 NA NA NA NA NA 2770 194 NA NA NA NA NA 3531 342 NA NA NA NA
1617613200.0 1325.6 NA 204 NA NA NA NA NA NA 401 NA NA NA NA NA NA 3911 NA NA NA NA NA NA 3453 NA NA NA NA NA
1617613200.0 1325.61 NA 195 NA NA NA NA NA NA 380 NA NA NA NA NA NA 3457 NA NA NA NA NA NA 2998 NA NA NA NA NA
1617613200.0 1325.7 NA 206 0 NA NA NA NA NA 381 0 NA NA NA NA NA 4162 177 NA NA NA NA NA 3561 322 NA NA NA NA
1617613200.0 1325.8 NA 205 0 NA NA NA NA NA 395 0 NA NA NA NA NA 4086 176 NA NA NA NA NA 3221 313 NA NA NA NA
1617613200.0 1325.81 NA 194 0 NA NA NA NA NA 377 0 NA NA NA NA NA 3625 181 NA NA NA NA NA 3464 340 NA NA NA NA
1617613200.0 1329.1 NA 192 0 NA NA NA NA NA 370 0 NA NA NA NA NA 2788 175 NA NA NA NA NA 3658 316 NA NA NA NA
1617613200.0 133.0 94 102 288 NA NA NA NA 211 202 621 NA NA NA NA 4413 782 2478 NA NA NA NA 2271 482 2813 NA NA NA NA
1617613200.0 134.0 NA 294 43 0 NA NA NA NA 608 130 0 NA NA NA NA 4057 183 81 NA NA NA NA 3507 1386 472 NA NA NA
1617613200.0 134.813 NA 156 72 0 NA NA NA NA 372 163 0 NA NA NA NA 1105 242 309 NA NA NA NA 949 395 510 NA NA NA
1617613200.0 135.1 511 0 131 NA NA NA NA 900 0 254 NA NA NA NA 1882 298 889 NA NA NA NA 2606 494 885 NA NA NA NA
1617613200.0 135.11 517 0 132 NA NA NA NA 945 0 250 NA NA NA NA 2021 302 1072 NA NA NA NA 2112 454 932 NA NA NA NA
1617613200.0 135.12 510 0 124 NA NA NA NA 995 0 252 NA NA NA NA 1694 299 888 NA NA NA NA 1927 513 905 NA NA NA NA
1617613200.0 135.13 516 0 NA NA NA NA NA 946 0 NA NA NA NA NA 1835 375 NA NA NA NA NA 1995 548 NA NA NA NA NA
1617613200.0 135.2 462 0 119 NA NA NA NA 861 0 253 NA NA NA NA 1600 280 864 NA NA NA NA 1851 510 996 NA NA NA NA
1617613200.0 135.3 463 0 124 NA NA NA NA 828 0 243 NA NA NA NA 1606 286 821 NA NA NA NA 1856 468 965 NA NA NA NA
1617613200.0 135.4 509 0 122 NA NA NA NA 942 0 239 NA NA NA NA 1737 292 837 NA NA NA NA 1828 456 939 NA NA NA NA
