Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617008400.0 1.0 73 90 189 NA NA NA NA NA NA 214 192 596 NA NA NA NA NA NA 1115 689 1569 NA NA NA NA NA NA 1088 865 1771 NA NA NA NA NA NA
1617008400.0 10.0 NA 122 298 0 NA NA NA NA NA NA 243 717 0 NA NA NA NA NA NA 3182 4162 543 NA NA NA NA NA NA 2352 3865 720 NA NA NA NA NA
1617008400.0 1000.0 NA 279 141 0 67 NA NA NA NA NA 620 302 0 151 NA NA NA NA NA 3761 1293 393 299 NA NA NA NA NA 2130 937 680 340 NA NA NA NA
1617008400.0 10001.0 NA 198 367 0 80 153 NA NA NA NA 384 801 0 188 300 NA NA NA NA 2666 2996 662 426 776 NA NA NA NA 1299 3846 1843 596 854 NA NA NA
1617008400.0 10002.0 NA 195 370 0 92 167 NA NA NA NA 388 780 0 191 344 NA NA NA NA 2730 2644 661 457 786 NA NA NA NA 1291 3198 1551 1320 844 NA NA NA
1617008400.0 10003.0 NA 194 368 0 81 165 NA NA NA NA 375 856 0 189 337 NA NA NA NA 2904 3279 702 648 1082 NA NA NA NA 1876 5922 1808 1342 1645 NA NA NA
1617008400.0 10004.0 NA 201 371 0 80 142 NA NA NA NA 391 854 0 187 282 NA NA NA NA 2618 2509 642 400 795 NA NA NA NA 1299 4032 945 836 1134 NA NA NA
1617008400.0 10005.0 NA 192 366 0 80 166 NA NA NA NA 390 828 0 190 338 NA NA NA NA 2942 2441 659 401 786 NA NA NA NA 2263 2735 2169 811 1031 NA NA NA
1617008400.0 10006.0 NA 199 370 0 95 135 NA NA NA NA 396 847 0 180 279 NA NA NA NA 2643 2393 648 469 751 NA NA NA NA 1238 4003 1545 1958 1881 NA NA NA
1617008400.0 10007.0 NA 213 379 0 81 145 NA NA NA NA 408 812 0 191 310 NA NA NA NA 2659 3414 651 383 677 NA NA NA NA 1118 4855 1171 509 827 NA NA NA
1617008400.0 10008.0 NA 208 367 0 83 163 NA NA NA NA 415 812 0 193 342 NA NA NA NA 2675 3293 651 425 737 NA NA NA NA 1109 4330 1136 671 871 NA NA NA
1617008400.0 10009.0 NA 213 374 0 91 168 NA NA NA NA 414 801 0 188 330 NA NA NA NA 2615 2813 664 493 726 NA NA NA NA 1085 4859 1892 724 2048 NA NA NA
1617008400.0 1001.0 NA 262 120 0 0 0 0 0 0 NA 614 223 0 0 0 0 0 0 NA 3218 759 85 68 104 244 114 241 NA 2038 467 110 97 135 624 159 363
1617008400.0 1001.2 NA 415 145 0 NA NA NA NA NA NA 847 317 0 NA NA NA NA NA NA 14849 2546 112 NA NA NA NA NA NA 5956 2424 363 NA NA NA NA NA
1617008400.0 1002.0 NA 282 70 NA NA NA NA NA NA NA 587 163 NA NA NA NA NA NA NA 3529 409 NA NA NA NA NA NA NA 3904 318 NA NA NA NA NA NA
1617008400.0 10023.0 NA 199 362 0 93 136 NA NA NA NA 385 779 0 190 272 NA NA NA NA 2706 2710 659 410 688 NA NA NA NA 1789 3482 2201 676 2489 NA NA NA
1617008400.0 10024.0 NA 220 387 0 82 166 NA NA NA NA 429 788 0 189 346 NA NA NA NA 2701 2741 684 395 761 NA NA NA NA 1336 4180 911 575 769 NA NA NA
1617008400.0 10024.1 NA 218 382 0 NA NA NA NA NA NA 402 789 0 NA NA NA NA NA NA 2914 3001 698 NA NA NA NA NA NA 1252 3401 909 NA NA NA NA NA
1617008400.0 10024.2 NA 217 388 0 NA NA NA NA NA NA 401 832 0 NA NA NA NA NA NA 2993 2900 706 NA NA NA NA NA NA 1991 3480 1227 NA NA NA NA NA
