Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1616886000.0 10825.0 68 204 678 85 0 NA NA NA 128 486 836 134 0 NA NA NA 3288 1343 2174 359 1630 NA NA NA 2431 1584 4839 597 2390 NA NA NA
1616886000.0 10826.0 74 215 686 95 0 NA NA NA 136 478 841 145 0 NA NA NA 5911 1480 2516 392 1631 NA NA NA 3538 2015 5154 1144 2076 NA NA NA
1616886000.0 10842.0 62 190 665 94 0 NA NA NA 119 471 825 146 0 NA NA NA 1460 1181 2019 379 1640 NA NA NA 1887 1519 4810 1581 2150 NA NA NA
1616886000.0 109.0 93 89 437 NA NA NA NA NA 191 360 537 NA NA NA NA NA 4087 508 1528 NA NA NA NA NA 2335 811 2021 NA NA NA NA NA
1616886000.0 11.0 NA 95 465 0 57 NA NA NA NA 371 588 0 105 NA NA NA NA 1687 1500 524 207 NA NA NA NA 927 2575 725 357 NA NA NA
1616886000.0 110.0 59 81 426 NA NA NA NA NA 124 359 535 NA NA NA NA NA 804 439 1367 NA NA NA NA NA 752 1484 2284 NA NA NA NA NA
1616886000.0 1102.0 NA 113 463 128 72 NA NA NA NA 363 563 224 163 NA NA NA NA 2373 3668 1475 369 NA NA NA NA 2350 4233 1746 264 NA NA NA
1616886000.0 111.0 86 85 430 NA NA NA NA NA 184 359 539 NA NA NA NA NA 1688 384 1373 NA NA NA NA NA 1119 1107 2196 NA NA NA NA NA
1616886000.0 112.0 89 86 430 NA NA NA NA NA 190 367 536 NA NA NA NA NA 3002 479 1421 NA NA NA NA NA 2058 699 2412 NA NA NA NA NA
1616886000.0 11224.0 73 218 685 0 NA NA NA NA 135 469 838 0 NA NA NA NA 4122 1480 2334 1644 NA NA NA NA 2642 3400 5573 2205 NA NA NA NA
1616886000.0 113.0 84 84 439 NA NA NA NA NA 186 367 556 NA NA NA NA NA 2956 456 1426 NA NA NA NA NA 1854 721 2132 NA NA NA NA NA
1616886000.0 114.0 84 86 432 NA NA NA NA NA 182 360 541 NA NA NA NA NA 3163 476 1443 NA NA NA NA NA 2137 670 2282 NA NA NA NA NA
1616886000.0 115.0 89 87 437 NA NA NA NA NA 183 367 538 NA NA NA NA NA 3298 497 1463 NA NA NA NA NA 1931 1127 2407 NA NA NA NA NA
1616886000.0 116.0 86 87 432 NA NA NA NA NA 182 360 537 NA NA NA NA NA 3206 474 1448 NA NA NA NA NA 1848 776 2277 NA NA NA NA NA
1616886000.0 11623.0 62 192 665 83 0 NA NA NA 110 479 833 132 0 NA NA NA 1079 1397 2211 374 1679 NA NA NA 1364 1981 3453 679 2179 NA NA NA
1616886000.0 11624.0 71 214 693 95 0 NA NA NA 121 476 857 144 0 NA NA NA 3609 1552 2481 453 1712 NA NA NA 2243 3107 5006 893 2584 NA NA NA
1616886000.0 11625.0 65 203 676 85 0 NA NA NA 114 478 842 136 0 NA NA NA 2703 1432 2337 385 1711 NA NA NA 2484 1650 3782 1169 2562 NA NA NA
1616886000.0 11626.0 75 227 692 93 0 NA NA NA 123 479 832 144 0 NA NA NA 5943 1751 2722 492 1718 NA NA NA 3979 1919 4594 767 2262 NA NA NA
1616886000.0 11642.0 55 187 658 93 0 NA NA NA 103 472 827 145 0 NA NA NA 1144 1213 2143 443 1694 NA NA NA 1189 1878 3987 771 2340 NA NA NA
1616886000.0 117.0 88 87 438 NA NA NA NA NA 191 367 537 NA NA NA NA NA 3518 486 1521 NA NA NA NA NA 1806 590 3169 NA NA NA NA NA
1616886000.0 118.0 86 87 439 NA NA NA NA NA 184 367 552 NA NA NA NA NA 3627 493 1523 NA NA NA NA NA 2796 845 2310 NA NA NA NA NA
1616886000.0 119.0 91 82 431 NA NA NA NA NA 189 367 549 NA NA NA NA NA 2707 457 1424 NA NA NA NA NA 1791 817 2402 NA NA NA NA NA
1616886000.0 12.0 NA 109 453 0 NA NA NA NA NA 363 559 0 NA NA NA NA NA 1981 2813 487 NA NA NA NA NA 1441 3460 628 NA NA NA NA
1616886000.0 120.0 59 80 424 NA NA NA NA NA 144 367 539 NA NA NA NA NA 863 429 1361 NA NA NA NA NA 1055 503 3673 NA NA NA NA NA
1616886000.0 12024.0 70 219 688 0 NA NA NA NA 120 482 858 0 NA NA NA NA 3654 1605 2488 1726 NA NA NA NA 2513 1724 4708 2604 NA NA NA NA
1616886000.0 121.0 90 89 440 NA NA NA NA NA 192 360 544 NA NA NA NA NA 3751 502 1540 NA NA NA NA NA 2055 544 2632 NA NA NA NA NA
1616886000.0 122.0 52 75 413 NA NA NA NA NA 107 359 535 NA NA NA NA NA 470 294 1351 NA NA NA NA NA 1058 566 3036 NA NA NA NA NA
1616886000.0 123.1 317 NA NA NA NA NA NA NA 511 NA NA NA NA NA NA NA 1041 NA NA NA NA NA NA NA 1298 NA NA NA NA NA NA NA
1616886000.0 123.2 317 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1118 NA NA NA NA NA NA NA 1268 NA NA NA NA NA NA NA
1616886000.0 123.3 263 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 899 NA NA NA NA NA NA NA 1152 NA NA NA NA NA NA NA
1616886000.0 124.1 301 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 924 NA NA NA NA NA NA NA 1214 NA NA NA NA NA NA NA
1616886000.0 124.2 316 NA NA NA NA NA NA NA 505 NA NA NA NA NA NA NA 1021 NA NA NA NA NA NA NA 1327 NA NA NA NA NA NA NA
1616886000.0 124.4 306 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 937 NA NA NA NA NA NA NA 1198 NA NA NA NA NA NA NA
1616886000.0 124.5 306 NA NA NA NA NA NA NA 505 NA NA NA NA NA NA NA 925 NA NA NA NA NA NA NA 1190 NA NA NA NA NA NA NA
1616886000.0 124.6 263 NA NA NA NA NA NA NA 503 NA NA NA NA NA NA NA 897 NA NA NA NA NA NA NA 1151 NA NA NA NA NA NA NA
1616886000.0 125.0 88 84 433 NA NA NA NA NA 187 360 562 NA NA NA NA NA 2773 467 1404 NA NA NA NA NA 1755 788 1839 NA NA NA NA NA
1616886000.0 126.0 61 81 428 NA NA NA NA NA 148 367 548 NA NA NA NA NA 1299 434 1368 NA NA NA NA NA 1100 1134 2226 NA NA NA NA NA
1616886000.0 127.0 60 79 424 NA NA NA NA NA 132 367 532 NA NA NA NA NA 1326 445 1375 NA NA NA NA NA 1405 1495 3379 NA NA NA NA NA
1616886000.0 128.0 57 79 424 NA NA NA NA NA 114 367 525 NA NA NA NA NA 788 433 1363 NA NA NA NA NA 1030 1783 2649 NA NA NA NA NA
1616886000.0 129.0 58 78 418 NA NA NA NA NA 122 360 525 NA NA NA NA NA 823 447 1361 NA NA NA NA NA 958 773 3078 NA NA NA NA NA
1616886000.0 13.0 NA 89 439 0 NA NA NA NA NA 363 554 0 NA NA NA NA NA 422 1944 439 NA NA NA NA NA 827 3266 568 NA NA NA NA
1616886000.0 130.0 59 81 429 NA NA NA NA NA 125 359 544 NA NA NA NA NA 807 431 1354 NA NA NA NA NA 783 878 2157 NA NA NA NA NA
1616886000.0 1301.0 80 95 216 NA NA NA NA NA 151 369 340 NA NA NA NA NA 1394 509 1111 NA NA NA NA NA 1010 1385 1785 NA NA NA NA NA
1616886000.0 1302.0 94 104 224 NA NA NA NA NA 165 377 326 NA NA NA NA NA 3781 647 1234 NA NA NA NA NA 1717 559 1781 NA NA NA NA NA
1616886000.0 1303.0 88 103 229 NA NA NA NA NA 159 369 349 NA NA NA NA NA 6578 517 1325 NA NA NA NA NA 3167 752 2422 NA NA NA NA NA
1616886000.0 1306.0 NA 95 547 0 NA NA NA NA NA 373 675 0 NA NA NA NA NA 446 1458 550 NA NA NA NA NA 1080 3142 688 NA NA NA NA
1616886000.0 1307.0 NA 93 184 42 0 NA NA NA NA 371 263 86 0 NA NA NA NA 468 543 129 206 NA NA NA NA 774 1786 259 304 NA NA NA
1616886000.0 1308.0 NA 91 176 46 0 NA NA NA NA 371 256 85 0 NA NA NA NA 435 474 141 197 NA NA NA NA 756 1070 1213 268 NA NA NA
1616886000.0 1309.0 NA 105 570 0 NA NA NA NA NA 380 686 0 NA NA NA NA NA 508 1667 577 NA NA NA NA NA 708 3026 759 NA NA NA NA
1616886000.0 131.0 62 82 426 NA NA NA NA NA 126 367 547 NA NA NA NA NA 1247 462 1362 NA NA NA NA NA 970 1635 2117 NA NA NA NA NA
1616886000.0 1310.0 NA 102 559 0 NA NA NA NA NA 381 681 0 NA NA NA NA NA 506 1573 693 NA NA NA NA NA 731 2746 1164 NA NA NA NA
1616886000.0 1311.0 NA 96 484 0 57 NA NA NA NA 380 593 0 104 NA NA NA NA 479 1051 559 200 NA NA NA NA 942 2225 715 460 NA NA NA
1616886000.0 1312.0 NA 102 561 0 NA NA NA NA NA 381 668 0 NA NA NA NA NA 513 1614 571 NA NA NA NA NA 1080 2792 678 NA NA NA NA
1616886000.0 1313.0 NA 107 568 0 NA NA NA NA NA 381 685 0 NA NA NA NA NA 441 1931 566 NA NA NA NA NA 926 2649 695 NA NA NA NA
1616886000.0 1314.0 NA 103 560 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 479 1578 568 NA NA NA NA NA 753 3556 701 NA NA NA NA
1616886000.0 1315.0 NA 94 550 0 NA NA NA NA NA 381 682 0 NA NA NA NA NA 458 1480 553 NA NA NA NA NA 1480 2887 707 NA NA NA NA
1616886000.0 1316.0 NA 96 553 0 NA NA NA NA NA 381 683 0 NA NA NA NA NA 440 1476 550 NA NA NA NA NA 1737 3551 687 NA NA NA NA
1616886000.0 1317.0 NA 94 551 0 NA NA NA NA NA 381 660 0 NA NA NA NA NA 446 1460 548 NA NA NA NA NA 1216 2527 693 NA NA NA NA
1616886000.0 1318.0 NA 94 549 0 NA NA NA NA NA 373 663 0 NA NA NA NA NA 454 1466 555 NA NA NA NA NA 981 2780 728 NA NA NA NA
1616886000.0 1319.0 NA 94 550 0 NA NA NA NA NA 380 662 0 NA NA NA NA NA 456 1451 559 NA NA NA NA NA 800 2978 721 NA NA NA NA
1616886000.0 132.0 88 86 439 NA NA NA NA NA 179 367 545 NA NA NA NA NA 3045 481 1476 NA NA NA NA NA 1964 808 2224 NA NA NA NA NA
1616886000.0 1320.0 NA 97 549 0 NA NA NA NA NA 381 665 0 NA NA NA NA NA 470 1495 564 NA NA NA NA NA 785 3115 699 NA NA NA NA
1616886000.0 1321.0 NA 96 558 0 NA NA NA NA NA 381 673 0 NA NA NA NA NA 476 1473 555 NA NA NA NA NA 964 2833 667 NA NA NA NA
1616886000.0 1322.0 NA 97 553 0 NA NA NA NA NA 373 665 0 NA NA NA NA NA 462 1503 554 NA NA NA NA NA 559 3241 727 NA NA NA NA
1616886000.0 1323.0 NA 94 539 0 NA NA NA NA NA 380 654 0 NA NA NA NA NA 442 1426 545 NA NA NA NA NA 1174 2557 674 NA NA NA NA
1616886000.0 1324.0 NA 103 561 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 533 1603 575 NA NA NA NA NA 784 2529 740 NA NA NA NA
1616886000.0 1325.0 NA 106 565 0 76 NA NA NA NA 373 686 0 116 NA NA NA NA 550 1663 584 231 NA NA NA NA 939 2927 1461 735 NA NA NA
1616886000.0 1325.1 NA 106 216 0 NA NA NA NA NA 381 290 0 NA NA NA NA NA 552 656 254 NA NA NA NA NA 730 923 349 NA NA NA NA
1616886000.0 1325.2 NA 109 562 0 NA NA NA NA NA 373 673 0 NA NA NA NA NA 562 1690 578 NA NA NA NA NA 722 3314 754 NA NA NA NA
1616886000.0 1325.3 NA 108 208 0 NA NA NA NA NA 381 285 0 NA NA NA NA NA 550 644 250 NA NA NA NA NA 1113 914 387 NA NA NA NA
1616886000.0 1325.4 NA 105 568 0 NA NA NA NA NA 381 680 0 NA NA NA NA NA 528 1678 696 NA NA NA NA NA 696 2601 1181 NA NA NA NA
1616886000.0 1325.5 NA 189 0 NA NA NA NA NA NA 279 0 NA NA NA NA NA NA 4291 124 NA NA NA NA NA NA 5792 676 NA NA NA NA NA
1616886000.0 1325.51 NA 173 0 NA NA NA NA NA NA 248 0 NA NA NA NA NA NA 1390 120 NA NA NA NA NA NA 2234 186 NA NA NA NA NA
1616886000.0 1325.6 NA 163 NA NA NA NA NA NA NA 239 NA NA NA NA NA NA NA 2094 NA NA NA NA NA NA NA 3114 NA NA NA NA NA NA
1616886000.0 1325.7 NA 163 0 NA NA NA NA NA NA 238 0 NA NA NA NA NA NA 2030 116 NA NA NA NA NA NA 2888 199 NA NA NA NA NA
1616886000.0 1325.8 NA 165 0 NA NA NA NA NA NA 236 0 NA NA NA NA NA NA 2125 115 NA NA NA NA NA NA 3946 200 NA NA NA NA NA
1616886000.0 1325.9 NA 157 0 NA NA NA NA NA NA 227 0 NA NA NA NA NA NA 1538 115 NA NA NA NA NA NA 1151 199 NA NA NA NA NA
1616886000.0 1326.0 NA 102 562 0 NA NA NA NA NA 381 665 0 NA NA NA NA NA 500 1500 567 NA NA NA NA NA 1289 2582 724 NA NA NA NA
1616886000.0 1327.0 NA 101 558 0 NA NA NA NA NA 381 681 0 NA NA NA NA NA 493 1525 684 NA NA NA NA NA 784 3917 1198 NA NA NA NA
1616886000.0 1328.0 NA 105 564 0 NA NA NA NA NA 381 674 0 NA NA NA NA NA 524 1580 568 NA NA NA NA NA 1301 3044 720 NA NA NA NA
1616886000.0 1329.0 NA 99 554 0 NA NA NA NA NA 381 674 0 NA NA NA NA NA 462 1504 564 NA NA NA NA NA 1369 3007 695 NA NA NA NA
1616886000.0 1329.1 NA 176 0 NA NA NA NA NA NA 256 0 NA NA NA NA NA NA 1718 114 NA NA NA NA NA NA 1949 202 NA NA NA NA NA
1616886000.0 133.0 90 91 443 NA NA NA NA NA 187 367 559 NA NA NA NA NA 4994 499 1610 NA NA NA NA NA 2615 569 2344 NA NA NA NA NA
1616886000.0 1330.0 NA 100 556 0 NA NA NA NA NA 373 668 0 NA NA NA NA NA 512 1544 572 NA NA NA NA NA 947 3477 696 NA NA NA NA
1616886000.0 1331.0 NA 99 558 0 NA NA NA NA NA 381 668 0 NA NA NA NA NA 473 1523 566 NA NA NA NA NA 1268 2413 724 NA NA NA NA
1616886000.0 1332.0 NA 108 562 0 NA NA NA NA NA 381 679 0 NA NA NA NA NA 557 1594 566 NA NA NA NA NA 1801 2926 687 NA NA NA NA
1616886000.0 1333.0 NA 101 557 0 NA NA NA NA NA 381 667 0 NA NA NA NA NA 494 1511 570 NA NA NA NA NA 1593 2889 765 NA NA NA NA
1616886000.0 1334.0 NA 105 560 0 NA NA NA NA NA 374 675 0 NA NA NA NA NA 528 1605 568 NA NA NA NA NA 1565 2773 730 NA NA NA NA
1616886000.0 1335.0 NA 101 555 0 NA NA NA NA NA 373 680 0 NA NA NA NA NA 478 1527 688 NA NA NA NA NA 765 3883 1140 NA NA NA NA
1616886000.0 1336.0 NA 109 566 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 588 2001 584 NA NA NA NA NA 1403 2815 747 NA NA NA NA
1616886000.0 1337.0 NA 108 579 0 NA NA NA NA NA 373 679 0 NA NA NA NA NA 602 1940 642 NA NA NA NA NA 1587 2752 928 NA NA NA NA
1616886000.0 1338.0 NA 106 569 0 NA NA NA NA NA 373 683 0 NA NA NA NA NA 536 1660 573 NA NA NA NA NA 972 3766 718 NA NA NA NA
1616886000.0 1339.0 NA 113 578 0 NA NA NA NA NA 381 689 0 NA NA NA NA NA 580 1830 612 NA NA NA NA NA 1051 3037 821 NA NA NA NA
1616886000.0 134.0 NA 423 31 0 NA NA NA NA NA 514 76 0 NA NA NA NA NA 2857 118 73 NA NA NA NA NA 2864 206 139 NA NA NA NA
1616886000.0 134.701 NA 28 506 0 NA NA NA NA NA 83 603 0 NA NA NA NA NA 241 4314 602 NA NA NA NA NA 542 4051 715 NA NA NA NA
1616886000.0 134.702 NA 38 500 0 NA NA NA NA NA 83 596 0 NA NA NA NA NA 297 5431 588 NA NA NA NA NA 613 3583 746 NA NA NA NA
1616886000.0 134.703 NA 34 511 0 NA NA NA NA NA 88 609 0 NA NA NA NA NA 219 5380 690 NA NA NA NA NA 419 4016 1061 NA NA NA NA
1616886000.0 134.704 NA 30 502 0 NA NA NA NA NA 85 602 0 NA NA NA NA NA 291 5267 701 NA NA NA NA NA 437 4259 1134 NA NA NA NA
1616886000.0 134.705 NA 33 511 0 NA NA NA NA NA 88 610 0 NA NA NA NA NA 277 5620 627 NA NA NA NA NA 609 3902 765 NA NA NA NA
1616886000.0 134.706 NA 40 514 0 NA NA NA NA NA 82 612 0 NA NA NA NA NA 235 5683 651 NA NA NA NA NA 588 3755 1143 NA NA NA NA
1616886000.0 134.707 NA 35 501 0 NA NA NA NA NA 83 597 0 NA NA NA NA NA 299 5148 593 NA NA NA NA NA 915 4588 730 NA NA NA NA
1616886000.0 134.708 NA 36 499 0 NA NA NA NA NA 84 595 0 NA NA NA NA NA 269 5101 593 NA NA NA NA NA 678 4265 743 NA NA NA NA
1616886000.0 134.709 NA 32 678 0 NA NA NA NA NA 84 791 0 NA NA NA NA NA 297 5250 708 NA NA NA NA NA 302 3532 1165 NA NA NA NA
1616886000.0 134.71 NA 30 492 0 NA NA NA NA NA 76 586 0 NA NA NA NA NA 215 3789 598 NA NA NA NA NA 598 4569 764 NA NA NA NA
1616886000.0 134.801 NA 32 501 0 NA NA NA NA NA 86 597 0 NA NA NA NA NA 227 4055 613 NA NA NA NA NA 424 3369 964 NA NA NA NA
1616886000.0 134.802 NA 30 510 0 NA NA NA NA NA 84 608 0 NA NA NA NA NA 323 6475 583 NA NA NA NA NA 983 3920 723 NA NA NA NA
1616886000.0 134.803 NA 39 514 0 NA NA NA NA NA 87 622 0 NA NA NA NA NA 277 5872 585 NA NA NA NA NA 867 3801 733 NA NA NA NA
1616886000.0 134.804 NA 30 519 0 NA NA NA NA NA 89 620 0 NA NA NA NA NA 263 6513 607 NA NA NA NA NA 526 4599 790 NA NA NA NA
1616886000.0 134.805 NA 32 511 0 NA NA NA NA NA 90 620 0 NA NA NA NA NA 285 6337 708 NA NA NA NA NA 661 4766 1174 NA NA NA NA
1616886000.0 134.806 NA 32 515 0 NA NA NA NA NA 85 618 0 NA NA NA NA NA 279 6910 591 NA NA NA NA NA 560 4253 700 NA NA NA NA
1616886000.0 134.807 NA 88 541 0 NA NA NA NA NA 194 677 0 NA NA NA NA NA 1325 7256 694 NA NA NA NA NA 1593 5211 1223 NA NA NA NA
1616886000.0 134.808 NA 90 547 0 NA NA NA NA NA 193 676 0 NA NA NA NA NA 1522 7433 715 NA NA NA NA NA 1519 5228 1244 NA NA NA NA
1616886000.0 134.809 NA 36 508 0 NA NA NA NA NA 84 623 0 NA NA NA NA NA 282 6168 615 NA NA NA NA NA 611 4143 786 NA NA NA NA
1616886000.0 134.81 NA 30 506 0 NA NA NA NA NA 84 611 0 NA NA NA NA NA 283 6100 587 NA NA NA NA NA 516 3243 694 NA NA NA NA
1616886000.0 134.811 NA 35 510 0 NA NA NA NA NA 91 615 0 NA NA NA NA NA 326 6444 584 NA NA NA NA NA 793 4107 733 NA NA NA NA
