Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1616886000.0 110.0 47 148 169 NA NA 81 199 217 NA NA 473 369 402 NA NA 497 419 450 NA NA
1616886000.0 1102.0 NA 155 173 102 54 NA 212 226 153 96 NA 2063 2918 1803 143 NA 2161 2973 1862 164
1616886000.0 111.0 50 151 174 NA NA 87 201 220 NA NA 1057 348 401 NA NA 1085 395 436 NA NA
1616886000.0 112.0 50 153 171 NA NA 88 201 220 NA NA 1705 380 452 NA NA 1736 442 489 NA NA
1616886000.0 113.0 52 150 172 NA NA 90 204 221 NA NA 2169 390 472 NA NA 2208 438 526 NA NA
1616886000.0 114.0 52 149 171 NA NA 90 204 221 NA NA 2134 398 488 NA NA 2172 465 539 NA NA
1616886000.0 115.0 52 151 171 NA NA 90 205 223 NA NA 2224 401 507 NA NA 2259 463 554 NA NA
1616886000.0 116.0 52 150 170 NA NA 90 204 222 NA NA 2291 403 489 NA NA 2342 462 534 NA NA
1616886000.0 117.0 53 154 176 NA NA 90 205 223 NA NA 2956 425 529 NA NA 3007 476 575 NA NA
1616886000.0 118.0 53 152 176 NA NA 91 206 224 NA NA 2787 434 541 NA NA 2830 492 583 NA NA
1616886000.0 119.0 50 150 168 NA NA 87 201 220 NA NA 1540 382 445 NA NA 1567 442 482 NA NA
1616886000.0 12.0 NA 159 172 0 NA NA 212 224 0 NA NA 1537 2304 686 NA NA 1690 2349 721 NA
1616886000.0 120.0 46 148 167 NA NA 75 199 217 NA NA 371 368 388 NA NA 395 414 419 NA NA
1616886000.0 1200.0 73 183 0 NA NA 121 230 0 NA NA 172 597 82 NA NA 234 671 108 NA NA
1616886000.0 1201.0 214 NA NA NA NA 276 NA NA NA NA 692 NA NA NA NA 753 NA NA NA NA
1616886000.0 121.0 53 155 171 NA NA 91 205 223 NA NA 2872 439 558 NA NA 3027 517 604 NA NA
1616886000.0 122.0 49 148 169 NA NA 85 200 218 NA NA 467 309 322 NA NA 493 371 376 NA NA
1616886000.0 123.1 211 NA NA NA NA 273 NA NA NA NA 624 NA NA NA NA 675 NA NA NA NA
1616886000.0 123.2 215 NA NA NA NA 276 NA NA NA NA 772 NA NA NA NA 847 NA NA NA NA
1616886000.0 123.3 198 NA NA NA NA 259 NA NA NA NA 508 NA NA NA NA 563 NA NA NA NA
1616886000.0 124.1 206 NA NA NA NA 266 NA NA NA NA 506 NA NA NA NA 560 NA NA NA NA
1616886000.0 124.2 210 NA NA NA NA 272 NA NA NA NA 595 NA NA NA NA 647 NA NA NA NA
1616886000.0 124.4 205 NA NA NA NA 266 NA NA NA NA 510 NA NA NA NA 563 NA NA NA NA
1616886000.0 124.5 206 NA NA NA NA 267 NA NA NA NA 534 NA NA NA NA 599 NA NA NA NA
1616886000.0 124.6 198 NA NA NA NA 259 NA NA NA NA 516 NA NA NA NA 576 NA NA NA NA
1616886000.0 125.0 50 150 169 NA NA 88 201 220 NA NA 1769 387 455 NA NA 1790 457 492 NA NA
1616886000.0 126.0 47 148 167 NA NA 81 200 218 NA NA 673 372 412 NA NA 698 418 454 NA NA
1616886000.0 127.0 47 147 168 NA NA 76 199 218 NA NA 536 368 401 NA NA 560 413 434 NA NA
1616886000.0 128.0 46 147 167 NA NA 75 199 217 NA NA 346 359 390 NA NA 368 405 431 NA NA
1616886000.0 129.0 46 147 166 NA NA 76 199 217 NA NA 354 361 395 NA NA 382 412 448 NA NA
1616886000.0 13.0 NA 159 173 0 NA NA 214 227 0 NA NA 2580 3753 679 NA NA 2675 3816 706 NA
1616886000.0 130.0 47 148 167 NA NA 76 199 217 NA NA 403 363 396 NA NA 429 405 442 NA NA
1616886000.0 1301.0 57 139 120 NA NA 94 189 173 NA NA 686 345 321 NA NA 766 470 405 NA NA
1616886000.0 1302.0 61 148 126 NA NA 99 190 178 NA NA 3709 414 465 NA NA 3818 512 531 NA NA
1616886000.0 1303.0 63 149 123 NA NA 102 193 177 NA NA 10000 570 692 NA NA 10986 763 823 NA NA
1616886000.0 1307.0 52 0 0 0 0 82 0 0 0 0 384 277 194 72 294 460 385 287 90 317
1616886000.0 131.0 48 148 168 NA NA 82 200 218 NA NA 762 371 412 NA NA 789 416 445 NA NA
1616886000.0 1311.0 NA 152 188 0 46 NA 209 235 0 74 NA 380 476 723 42 NA 459 577 748 63
1616886000.0 132.0 52 152 172 NA NA 88 205 223 NA NA 2180 416 508 NA NA 2215 465 549 NA NA
1616886000.0 1325.0 NA 156 181 0 50 NA 215 232 0 80 NA 471 572 640 127 NA 587 685 666 150
1616886000.0 133.0 53 155 175 NA NA 91 207 225 NA NA 3658 476 640 NA NA 3725 535 676 NA NA
1616886000.0 1332.0 59 153 181 0 NA 97 206 229 0 NA 2190 409 475 639 NA 2266 553 553 662 NA
1616886000.0 1334.0 58 154 177 0 NA 96 205 229 0 NA 2435 406 471 637 NA 3859 608 556 673 NA
1616886000.0 134.0 NA 169 27 0 NA NA 220 58 0 NA NA 1907 34 33 NA NA 2059 53 71 NA
1616886000.0 1340.0 53 0 0 0 NA 86 0 0 0 NA 432 280 246 590 NA 488 382 332 610 NA
1616886000.0 1343.0 60 155 179 0 NA 98 208 230 0 NA 2519 441 583 644 NA 2589 553 694 666 NA
1616886000.0 1344.0 62 165 179 0 NA 104 206 228 0 NA 6059 439 516 640 NA 7464 530 627 672 NA
1616886000.0 1345.0 61 157 180 0 NA 99 208 230 0 NA 3080 434 521 640 NA 3155 547 600 667 NA
1616886000.0 1348.0 58 154 178 0 NA 95 205 228 0 NA 1200 386 463 638 NA 1286 560 574 666 NA
1616886000.0 135.1 0 NA NA NA NA 0 NA NA NA NA 297 NA NA NA NA 376 NA NA NA NA
1616886000.0 135.2 0 NA NA NA NA 0 NA NA NA NA 292 NA NA NA NA 371 NA NA NA NA
1616886000.0 135.3 0 NA NA NA NA 0 NA NA NA NA 295 NA NA NA NA 376 NA NA NA NA
1616886000.0 135.4 0 NA NA NA NA 0 NA NA NA NA 297 NA NA NA NA 377 NA NA NA NA
1616886000.0 135.5 0 NA NA NA NA 0 NA NA NA NA 297 NA NA NA NA 379 NA NA NA NA
1616886000.0 135.6 0 NA NA NA NA 0 NA NA NA NA 298 NA NA NA NA 388 NA NA NA NA
1616886000.0 135.7 0 NA NA NA NA 0 NA NA NA NA 293 NA NA NA NA 380 NA NA NA NA
1616886000.0 135.8 131 NA NA NA NA 173 NA NA NA NA 297 NA NA NA NA 403 NA NA NA NA
1616886000.0 1351.0 55 0 0 0 NA 88 0 0 0 NA 410 282 245 594 NA 467 397 329 619 NA
1616886000.0 1352.0 59 154 179 0 NA 97 206 230 0 NA 1895 407 472 629 NA 2784 651 650 651 NA
1616886000.0 1353.0 63 154 181 0 NA 108 207 229 0 NA 7963 443 510 631 NA 9360 631 606 667 NA
1616886000.0 1354.0 62 154 179 0 NA 103 208 229 0 NA 4338 426 516 633 NA 4427 564 640 660 NA
1616886000.0 1355.0 61 157 182 0 NA 99 210 232 0 NA 4019 466 592 645 NA 4171 569 691 698 NA
1616886000.0 14.0 NA 158 174 0 NA NA 211 222 0 NA NA 1430 1944 679 NA NA 1582 1985 706 NA
1616886000.0 140.51 NA 54 167 0 NA NA 86 201 0 NA NA 2901 2046 474 NA NA 3048 2183 515 NA
1616886000.0 140.52 NA 160 147 0 NA NA 207 191 0 NA NA 2344 1049 471 NA NA 3186 1351 548 NA
1616886000.0 144.6 NA 161 NA NA NA NA 206 NA NA NA NA 1335 NA NA NA NA 1686 NA NA NA
1616886000.0 15.0 NA 151 168 0 NA NA 206 217 0 NA NA 1010 1266 625 NA NA 1060 1328 652 NA
1616886000.0 16.0 NA 151 173 0 NA NA 210 220 0 NA NA 1332 1552 638 NA NA 1400 1602 664 NA
1616886000.0 17.0 NA 150 167 0 NA NA 206 218 0 NA NA 1116 1395 623 NA NA 1178 1466 645 NA
1616886000.0 18.0 NA 150 167 0 NA NA 206 217 0 NA NA 991 1199 616 NA NA 1040 1258 639 NA
1616886000.0 19.0 NA 152 167 0 NA NA 206 218 0 NA NA 1028 1272 624 NA NA 1083 1324 652 NA
1616886000.0 2.0 53 142 126 NA NA 91 185 169 NA NA 2923 393 433 NA NA 2969 463 468 NA NA
1616886000.0 20.0 NA 152 167 0 NA NA 209 218 0 NA NA 1072 1427 641 NA NA 1119 1487 663 NA
1616886000.0 200.0 NA 129 NA NA NA NA 191 NA NA NA NA 291 NA NA NA NA 343 NA NA NA
1616886000.0 202.0 NA 129 NA NA NA NA 191 NA NA NA NA 295 NA NA NA NA 353 NA NA NA
1616886000.0 203.0 NA 129 NA NA NA NA 191 NA NA NA NA 283 NA NA NA NA 333 NA NA NA
1616886000.0 204.0 52 125 NA NA NA 90 187 NA NA NA 2462 265 NA NA NA 2494 309 NA NA NA
1616886000.0 205.0 NA 130 NA NA NA NA 191 NA NA NA NA 284 NA NA NA NA 330 NA NA NA
1616886000.0 21.0 NA 154 180 0 NA NA 209 218 0 NA NA 1214 1571 654 NA NA 1271 1624 686 NA
1616886000.0 22.0 NA 150 168 0 NA NA 207 219 0 NA NA 1301 1835 656 NA NA 1361 1878 681 NA
1616886000.0 23.0 NA 157 174 0 NA NA 211 221 0 NA NA 1342 1869 677 NA NA 1500 1905 705 NA
1616886000.0 24.0 NA 155 171 0 NA NA 211 224 0 NA NA 1930 2615 686 NA NA 2013 2669 708 NA
1616886000.0 25.0 NA 156 174 0 60 NA 212 226 0 90 NA 2066 2924 691 203 NA 2135 2981 713 232
1616886000.0 25202.0 NA 138 NA NA NA NA 198 NA NA NA NA 283 NA NA NA NA 374 NA NA NA
1616886000.0 25203.0 59 135 NA NA NA 97 194 NA NA NA 2159 263 NA NA NA 2223 355 NA NA NA
1616886000.0 25204.0 58 132 NA NA NA 96 194 NA NA NA 2426 263 NA NA NA 2493 363 NA NA NA
1616886000.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 294 NA NA NA NA 445 NA NA NA NA
1616886000.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 298 NA NA NA NA 479 NA NA NA NA
1616886000.0 26.0 NA 153 173 0 NA NA 211 222 0 NA NA 1379 1727 664 NA NA 1443 1783 694 NA
1616886000.0 27.0 NA 152 175 0 NA NA 209 222 0 NA NA 1361 1658 672 NA NA 1430 1706 705 NA
1616886000.0 28.0 NA 155 171 0 NA NA 211 224 0 NA NA 1610 2252 666 NA NA 1658 2303 698 NA
1616886000.0 280.0 56 152 171 0 NA 160 205 223 0 NA 2684 404 483 640 NA 2811 482 535 672 NA
1616886000.0 29.0 NA 157 174 0 50 NA 212 222 0 79 NA 1393 1834 668 72 NA 1537 1873 693 94
1616886000.0 3.0 56 143 115 NA NA 95 188 170 NA NA 8808 548 617 NA NA 9047 606 662 NA NA
1616886000.0 30.0 NA 157 174 0 NA NA 211 223 0 NA NA 1503 1939 686 NA NA 1664 1981 707 NA
1616886000.0 31.0 NA 152 176 0 NA NA 211 222 0 NA NA 1311 1607 658 NA NA 1401 1662 684 NA
1616886000.0 32.0 NA 157 174 0 NA NA 213 223 0 NA NA 1487 1850 662 NA NA 1642 1892 691 NA
1616886000.0 33.0 NA 151 174 0 NA NA 209 221 0 NA NA 1260 1635 655 NA NA 1324 1684 680 NA
1616886000.0 34.0 52 153 169 0 NA 90 205 221 0 NA 2463 422 501 634 NA 2619 502 554 657 NA
1616886000.0 35.0 NA 159 173 0 NA NA 210 223 0 NA NA 1552 2009 679 NA NA 1703 2057 712 NA
1616886000.0 36.0 NA 157 174 0 NA NA 213 226 0 NA NA 2811 3231 683 NA NA 2900 3292 709 NA
1616886000.0 37.0 NA 156 175 0 NA NA 215 226 0 NA NA 2058 2912 693 NA NA 2130 2978 709 NA
1616886000.0 38.0 NA 155 172 0 NA NA 211 225 0 NA NA 1733 2458 658 NA NA 1797 2511 681 NA
1616886000.0 39.0 NA 158 176 0 NA NA 214 230 0 NA NA 2274 3377 674 NA NA 2362 3436 723 NA
1616886000.0 4.17 NA 101 170 0 88 NA 145 219 0 134 NA 400 2126 393 709 NA 1079 2202 418 747
1616886000.0 4.23 NA 166 0 NA NA NA 215 0 NA NA NA 1598 368 NA NA NA 1733 401 NA NA
1616886000.0 4.24 NA 162 0 NA NA NA 208 0 NA NA NA 1732 351 NA NA NA 1872 381 NA NA
1616886000.0 4.25 NA 160 0 NA NA NA 206 0 NA NA NA 1670 344 NA NA NA 1802 371 NA NA
1616886000.0 4.26 NA 161 0 NA NA NA 206 0 NA NA NA 2055 353 NA NA NA 2385 402 NA NA
1616886000.0 4.27 NA 161 0 NA NA NA 206 0 NA NA NA 2081 300 NA NA NA 2214 332 NA NA
1616886000.0 4.28 NA 169 0 NA NA NA 222 0 NA NA NA 1115 486 NA NA NA 1352 524 NA NA
1616886000.0 4.29 NA 103 173 0 88 NA 146 222 0 134 NA 456 2343 430 768 NA 840 2435 456 816
1616886000.0 4.34 NA 177 0 NA NA NA 226 0 NA NA NA 2132 529 NA NA NA 3253 595 NA NA
1616886000.0 4.35 NA 164 0 NA NA NA 210 0 NA NA NA 2869 324 NA NA NA 3231 392 NA NA
1616886000.0 4.36 NA 162 0 NA NA NA 206 0 NA NA NA 2174 318 NA NA NA 2448 355 NA NA
1616886000.0 4.41 NA 102 181 0 NA NA 148 238 0 NA NA 925 4440 425 NA NA 1112 4576 471 NA
1616886000.0 4.42 NA 115 187 0 NA NA 151 238 0 NA NA 1054 5444 447 NA NA 1302 5643 489 NA
1616886000.0 4.43 NA 108 177 0 NA NA 147 239 0 NA NA 636 3191 439 NA NA 700 3280 466 NA
1616886000.0 4.44 NA 106 178 0 NA NA 147 239 0 NA NA 840 3953 425 NA NA 907 4065 471 NA
1616886000.0 4.45 NA 113 185 0 NA NA 151 238 0 NA NA 1132 5548 453 NA NA 1363 5709 495 NA
1616886000.0 4.51 NA 101 186 0 NA NA 150 239 0 NA NA 712 5007 428 NA NA 872 5132 454 NA
1616886000.0 4.52 NA 106 189 0 NA NA 151 238 0 NA NA 1302 6471 449 NA NA 1843 6662 489 NA
1616886000.0 4.53 NA 107 185 0 NA NA 152 238 0 NA NA 1311 5720 439 NA NA 2395 5867 493 NA
1616886000.0 4.54 NA 106 189 0 NA NA 149 242 0 NA NA 1188 5960 434 NA NA 1752 6120 465 NA
1616886000.0 4.55 NA 112 199 0 NA NA 152 238 0 NA NA 1509 5783 331 NA NA 1710 5818 347 NA
1616886000.0 4.58 NA 170 0 NA NA NA 233 0 NA NA NA 3394 335 NA NA NA 3687 377 NA NA
1616886000.0 4.6 NA 161 0 NA NA NA 206 0 NA NA NA 1311 196 NA NA NA 1729 282 NA NA
1616886000.0 4.61 NA 106 190 0 NA NA 150 243 0 NA NA 787 6020 434 NA NA 1254 6680 480 NA
1616886000.0 4.62 NA 106 190 0 NA NA 151 238 0 NA NA 1113 5162 391 NA NA 1179 5197 405 NA
1616886000.0 4.63 NA 106 186 0 NA NA 151 238 0 NA NA 1395 6510 435 NA NA 1821 6689 480 NA
1616886000.0 4.64 NA 106 186 0 NA NA 152 238 0 NA NA 1266 6293 428 NA NA 1729 6500 479 NA
1616886000.0 4.65 NA 107 194 0 NA NA 154 256 0 NA NA 1871 8435 431 NA NA 2448 9083 466 NA
1616886000.0 4.68 NA 172 0 NA NA NA 232 0 NA NA NA 4723 334 NA NA NA 4820 360 NA NA
1616886000.0 4.71 NA 102 181 0 69 NA 147 238 0 112 NA 535 4262 415 370 NA 811 4356 445 404
1616886000.0 4.72 NA 106 184 0 66 NA 148 238 0 108 NA 1035 5317 430 424 NA 1556 5658 467 482
1616886000.0 4.73 NA 105 187 0 67 NA 152 244 0 112 NA 1323 6176 422 492 NA 1970 6301 464 531
1616886000.0 4.74 NA 106 184 0 65 NA 150 238 0 108 NA 1034 5298 424 436 NA 1398 5513 494 495
1616886000.0 4.75 NA 107 190 0 76 NA 151 238 0 109 NA 1227 5064 370 378 NA 1303 5095 385 419
1616886000.0 4.76 NA 173 0 NA NA NA 230 0 NA NA NA 5659 335 NA NA NA 6014 391 NA NA
1616886000.0 4.78 NA 171 0 NA NA NA 233 0 NA NA NA 3854 319 NA NA NA 4752 388 NA NA
1616886000.0 400.0 237 0 NA NA NA 301 0 NA NA NA 1164 95 NA NA NA 1229 126 NA NA NA
1616886000.0 4000.0 NA 155 172 NA NA NA 212 226 NA NA NA 2052 2921 NA NA NA 2118 2976 NA NA
1616886000.0 4001.0 NA 128 NA NA NA NA 191 NA NA NA NA 291 NA NA NA NA 342 NA NA NA
1616886000.0 4002.0 NA 155 171 NA NA NA 212 222 NA NA NA 1383 1855 NA NA NA 1445 1908 NA NA
1616886000.0 4003.0 NA 154 170 NA NA NA 212 222 NA NA NA 1526 1934 NA NA NA 1599 2000 NA NA
1616886000.0 4006.0 47 125 NA NA NA 81 187 NA NA NA 729 267 NA NA NA 757 333 NA NA NA
1616886000.0 4007.0 50 129 NA NA NA 85 187 NA NA NA 430 266 NA NA NA 457 315 NA NA NA
1616886000.0 4008.0 50 131 NA NA NA 86 187 NA NA NA 512 263 NA NA NA 540 309 NA NA NA
1616886000.0 401.0 238 0 NA NA NA 309 0 NA NA NA 1270 100 NA NA NA 1398 118 NA NA NA
1616886000.0 43.0 NA 152 169 0 NA NA 210 223 0 NA NA 1606 2378 626 NA NA 1678 2471 640 NA
1616886000.0 44.0 NA 157 173 0 NA NA 212 224 0 NA NA 1762 2149 669 NA NA 1815 2207 697 NA
1616886000.0 45.0 NA 159 172 0 NA NA 212 223 0 NA NA 1555 2022 680 NA NA 1712 2071 708 NA
1616886000.0 5.1 213 0 NA NA NA 276 0 NA NA NA 692 85 NA NA NA 738 106 NA NA NA
1616886000.0 5.2 200 0 NA NA NA 259 0 NA NA NA 523 69 NA NA NA 585 93 NA NA NA
1616886000.0 5.3 200 0 NA NA NA 259 0 NA NA NA 538 68 NA NA NA 604 91 NA NA NA
1616886000.0 5.4 208 0 NA NA NA 272 0 NA NA NA 607 79 NA NA NA 664 93 NA NA NA
1616886000.0 5.5 208 0 NA NA NA 272 0 NA NA NA 588 79 NA NA NA 652 95 NA NA NA
1616886000.0 5.6 213 0 NA NA NA 274 0 NA NA NA 678 81 NA NA NA 729 101 NA NA NA
1616886000.0 5.7 207 0 NA NA NA 271 0 NA NA NA 580 73 NA NA NA 644 92 NA NA NA
1616886000.0 50000.0 NA 102 189 NA NA NA 150 243 NA NA NA 812 5815 NA NA NA 885 5931 NA NA
1616886000.0 501.0 23 0 NA NA NA 49 0 NA NA NA 13 11 NA NA NA 33 27 NA NA NA
1616886000.0 502.0 25 0 NA NA NA 49 0 NA NA NA 17 11 NA NA NA 41 26 NA NA NA
1616886000.0 50202.0 NA 138 NA NA NA NA 198 NA NA NA NA 286 NA NA NA NA 399 NA NA NA
1616886000.0 50203.0 59 131 NA NA NA 97 194 NA NA NA 2131 260 NA NA NA 2206 434 NA NA NA
1616886000.0 50204.0 58 132 NA NA NA 96 194 NA NA NA 2421 262 NA NA NA 2496 639 NA NA NA
1616886000.0 503.0 25 0 NA NA NA 51 0 NA NA NA 64 10 NA NA NA 97 23 NA NA NA
1616886000.0 504.0 27 0 NA NA NA 52 0 NA NA NA 37 10 NA NA NA 49 21 NA NA NA
1616886000.0 505.0 24 0 NA NA NA 52 0 NA NA NA 39 11 NA NA NA 62 30 NA NA NA
1616886000.0 506.0 24 0 NA NA NA 51 0 NA NA NA 34 11 NA NA NA 54 26 NA NA NA
1616886000.0 507.0 24 0 NA NA NA 51 0 NA NA NA 61 11 NA NA NA 73 22 NA NA NA
1616886000.0 508.0 25 0 NA NA NA 51 0 NA NA NA 31 11 NA NA NA 52 25 NA NA NA
1616886000.0 509.0 24 0 NA NA NA 51 0 NA NA NA 27 10 NA NA NA 48 22 NA NA NA
1616886000.0 510.0 24 0 NA NA NA 51 0 NA NA NA 108 11 NA NA NA 131 28 NA NA NA
1616886000.0 511.0 29 0 NA NA NA 55 0 NA NA NA 252 11 NA NA NA 280 31 NA NA NA
1616886000.0 512.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 54 NA NA NA NA
1616886000.0 513.0 27 0 NA NA NA 62 0 NA NA NA 29 11 NA NA NA 52 30 NA NA NA
1616886000.0 514.0 24 0 NA NA NA 51 0 NA NA NA 36 11 NA NA NA 58 27 NA NA NA
1616886000.0 515.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 59 NA NA NA NA
1616886000.0 516.0 26 0 NA NA NA 62 0 NA NA NA 29 11 NA NA NA 60 29 NA NA NA
1616886000.0 517.0 24 0 NA NA NA 52 0 NA NA NA 40 10 NA NA NA 70 24 NA NA NA
1616886000.0 518.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 54 NA NA NA NA
1616886000.0 519.0 34 0 NA NA NA 62 0 NA NA NA 30 11 NA NA NA 77 25 NA NA NA
1616886000.0 520.0 24 0 NA NA NA 51 0 NA NA NA 38 11 NA NA NA 59 29 NA NA NA
1616886000.0 522.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 61 NA NA NA NA
1616886000.0 523.0 27 0 NA NA NA 62 0 NA NA NA 32 11 NA NA NA 62 39 NA NA NA
1616886000.0 524.0 25 0 NA NA NA 52 0 NA NA NA 38 11 NA NA NA 50 22 NA NA NA
1616886000.0 525.0 26 0 NA NA NA 62 0 NA NA NA 32 11 NA NA NA 56 27 NA NA NA
1616886000.0 526.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 84 NA NA NA NA
1616886000.0 527.0 24 0 NA NA NA 52 0 NA NA NA 40 11 NA NA NA 62 30 NA NA NA
1616886000.0 528.0 28 0 NA NA NA 62 0 NA NA NA 31 11 NA NA NA 42 21 NA NA NA
1616886000.0 529.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 58 NA NA NA NA
1616886000.0 530.0 25 0 NA NA NA 52 0 NA NA NA 40 11 NA NA NA 54 25 NA NA NA
1616886000.0 531.0 34 0 NA NA NA 162 0 NA NA NA 35 11 NA NA NA 56 30 NA NA NA
1616886000.0 541.0 32 0 NA NA NA 62 0 NA NA NA 51 12 NA NA NA 71 31 NA NA NA
1616886000.0 542.0 32 0 NA NA NA 62 0 NA NA NA 51 11 NA NA NA 78 27 NA NA NA
1616886000.0 544.0 33 0 NA NA NA 62 0 NA NA NA 49 10 NA NA NA 61 20 NA NA NA
1616886000.0 545.0 32 0 NA NA NA 62 0 NA NA NA 51 11 NA NA NA 64 22 NA NA NA
1616886000.0 6.0 NA 151 167 0 NA NA 208 217 0 NA NA 955 1170 627 NA NA 1017 1204 675 NA
1616886000.0 7.0 45 0 0 0 0 74 0 0 0 0 340 279 164 75 287 365 327 204 95 310
1616886000.0 8.0 NA 143 104 36 0 NA 191 148 64 0 NA 724 707 71 300 NA 771 747 97 319
1616886000.0 9.0 NA 158 174 0 NA NA 213 225 0 NA NA 1965 2699 688 NA NA 2048 2774 710 NA
