Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1617487200.0 12.0 NA 79 193 0 NA NA NA NA NA 146 256 0 NA NA NA NA NA 1423 1497 373 NA NA NA NA NA 1471 1568 409 NA NA NA NA
1617487200.0 120.0 45 79 187 NA NA NA NA NA 87 148 254 NA NA NA NA NA 333 239 259 NA NA NA NA NA 353 272 300 NA NA NA NA NA
1617487200.0 121.0 54 78 194 NA NA NA NA NA 99 149 255 NA NA NA NA NA 4059 293 411 NA NA NA NA NA 4423 316 439 NA NA NA NA NA
1617487200.0 122.0 52 75 188 NA NA NA NA NA 96 158 254 NA NA NA NA NA 931 182 268 NA NA NA NA NA 978 206 296 NA NA NA NA NA
1617487200.0 123.1 171 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 379 NA NA NA NA NA NA NA 395 NA NA NA NA NA NA NA
1617487200.0 123.2 170 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA 460 NA NA NA NA NA NA NA
1617487200.0 123.3 161 NA NA NA NA NA NA NA 225 NA NA NA NA NA NA NA 259 NA NA NA NA NA NA NA 288 NA NA NA NA NA NA NA
1617487200.0 124.1 164 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 263 NA NA NA NA NA NA NA 312 NA NA NA NA NA NA NA
1617487200.0 124.2 170 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 347 NA NA NA NA NA NA NA 366 NA NA NA NA NA NA NA
1617487200.0 124.4 166 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 265 NA NA NA NA NA NA NA 298 NA NA NA NA NA NA NA
1617487200.0 124.5 166 NA NA NA NA NA NA NA 231 NA NA NA NA NA NA NA 270 NA NA NA NA NA NA NA 291 NA NA NA NA NA NA NA
1617487200.0 124.6 158 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 265 NA NA NA NA NA NA NA 318 NA NA NA NA NA NA NA
1617487200.0 125.0 55 76 190 NA NA NA NA NA 99 149 254 NA NA NA NA NA 3286 276 334 NA NA NA NA NA 3338 300 365 NA NA NA NA NA
1617487200.0 127.0 45 72 186 NA NA NA NA NA 88 148 254 NA NA NA NA NA 781 247 279 NA NA NA NA NA 824 281 309 NA NA NA NA NA
1617487200.0 128.0 44 77 186 NA NA NA NA NA 82 148 253 NA NA NA NA NA 311 243 259 NA NA NA NA NA 332 260 306 NA NA NA NA NA
1617487200.0 129.0 43 73 185 NA NA NA NA NA 83 148 254 NA NA NA NA NA 322 242 261 NA NA NA NA NA 335 281 319 NA NA NA NA NA
1617487200.0 13.0 NA 71 190 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 197 544 316 NA NA NA NA NA 225 605 356 NA NA NA NA
1617487200.0 1301.0 58 132 164 NA NA NA NA NA 103 198 229 NA NA NA NA NA 1026 346 1157 NA NA NA NA NA 1100 449 1278 NA NA NA NA NA
1617487200.0 1302.0 64 142 184 NA NA NA NA NA 109 198 238 NA NA NA NA NA 4595 431 1157 NA NA NA NA NA 4700 496 1239 NA NA NA NA NA
1617487200.0 1303.0 65 150 182 NA NA NA NA NA 110 198 239 NA NA NA NA NA 5888 528 1383 NA NA NA NA NA 6030 616 1460 NA NA NA NA NA
1617487200.0 1306.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1307.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1308.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1309.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1310.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1311.0 NA 147 229 0 59 NA NA NA NA 215 291 0 100 NA NA NA NA 371 686 1211 73 NA NA NA NA 457 763 1240 139 NA NA NA
1617487200.0 1312.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1313.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1314.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1315.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1316.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1317.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1318.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1319.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 132.0 52 78 189 NA NA NA NA NA 95 148 254 NA NA NA NA NA 1925 265 326 NA NA NA NA NA 1951 291 381 NA NA NA NA NA
1617487200.0 1320.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1321.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1322.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1323.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1324.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1325.0 NA 159 250 0 67 NA NA NA NA 224 315 0 109 NA NA NA NA 498 1162 1263 104 NA NA NA NA 655 1382 1329 156 NA NA NA
1617487200.0 1326.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1327.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1328.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1329.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 133.0 55 79 191 NA NA NA NA NA 100 149 254 NA NA NA NA NA 4331 290 461 NA NA NA NA NA 4782 324 508 NA NA NA NA NA
1617487200.0 1330.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1331.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1332.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1333.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1334.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1335.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1336.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1337.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1338.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1339.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 134.0 NA 213 39 0 NA NA NA NA NA 281 70 0 NA NA NA NA NA 1945 5 6 NA NA NA NA NA 2003 10 10 NA NA NA NA
1617487200.0 134.701 NA 34 233 0 NA NA NA NA NA 80 310 0 NA NA NA NA NA 116 3286 359 NA NA NA NA NA 132 3417 378 NA NA NA NA
1617487200.0 134.702 NA 39 228 0 NA NA NA NA NA 78 299 0 NA NA NA NA NA 130 4422 375 NA NA NA NA NA 141 4543 444 NA NA NA NA
1617487200.0 134.703 NA 41 238 0 NA NA NA NA NA 82 309 0 NA NA NA NA NA 129 4450 357 NA NA NA NA NA 154 5229 393 NA NA NA NA
1617487200.0 134.704 NA 39 229 0 NA NA NA NA NA 78 306 0 NA NA NA NA NA 129 4171 359 NA NA NA NA NA 138 4284 411 NA NA NA NA
1617487200.0 134.705 NA 43 238 0 NA NA NA NA NA 82 314 0 NA NA NA NA NA 131 4594 357 NA NA NA NA NA 156 5373 394 NA NA NA NA
1617487200.0 134.706 NA 43 240 0 NA NA NA NA NA 81 311 0 NA NA NA NA NA 132 4785 360 NA NA NA NA NA 156 5557 386 NA NA NA NA
1617487200.0 134.707 NA 36 227 0 NA NA NA NA NA 81 300 0 NA NA NA NA NA 128 3950 331 NA NA NA NA NA 149 4064 352 NA NA NA NA
1617487200.0 134.708 NA 34 228 0 NA NA NA NA NA 79 298 0 NA NA NA NA NA 127 4205 358 NA NA NA NA NA 183 5070 382 NA NA NA NA
1617487200.0 134.709 NA 35 237 0 NA NA NA NA NA 81 308 0 NA NA NA NA NA 130 4522 364 NA NA NA NA NA 147 5614 390 NA NA NA NA
1617487200.0 134.71 NA 29 227 0 NA NA NA NA NA 74 294 0 NA NA NA NA NA 110 2836 348 NA NA NA NA NA 125 2939 377 NA NA NA NA
1617487200.0 134.801 NA 41 227 0 NA NA NA NA NA 79 303 0 NA NA NA NA NA 120 3059 338 NA NA NA NA NA 134 3187 376 NA NA NA NA
1617487200.0 134.802 NA 32 230 0 NA NA NA NA NA 82 308 0 NA NA NA NA NA 166 5302 361 NA NA NA NA NA 180 5434 383 NA NA NA NA
1617487200.0 134.803 NA 33 232 0 NA NA NA NA NA 82 308 0 NA NA NA NA NA 159 4717 334 NA NA NA NA NA 174 4886 350 NA NA NA NA
1617487200.0 134.804 NA 33 238 0 NA NA NA NA NA 80 314 0 NA NA NA NA NA 162 5306 358 NA NA NA NA NA 182 5413 390 NA NA NA NA
1617487200.0 134.805 NA 34 236 0 NA NA NA NA NA 83 315 0 NA NA NA NA NA 161 5174 358 NA NA NA NA NA 192 5288 396 NA NA NA NA
1617487200.0 134.806 NA 37 238 0 NA NA NA NA NA 80 315 0 NA NA NA NA NA 166 5836 341 NA NA NA NA NA 202 5958 388 NA NA NA NA
1617487200.0 134.807 NA 77 248 0 NA NA NA NA NA 141 329 0 NA NA NA NA NA 516 5370 383 NA NA NA NA NA 562 5494 414 NA NA NA NA
1617487200.0 134.808 NA 78 249 0 NA NA NA NA NA 141 328 0 NA NA NA NA NA 527 5582 360 NA NA NA NA NA 562 5704 390 NA NA NA NA
1617487200.0 134.809 NA 32 232 0 NA NA NA NA NA 79 307 0 NA NA NA NA NA 161 4918 346 NA NA NA NA NA 187 5026 374 NA NA NA NA
1617487200.0 134.81 NA 42 228 0 NA NA NA NA NA 78 303 0 NA NA NA NA NA 158 5052 337 NA NA NA NA NA 174 5230 355 NA NA NA NA
1617487200.0 134.811 NA 34 235 0 NA NA NA NA NA 81 308 0 NA NA NA NA NA 164 5282 358 NA NA NA NA NA 191 5400 378 NA NA NA NA
1617487200.0 134.812 NA 38 224 0 NA NA NA NA NA 78 297 0 NA NA NA NA NA 130 2988 343 NA NA NA NA NA 150 3085 373 NA NA NA NA
1617487200.0 134.901 NA 34 225 0 NA NA NA NA NA 79 298 0 NA NA NA NA NA 125 3084 344 NA NA NA NA NA 133 3212 367 NA NA NA NA
1617487200.0 134.902 NA 34 228 0 NA NA NA NA NA 83 296 0 NA NA NA NA NA 142 3860 347 NA NA NA NA NA 180 4000 366 NA NA NA NA
1617487200.0 134.903 NA 45 224 0 NA NA NA NA NA 83 301 0 NA NA NA NA NA 143 3783 344 NA NA NA NA NA 174 4188 362 NA NA NA NA
1617487200.0 134.904 NA 40 239 0 NA NA NA NA NA 81 300 0 NA NA NA NA NA 145 4459 343 NA NA NA NA NA 173 5228 366 NA NA NA NA
1617487200.0 134.905 NA 34 224 0 NA NA NA NA NA 81 298 0 NA NA NA NA NA 145 3703 375 NA NA NA NA NA 163 4214 415 NA NA NA NA
1617487200.0 134.906 NA 33 227 0 NA NA NA NA NA 81 301 0 NA NA NA NA NA 149 4517 366 NA NA NA NA NA 181 5480 410 NA NA NA NA
1617487200.0 134.907 NA 77 242 0 NA NA NA NA NA 141 315 0 NA NA NA NA NA 424 4168 369 NA NA NA NA NA 484 4980 406 NA NA NA NA
1617487200.0 134.908 NA 79 247 0 NA NA NA NA NA 144 321 0 NA NA NA NA NA 424 4049 374 NA NA NA NA NA 465 4156 407 NA NA NA NA
1617487200.0 134.909 NA 37 224 0 NA NA NA NA NA 82 293 0 NA NA NA NA NA 143 3997 358 NA NA NA NA NA 179 4548 433 NA NA NA NA
1617487200.0 134.91 NA 33 225 0 NA NA NA NA NA 81 290 0 NA NA NA NA NA 140 3422 363 NA NA NA NA NA 162 3532 388 NA NA NA NA
1617487200.0 134.911 NA 34 226 0 NA NA NA NA NA 81 300 0 NA NA NA NA NA 144 3775 355 NA NA NA NA NA 170 4230 381 NA NA NA NA
1617487200.0 134.912 NA 31 224 0 NA NA NA NA NA 78 292 0 NA NA NA NA NA 128 2805 340 NA NA NA NA NA 144 2912 358 NA NA NA NA
1617487200.0 134.99601 NA 39 230 0 NA NA NA NA NA 80 307 0 NA NA NA NA NA 167 5691 418 NA NA NA NA NA 189 5798 475 NA NA NA NA
1617487200.0 134.99602 NA 34 227 0 NA NA NA NA NA 81 298 0 NA NA NA NA NA 145 3406 365 NA NA NA NA NA 162 3500 389 NA NA NA NA
1617487200.0 134.99603 NA 38 243 0 NA NA NA NA NA 81 302 0 NA NA NA NA NA 157 4746 342 NA NA NA NA NA 187 4856 382 NA NA NA NA
1617487200.0 134.99901 NA 40 225 0 NA NA NA NA NA 81 301 0 NA NA NA NA NA 140 3680 353 NA NA NA NA NA 164 4094 374 NA NA NA NA
1617487200.0 1340.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1341.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1343.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1344.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1345.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1347.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1348.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 135.1 230 0 107 NA NA NA NA NA 301 0 153 NA NA NA NA NA 630 189 485 NA NA NA NA NA 734 215 553 NA NA NA NA NA
1617487200.0 135.11 224 0 106 NA NA NA NA NA 306 0 160 NA NA NA NA NA 784 195 541 NA NA NA NA NA 874 213 599 NA NA NA NA NA
1617487200.0 135.12 216 0 106 NA NA NA NA NA 297 0 154 NA NA NA NA NA 532 181 434 NA NA NA NA NA 637 201 509 NA NA NA NA NA
1617487200.0 135.2 204 0 105 NA NA NA NA NA 279 0 149 NA NA NA NA NA 387 168 365 NA NA NA NA NA 492 222 440 NA NA NA NA NA
1617487200.0 135.3 210 0 107 NA NA NA NA NA 279 0 152 NA NA NA NA NA 415 169 373 NA NA NA NA NA 521 191 484 NA NA NA NA NA
1617487200.0 135.4 221 0 107 NA NA NA NA NA 299 0 157 NA NA NA NA NA 546 193 387 NA NA NA NA NA 621 220 460 NA NA NA NA NA
1617487200.0 135.5 216 0 106 NA NA NA NA NA 296 0 154 NA NA NA NA NA 500 182 388 NA NA NA NA NA 591 205 468 NA NA NA NA NA
1617487200.0 135.6 220 0 109 NA NA NA NA NA 298 0 157 NA NA NA NA NA 554 192 446 NA NA NA NA NA 621 207 522 NA NA NA NA NA
1617487200.0 135.7 217 0 105 NA NA NA NA NA 298 0 152 NA NA NA NA NA 482 177 466 NA NA NA NA NA 562 198 523 NA NA NA NA NA
1617487200.0 135.8 82 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 169 NA NA NA NA NA NA NA 248 NA NA NA NA NA NA NA
1617487200.0 135.9 218 0 106 NA NA NA NA NA 299 0 156 NA NA NA NA NA 496 196 388 NA NA NA NA NA 648 224 479 NA NA NA NA NA
1617487200.0 1350.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1351.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1352.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1353.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1354.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1355.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1617487200.0 1356.0 63 155 254 0 111 NA NA NA 107 218 327 0 161 NA NA NA 3242 423 1513 1230 419 NA NA NA 3394 506 1594 1284 476 NA NA NA
1617487200.0 136.721 NA 157 250 0 NA NA NA NA NA 229 328 0 NA NA NA NA NA 2330 5745 663 NA NA NA NA NA 2560 5897 710 NA NA NA NA
1617487200.0 136.722 NA 161 265 0 NA NA NA NA NA 236 350 0 NA NA NA NA NA 2781 6408 735 NA NA NA NA NA 4498 6494 770 NA NA NA NA
1617487200.0 136.723 NA 163 252 0 NA NA NA NA NA 233 326 0 NA NA NA NA NA 2670 6143 744 NA NA NA NA NA 4377 6270 770 NA NA NA NA
1617487200.0 136.724 NA 167 263 0 NA NA NA NA NA 235 351 0 NA NA NA NA NA 3789 7204 660 NA NA NA NA NA 5512 7366 689 NA NA NA NA
1617487200.0 136.725 NA 164 274 0 NA NA NA NA NA 232 357 0 NA NA NA NA NA 2608 6330 746 NA NA NA NA NA 4320 6434 771 NA NA NA NA
1617487200.0 136.726 NA 167 252 0 NA NA NA NA NA 229 331 0 NA NA NA NA NA 2936 6482 734 NA NA NA NA NA 4650 6571 780 NA NA NA NA
1617487200.0 136.727 NA 200 266 0 NA NA NA NA NA 282 338 0 NA NA NA NA NA 2777 6208 754 NA NA NA NA NA 4049 6322 772 NA NA NA NA
1617487200.0 136.728 NA 191 260 0 NA NA NA NA NA 281 344 0 NA NA NA NA NA 3055 6658 695 NA NA NA NA NA 4772 6755 749 NA NA NA NA
1617487200.0 136.729 NA 161 252 0 NA NA NA NA NA 227 334 0 NA NA NA NA NA 2570 6373 731 NA NA NA NA NA 4253 6516 764 NA NA NA NA
1617487200.0 136.73 NA 166 273 0 NA NA NA NA NA 225 363 0 NA NA NA NA NA 2718 6384 732 NA NA NA NA NA 4420 6504 765 NA NA NA NA
1617487200.0 136.731 NA 169 280 0 NA NA NA NA NA 233 360 0 NA NA NA NA NA 2810 6535 740 NA NA NA NA NA 4529 6617 770 NA NA NA NA
1617487200.0 136.732 NA 163 243 0 NA NA NA NA NA 223 316 0 NA NA NA NA NA 1466 4520 693 NA NA NA NA NA 1568 4644 723 NA NA NA NA
