Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617138000.0 1.0 73 91 193 NA NA NA NA NA NA 209 195 597 NA NA NA NA NA NA 1441 906 1872 NA NA NA NA NA NA 1741 882 2189 NA NA NA NA NA NA
1617138000.0 10.0 NA 123 304 0 NA NA NA NA NA NA 232 639 0 NA NA NA NA NA NA 2544 4185 531 NA NA NA NA NA NA 1286 3116 870 NA NA NA NA NA
1617138000.0 1000.0 NA 277 141 0 53 NA NA NA NA NA 622 296 0 151 NA NA NA NA NA 3714 1413 404 340 NA NA NA NA NA 3347 1522 1325 644 NA NA NA NA
1617138000.0 10001.0 NA 192 368 0 80 141 NA NA NA NA 390 852 0 192 282 NA NA NA NA 2729 2720 650 594 979 NA NA NA NA 1966 3722 1473 1506 1895 NA NA NA
1617138000.0 10002.0 NA 192 375 0 88 163 NA NA NA NA 376 847 0 190 341 NA NA NA NA 2565 2656 654 476 917 NA NA NA NA 1365 3379 1437 1033 1412 NA NA NA
1617138000.0 10003.0 NA 194 371 0 81 164 NA NA NA NA 391 785 0 188 337 NA NA NA NA 2693 2517 654 495 960 NA NA NA NA 1749 3820 1551 1416 1539 NA NA NA
1617138000.0 10004.0 NA 195 365 0 88 142 NA NA NA NA 389 792 0 191 287 NA NA NA NA 2558 2653 641 379 922 NA NA NA NA 2188 3592 1072 1040 1563 NA NA NA
1617138000.0 10005.0 NA 198 366 0 97 164 NA NA NA NA 389 797 0 189 342 NA NA NA NA 2547 2963 645 441 988 NA NA NA NA 1599 4610 1396 649 1951 NA NA NA
1617138000.0 10006.0 NA 193 365 0 77 135 NA NA NA NA 385 823 0 179 283 NA NA NA NA 2703 2861 633 562 819 NA NA NA NA 2213 3632 965 1241 1374 NA NA NA
1617138000.0 10007.0 NA 208 367 0 81 144 NA NA NA NA 383 779 0 193 293 NA NA NA NA 2733 2999 643 441 814 NA NA NA NA 1753 3986 1060 834 1238 NA NA NA
1617138000.0 10008.0 NA 202 374 0 82 163 NA NA NA NA 394 780 0 186 344 NA NA NA NA 2964 2826 679 502 836 NA NA NA NA 2322 3178 1622 1155 1262 NA NA NA
1617138000.0 10009.0 NA 208 369 0 87 160 NA NA NA NA 394 795 0 188 341 NA NA NA NA 2919 2561 647 434 1048 NA NA NA NA 1900 3549 1298 830 1761 NA NA NA
1617138000.0 1001.0 NA 260 134 0 0 0 0 0 0 NA 675 235 0 0 0 0 0 0 NA 3411 996 99 80 116 262 136 260 NA 3281 975 714 675 752 754 389 470
1617138000.0 1001.2 NA 418 147 0 NA NA NA NA NA NA 820 312 0 NA NA NA NA NA NA 15486 2222 111 NA NA NA NA NA NA 7740 1559 234 NA NA NA NA NA
1617138000.0 1002.0 NA 282 72 NA NA NA NA NA NA NA 609 167 NA NA NA NA NA NA NA 3887 416 NA NA NA NA NA NA NA 4514 302 NA NA NA NA NA NA
1617138000.0 10023.0 NA 202 368 0 80 136 NA NA NA NA 398 816 0 191 282 NA NA NA NA 2630 2571 660 651 855 NA NA NA NA 1454 4082 1836 1076 1316 NA NA NA
1617138000.0 10024.0 NA 224 380 0 83 166 NA NA NA NA 429 786 0 190 347 NA NA NA NA 2633 2773 662 485 994 NA NA NA NA 1597 3562 1051 1277 1565 NA NA NA
1617138000.0 10024.1 NA 224 388 0 NA NA NA NA NA NA 435 781 0 NA NA NA NA NA NA 2748 2966 683 NA NA NA NA NA NA 998 2748 791 NA NA NA NA NA
1617138000.0 10024.2 NA 225 386 0 NA NA NA NA NA NA 413 788 0 NA NA NA NA NA NA 2659 2847 672 NA NA NA NA NA NA 1142 2867 1030 NA NA NA NA NA
1617138000.0 10024.3 NA 230 385 0 NA NA NA NA NA NA 427 807 0 NA NA NA NA NA NA 2648 2921 676 NA NA NA NA NA NA 1309 3610 1326 NA NA NA NA NA
1617138000.0 10024.4 NA 214 384 0 NA NA NA NA NA NA 398 825 0 NA NA NA NA NA NA 2888 2654 669 NA NA NA NA NA NA 1470 2505 1018 NA NA NA NA NA
1617138000.0 10024.5 NA 218 386 0 NA NA NA NA NA NA 406 842 0 NA NA NA NA NA NA 2909 3463 672 NA NA NA NA NA NA 1894 4360 1028 NA NA NA NA NA
1617138000.0 10025.0 NA 199 373 0 81 167 NA NA NA NA 410 856 0 190 340 NA NA NA NA 2711 2728 665 607 802 NA NA NA NA 1820 4023 1252 1532 910 NA NA NA
1617138000.0 10026.0 NA 225 388 0 82 167 NA NA NA NA 433 803 0 190 332 NA NA NA NA 2584 2986 682 541 770 NA NA NA NA 1613 3588 1503 794 1473 NA NA NA
1617138000.0 1003.0 NA 319 0 NA NA NA NA NA NA NA 783 0 NA NA NA NA NA NA NA 4321 416 NA NA NA NA NA NA NA 3613 568 NA NA NA NA NA NA
1617138000.0 1004.0 NA 201 91 0 0 0 0 NA NA NA 388 204 0 0 0 0 NA NA NA 1845 599 82 122 282 273 NA NA NA 2365 802 298 228 447 355 NA NA
1617138000.0 10042.0 NA 219 369 0 82 165 NA NA NA NA 397 760 0 192 343 NA NA NA NA 2771 2641 707 455 969 NA NA NA NA 1788 4419 2305 862 1698 NA NA NA
1617138000.0 10059.0 NA 222 395 0 83 167 NA NA NA NA 409 803 0 190 332 NA NA NA NA 2706 3207 687 714 747 NA NA NA NA 1482 4522 1766 1618 1203 NA NA NA
1617138000.0 10071.0 NA 203 377 0 82 165 NA NA NA NA 409 813 0 188 344 NA NA NA NA 2705 2877 706 547 946 NA NA NA NA 1847 4253 2423 1345 2027 NA NA NA
1617138000.0 101.0 89 NA NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA NA 879 NA NA NA NA NA NA NA NA 1183 NA NA NA NA NA NA NA NA
1617138000.0 1010.0 NA 38 49 0 NA NA NA NA NA NA 123 156 0 NA NA NA NA NA NA 174 288 162 NA NA NA NA NA NA 864 390 218 NA NA NA NA NA
1617138000.0 102.0 86 NA NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA NA 757 NA NA NA NA NA NA NA NA 975 NA NA NA NA NA NA NA NA
1617138000.0 1020.0 NA 44 31 0 41 NA NA NA NA NA 185 112 0 184 NA NA NA NA NA 362 145 77 310 NA NA NA NA NA 1836 492 151 377 NA NA NA NA
