Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1617570000.0 11725.0 NA 261 459 0 90 NA NA 478 793 0 197 NA NA 2475 3267 961 1043 NA NA 3869 4758 1698 1376 NA
1617570000.0 11834.0 NA 595 922 0 179 NA NA 958 1326 0 341 NA NA 7495 9612 978 929 NA NA 6170 8942 1681 1803 NA
1617570000.0 11834.13 NA 628 1096 0 179 NA NA 964 1593 0 342 NA NA 7540 12091 981 952 NA NA 6245 9283 1672 1703 NA
1617570000.0 120.0 64 92 271 NA NA NA 171 192 619 NA NA NA 1173 709 2170 NA NA NA 1727 867 3130 NA NA NA
1617570000.0 122.0 71 89 272 NA NA NA 189 186 635 NA NA NA 1301 609 2137 NA NA NA 1145 755 3451 NA NA NA
1617570000.0 123.1 332 NA NA NA NA NA 724 NA NA NA NA NA 1612 NA NA NA NA NA 2160 NA NA NA NA NA
1617570000.0 123.2 332 NA NA NA NA NA 668 NA NA NA NA NA 1725 NA NA NA NA NA 2154 NA NA NA NA NA
1617570000.0 123.3 283 NA NA NA NA NA 556 NA NA NA NA NA 1526 NA NA NA NA NA 1479 NA NA NA NA NA
1617570000.0 124.1 325 NA NA NA NA NA 692 NA NA NA NA NA 1440 NA NA NA NA NA 1943 NA NA NA NA NA
1617570000.0 124.2 330 NA NA NA NA NA 717 NA NA NA NA NA 1660 NA NA NA NA NA 1977 NA NA NA NA NA
1617570000.0 124.4 317 NA NA NA NA NA 591 NA NA NA NA NA 1531 NA NA NA NA NA 1760 NA NA NA NA NA
1617570000.0 124.5 322 NA NA NA NA NA 721 NA NA NA NA NA 1723 NA NA NA NA NA 2618 NA NA NA NA NA
1617570000.0 124.6 290 NA NA NA NA NA 546 NA NA NA NA NA 1456 NA NA NA NA NA 2091 NA NA NA NA NA
1617570000.0 12434.0 NA 292 474 0 94 NA NA 538 937 0 200 NA NA 3103 3458 974 1072 NA NA 3518 3986 1721 1520 NA
