Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1617487200.0 11602.0 NA 261 454 0 90 NA NA NA 479 787 0 199 NA NA NA 2492 4208 915 947 NA NA NA 3864 6843 1717 1242 NA NA
1617487200.0 11603.0 NA 266 457 0 91 NA NA NA 492 800 0 198 NA NA NA 2370 3351 928 1009 NA NA NA 3536 6021 1511 1348 NA NA
1617487200.0 11604.0 NA 254 449 0 91 NA NA NA 482 790 0 195 NA NA NA 2304 3145 897 955 NA NA NA 3895 6362 1262 2110 NA NA
1617487200.0 11605.0 NA 255 450 0 94 NA NA NA 484 846 0 204 NA NA NA 2429 2910 897 1056 NA NA NA 3447 5409 1653 1315 NA NA
1617487200.0 11606.0 NA 252 444 0 87 NA NA NA 482 870 0 196 NA NA NA 2812 3044 903 909 NA NA NA 3986 4777 1567 1133 NA NA
1617487200.0 11607.0 NA 265 451 0 91 NA NA NA 509 768 0 197 NA NA NA 2272 3152 922 938 NA NA NA 3183 5808 1963 1160 NA NA
1617487200.0 11608.0 NA 263 449 0 94 NA NA NA 489 783 0 211 NA NA NA 2434 3165 916 915 NA NA NA 3403 5728 1697 1200 NA NA
1617487200.0 11609.0 NA 265 456 0 108 NA NA NA 468 756 0 202 NA NA NA 2532 3372 934 968 NA NA NA 3117 4575 1887 1608 NA NA
1617487200.0 11630.0 NA 295 478 0 109 NA NA NA 497 793 0 203 NA NA NA 2669 3932 943 937 NA NA NA 3973 6106 1528 1435 NA NA
1617487200.0 11634.0 NA 291 471 0 94 NA NA NA 517 805 0 200 NA NA NA 2515 3555 970 995 NA NA NA 3291 7447 1519 1496 NA NA
1617487200.0 11634.24 NA 210 416 0 88 NA NA NA 390 855 0 189 NA NA NA 1526 2662 907 788 NA NA NA 3483 4491 1277 992 NA NA
1617487200.0 11634.5 NA 283 115 0 NA NA NA NA 508 314 0 NA NA NA NA 2506 1339 224 NA NA NA NA 3820 2124 669 NA NA NA
1617487200.0 11634.501 NA 294 112 0 NA NA NA NA 505 297 0 NA NA NA NA 2535 1139 203 NA NA NA NA 2776 1745 258 NA NA NA
1617487200.0 11634.511 NA 296 104 0 NA NA NA NA 506 241 0 NA NA NA NA 2775 700 192 NA NA NA NA 3721 1874 1246 NA NA NA
1617487200.0 11634.521 NA 287 99 0 NA NA NA NA 507 223 0 NA NA NA NA 2842 704 179 NA NA NA NA 4089 2739 308 NA NA NA
1617487200.0 11634.7 NA 291 476 0 NA NA NA NA 532 802 0 NA NA NA NA 2466 4095 978 NA NA NA NA 2489 5446 3625 NA NA NA
1617487200.0 11634.91 NA 288 470 0 94 NA NA NA 486 841 0 204 NA NA NA 2653 3364 974 920 NA NA NA 3525 4078 1617 1179 NA NA
1617487200.0 11634.911 75 287 473 0 98 NA NA 171 505 783 0 204 NA NA 5114 3281 4545 1456 1293 NA NA 3661 3783 8269 3334 2141 NA NA
1617487200.0 11640.0 NA 255 445 0 111 NA NA NA 499 783 0 197 NA NA NA 2139 3200 934 892 NA NA NA 2897 5917 1800 997 NA NA
1617487200.0 11643.0 NA 273 468 0 92 NA NA NA 492 793 0 204 NA NA NA 2382 3478 945 916 NA NA NA 3665 5672 2006 925 NA NA
1617487200.0 11646.0 NA 273 460 0 93 NA NA NA 498 851 0 205 NA NA NA 2357 3205 959 928 NA NA NA 3917 4583 2435 1210 NA NA
1617487200.0 11650.0 NA 276 465 0 93 NA NA NA 492 832 0 204 NA NA NA 2237 3932 962 933 NA NA NA 3349 6130 1553 1104 NA NA
1617487200.0 11650.501 NA 275 112 0 NA NA NA NA 515 302 0 NA NA NA NA 2359 1056 218 NA NA NA NA 2782 2077 439 NA NA NA
1617487200.0 11650.911 73 277 464 0 96 NA NA 170 489 846 0 211 NA NA 3350 3257 4099 1455 1260 NA NA 2876 4677 7736 3238 1590 NA NA
1617487200.0 117.0 88 100 288 NA NA NA NA 222 194 679 NA NA NA NA 2668 677 2147 NA NA NA NA 1772 415 2516 NA NA NA NA
