Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617224400.0 1.0 150 212 362 NA NA NA NA NA NA 2097340 2097310 2097420 NA NA NA NA NA NA 2494 1986 3191 NA NA NA NA NA NA 3000 2048 3217 NA NA NA NA NA NA
1617224400.0 10.0 NA 252 566 0 NA NA NA NA NA NA 2097330 2097520 0 NA NA NA NA NA NA 6247 13087 1321 NA NA NA NA NA NA 3695 10164 2697 NA NA NA NA NA
1617224400.0 1000.0 NA 529 264 0 159 NA NA NA NA NA 2097470 2097370 0 2097300 NA NA NA NA NA 13899 3119 1002 666 NA NA NA NA NA 12401 3952 1577 745 NA NA NA NA
1617224400.0 10001.0 NA 336 623 0 181 277 NA NA NA NA 2097380 2097530 0 2097320 2097390 NA NA NA NA 6016 5666 2404 959 1658 NA NA NA NA 3888 7653 3690 1572 2502 NA NA NA
1617224400.0 10002.0 NA 332 611 0 182 283 NA NA NA NA 2097380 2097530 0 2097320 2097410 NA NA NA NA 5985 5859 2419 950 1738 NA NA NA NA 3824 8757 4467 1462 3458 NA NA NA
1617224400.0 10003.0 NA 346 613 0 183 287 NA NA NA NA 2097380 2097530 0 2097320 2097410 NA NA NA NA 5893 5499 2325 895 1790 NA NA NA NA 4290 7451 3617 1383 3057 NA NA NA
1617224400.0 10004.0 NA 332 618 0 183 267 NA NA NA NA 2097380 2097530 0 2097320 2097390 NA NA NA NA 6107 5640 2409 992 1834 NA NA NA NA 4355 7311 3293 1697 2505 NA NA NA
1617224400.0 10005.0 NA 331 620 0 182 293 NA NA NA NA 2097370 2097530 0 2097320 2097410 NA NA NA NA 6012 5512 2295 902 1658 NA NA NA NA 4585 5895 3768 1147 1838 NA NA NA
1617224400.0 10006.0 NA 334 620 0 178 277 NA NA NA NA 2097380 2097530 0 2097320 2097390 NA NA NA NA 6073 5352 2326 1090 1524 NA NA NA NA 4769 8161 4155 1601 1756 NA NA NA
1617224400.0 10007.0 NA 374 625 0 182 289 NA NA NA NA 2097360 2097530 0 2097320 2097410 NA NA NA NA 6238 6184 2401 1023 1874 NA NA NA NA 4779 8574 3275 1712 2630 NA NA NA
1617224400.0 10008.0 NA 367 621 0 185 282 NA NA NA NA 2097380 2097540 0 2097320 2097410 NA NA NA NA 6037 5276 2312 1075 1695 NA NA NA NA 4670 7760 3962 1691 2297 NA NA NA
1617224400.0 10009.0 NA 371 627 0 182 284 NA NA NA NA 2097380 2097540 0 2097320 2097410 NA NA NA NA 6275 5927 2325 895 1687 NA NA NA NA 4243 7034 3392 1092 1884 NA NA NA
1617224400.0 1001.0 NA 498 261 0 0 0 0 0 0 NA 2097450 2097360 0 0 0 0 0 0 NA 9438 2129 225 109 230 333 430 319 NA 9179 2884 640 418 722 662 570 386
