Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617224400.0 1.0 77 93 188 NA NA NA NA NA NA 221 186 594 NA NA NA NA NA NA 1341 743 1493 NA NA NA NA NA NA 1503 690 1821 NA NA NA NA NA NA
1617224400.0 10.0 NA 122 301 0 NA NA NA NA NA NA 237 648 0 NA NA NA NA NA NA 2446 4138 534 NA NA NA NA NA NA 1326 3452 673 NA NA NA NA NA
1617224400.0 1000.0 NA 277 140 0 52 NA NA NA NA NA 620 292 0 150 NA NA NA NA NA 3878 1740 393 320 NA NA NA NA NA 2997 1665 848 498 NA NA NA NA
1617224400.0 10001.0 NA 192 367 0 81 149 NA NA NA NA 385 787 0 189 302 NA NA NA NA 3088 3085 641 591 836 NA NA NA NA 2156 4887 1256 1368 1295 NA NA NA
1617224400.0 10002.0 NA 200 371 0 80 167 NA NA NA NA 379 778 0 187 340 NA NA NA NA 2613 3391 644 502 893 NA NA NA NA 2088 4497 1538 1155 1652 NA NA NA
1617224400.0 10003.0 NA 194 373 0 83 165 NA NA NA NA 382 792 0 189 344 NA NA NA NA 3301 2993 633 391 812 NA NA NA NA 1811 4852 1006 1111 920 NA NA NA
1617224400.0 10004.0 NA 191 375 0 85 142 NA NA NA NA 382 808 0 188 281 NA NA NA NA 2730 3616 638 399 928 NA NA NA NA 1475 4450 1176 805 1800 NA NA NA
1617224400.0 10005.0 NA 199 373 0 88 164 NA NA NA NA 389 815 0 188 338 NA NA NA NA 2699 2888 636 535 972 NA NA NA NA 1142 3462 1085 1640 1752 NA NA NA
1617224400.0 10006.0 NA 192 359 0 77 135 NA NA NA NA 387 798 0 179 280 NA NA NA NA 2883 2923 631 629 850 NA NA NA NA 2448 3801 959 1853 1304 NA NA NA
1617224400.0 10007.0 NA 211 369 0 95 145 NA NA NA NA 395 744 0 186 295 NA NA NA NA 2707 2803 649 407 787 NA NA NA NA 1757 3495 1596 1101 1135 NA NA NA
1617224400.0 10008.0 NA 210 367 0 81 161 NA NA NA NA 408 800 0 186 339 NA NA NA NA 2679 2644 645 446 812 NA NA NA NA 1558 2900 1262 842 1173 NA NA NA
1617224400.0 10009.0 NA 213 367 0 81 161 NA NA NA NA 410 762 0 185 336 NA NA NA NA 2722 2644 649 517 871 NA NA NA NA 1373 2958 1478 1226 1456 NA NA NA
1617224400.0 1001.0 NA 261 118 0 0 0 0 0 0 NA 605 229 0 0 0 0 0 0 NA 3206 952 94 71 105 250 123 247 NA 3287 1001 381 196 391 403 531 544
1617224400.0 1001.2 NA 422 147 0 NA NA NA NA NA NA 827 318 0 NA NA NA NA NA NA 15867 2409 112 NA NA NA NA NA NA 7506 1915 180 NA NA NA NA NA
1617224400.0 1002.0 NA 290 79 NA NA NA NA NA NA NA 636 168 NA NA NA NA NA NA NA 4358 412 NA NA NA NA NA NA NA 3817 285 NA NA NA NA NA NA
