Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617224400.0 1.0 623 436 491 NA NA NA NA NA NA 681 578 1317 NA NA NA NA NA NA 1817 896 2274 NA NA NA NA NA NA 1012 377 1545 NA NA NA NA NA NA
1617224400.0 10.0 NA 933 426 0 NA NA NA NA NA NA 1158 1401 0 NA NA NA NA NA NA 4618 7054 801 NA NA NA NA NA NA 1448 3822 839 NA NA NA NA NA
1617224400.0 1000.0 NA 318 172 0 61 NA NA NA NA NA 1493 1174 0 584 NA NA NA NA NA 15137 6192 1617 1517 NA NA NA NA NA 7028 3172 1681 1269 NA NA NA NA
1617224400.0 10001.0 NA 573 691 0 546 214 NA NA NA NA 1612 1479 0 589 1138 NA NA NA NA 2474 3322 879 469 1043 NA NA NA NA 875 2372 918 442 959 NA NA NA
1617224400.0 10002.0 NA 212 NA NA NA NA NA NA NA NA 1606 NA NA NA NA NA NA NA NA 8307 NA NA NA NA NA NA NA NA 2680 NA NA NA NA NA NA NA
1617224400.0 10003.0 NA 215 NA NA NA NA NA NA NA NA 1607 NA NA NA NA NA NA NA NA 6898 NA NA NA NA NA NA NA NA 2445 NA NA NA NA NA NA NA
1617224400.0 10004.0 NA 215 NA NA NA NA NA NA NA NA 1606 NA NA NA NA NA NA NA NA 6842 NA NA NA NA NA NA NA NA 2387 NA NA NA NA NA NA NA
1617224400.0 10005.0 NA 213 NA NA NA NA NA NA NA NA 1542 NA NA NA NA NA NA NA NA 6714 NA NA NA NA NA NA NA NA 2295 NA NA NA NA NA NA NA
1617224400.0 10006.0 NA 1322 622 0 360 195 NA NA NA NA 1547 1582 0 588 1035 NA NA NA NA 2394 3484 928 627 911 NA NA NA NA 877 2513 962 573 855 NA NA NA
1617224400.0 10007.0 NA 229 397 NA NA NA NA NA NA NA 1645 1477 NA NA NA NA NA NA NA 6965 9122 NA NA NA NA NA NA NA 2390 6803 NA NA NA NA NA NA
1617224400.0 10008.0 NA 218 NA NA NA NA NA NA NA NA 1708 NA NA NA NA NA NA NA NA 8337 NA NA NA NA NA NA NA NA 2645 NA NA NA NA NA NA NA
1617224400.0 10009.0 NA 229 NA NA NA NA NA NA NA NA 1708 NA NA NA NA NA NA NA NA 7045 NA NA NA NA NA NA NA NA 2378 NA NA NA NA NA NA NA
1617224400.0 1001.0 NA 283 131 0 0 0 0 0 0 NA 1428 656 0 0 0 0 0 0 NA 13774 3322 343 306 432 972 405 990 NA 6843 1855 377 362 493 1030 464 1071
1617224400.0 1001.2 NA 784 584 0 NA NA NA NA NA NA 2113 721 0 NA NA NA NA NA NA 30704 6915 175 NA NA NA NA NA NA 9353 2676 251 NA NA NA NA NA
1617224400.0 1002.0 NA 305 77 NA NA NA NA NA NA NA 1842 624 NA NA NA NA NA NA NA 16907 2503 NA NA NA NA NA NA NA 10025 1326 NA NA NA NA NA NA
1617224400.0 10023.0 NA 1336 989 0 546 397 NA NA NA NA 1547 1646 0 589 1112 NA NA NA NA 2330 3293 911 466 910 NA NA NA NA 831 2340 949 416 945 NA NA NA
1617224400.0 10024.0 NA 696 842 0 537 530 NA NA NA NA 1650 1544 0 589 1217 NA NA NA NA 2639 4033 958 509 1092 NA NA NA NA 919 2703 992 427 1013 NA NA NA
1617224400.0 10024.1 NA 1442 932 0 NA NA NA NA NA NA 1650 1543 0 NA NA NA NA NA NA 2266 4326 1007 NA NA NA NA NA NA 760 2884 1034 NA NA NA NA NA
1617224400.0 10024.2 NA 237 426 0 NA NA NA NA NA NA 1708 1478 0 NA NA NA NA NA NA 6917 9114 2957 NA NA NA NA NA NA 2255 6500 3031 NA NA NA NA NA
1617224400.0 10024.3 NA 341 446 0 NA NA NA NA NA NA 1714 1479 0 NA NA NA NA NA NA 2302 4777 1066 NA NA NA NA NA NA 783 3272 1103 NA NA NA NA NA
1617224400.0 10024.4 NA 902 423 0 NA NA NA NA NA NA 1714 1582 0 NA NA NA NA NA NA 2244 4753 954 NA NA NA NA NA NA 758 3349 990 NA NA NA NA NA
1617224400.0 10024.5 NA 1060 567 0 NA NA NA NA NA NA 1650 1479 0 NA NA NA NA NA NA 2280 5010 1066 NA NA NA NA NA NA 811 3391 1104 NA NA NA NA NA
1617224400.0 10025.0 NA 220 NA NA NA NA NA NA NA NA 1542 NA NA NA NA NA NA NA NA 7019 NA NA NA NA NA NA NA NA 2300 NA NA NA NA NA NA NA
1617224400.0 10026.0 NA 239 419 0 91 233 NA NA NA NA 1644 1542 0 588 1213 NA NA NA NA 7317 11031 2682 1496 2722 NA NA NA NA 2576 7132 2809 1284 2713 NA NA NA
1617224400.0 1003.0 NA 357 0 NA NA NA NA NA NA NA 1609 0 NA NA NA NA NA NA NA 6263 534 NA NA NA NA NA NA NA 2650 576 NA NA NA NA NA NA
1617224400.0 1004.0 NA 229 98 0 0 0 0 NA NA NA 1257 591 0 0 0 0 NA NA NA 5377 2032 316 403 922 977 NA NA NA 3714 1348 375 480 991 1016 NA NA
1617224400.0 10042.0 NA 791 842 0 491 331 NA NA NA NA 1650 1478 0 589 1216 NA NA NA NA 2620 3614 952 464 918 NA NA NA NA 855 2496 1047 402 921 NA NA NA
1617224400.0 10059.0 NA 794 510 0 534 335 NA NA NA NA 1611 1543 0 589 1217 NA NA NA NA 2816 5015 975 524 1156 NA NA NA NA 1018 2960 1011 436 1047 NA NA NA
1617224400.0 10071.0 NA 1394 678 0 542 229 NA NA NA NA 1714 1480 0 589 1216 NA NA NA NA 2579 3661 948 495 964 NA NA NA NA 894 2550 985 417 981 NA NA NA
1617224400.0 101.0 317 NA NA NA NA NA NA NA NA 458 NA NA NA NA NA NA NA NA 1341 NA NA NA NA NA NA NA NA 1386 NA NA NA NA NA NA NA NA
1617224400.0 1010.0 NA 42 124 0 NA NA NA NA NA NA 1102 588 0 NA NA NA NA NA NA 200 423 221 NA NA NA NA NA NA 244 333 252 NA NA NA NA NA
1617224400.0 102.0 327 NA NA NA NA NA NA NA NA 458 NA NA NA NA NA NA NA NA 1150 NA NA NA NA NA NA NA NA 1190 NA NA NA NA NA NA NA NA
1617224400.0 1020.0 NA 1040 129 0 1014 NA NA NA NA NA 1106 585 0 1106 NA NA NA NA NA 429 174 89 463 NA NA NA NA NA 331 191 105 350 NA NA NA NA
1617224400.0 10224.0 NA 401 648 0 232 NA NA NA NA NA 1913 2296 0 1214 NA NA NA NA NA 20120 17197 2896 3107 NA NA NA NA NA 6640 8541 3002 2835 NA NA NA NA
1617224400.0 10224.15 NA 902 1328 0 353 NA NA NA NA NA 1919 2277 0 1218 NA NA NA NA NA 8181 6887 955 1128 NA NA NA NA NA 2843 3538 979 975 NA NA NA NA
1617224400.0 10225.0 NA 1036 995 0 375 NA NA NA NA NA 1920 2303 0 1217 NA NA NA NA NA 7318 6914 915 1013 NA NA NA NA NA 2639 3855 952 923 NA NA NA NA
1617224400.0 103.0 625 0 0 NA NA NA NA NA NA 681 0 0 NA NA NA NA NA NA 1037 187 2213 NA NA NA NA NA NA 725 192 2067 NA NA NA NA NA NA
1617224400.0 1030.0 NA 201 62 0 0 NA NA NA NA NA 1325 586 0 0 NA NA NA NA NA 39224 1690 278 278 NA NA NA NA NA 11584 1094 342 378 NA NA NA NA
1617224400.0 1040.0 NA 859 540 0 NA NA NA NA NA NA 2111 585 0 NA NA NA NA NA NA 18855 189 164 NA NA NA NA NA NA 5812 191 190 NA NA NA NA NA
1617224400.0 1040.1 NA 1033 118 0 NA NA NA NA NA NA 1104 585 0 NA NA NA NA NA NA 603 203 159 NA NA NA NA NA NA 839 236 222 NA NA NA NA NA
1617224400.0 10424.0 NA 194 NA NA NA NA NA NA NA NA 1644 NA NA NA NA NA NA NA NA 2819 NA NA NA NA NA NA NA NA 1264 NA NA NA NA NA NA NA
1617224400.0 105.0 623 525 120 NA NA NA NA NA NA 681 578 484 NA NA NA NA NA NA 2436 831 171 NA NA NA NA NA NA 1147 337 179 NA NA NA NA NA NA
1617224400.0 106.0 632 0 0 NA NA NA NA NA NA 682 0 0 NA NA NA NA NA NA 1305 131 2299 NA NA NA NA NA NA 953 137 2027 NA NA NA NA NA NA
1617224400.0 107.0 84 126 311 NA NA NA NA NA NA 680 577 1334 NA NA NA NA NA NA 12170 1969 9171 NA NA NA NA NA NA 4724 815 6751 NA NA NA NA NA NA
1617224400.0 108.0 157 526 406 NA NA NA NA NA NA 681 578 1439 NA NA NA NA NA NA 4795 935 3621 NA NA NA NA NA NA 1868 371 2725 NA NA NA NA NA NA
1617224400.0 10801.0 NA 208 393 NA NA NA NA NA NA NA 1542 1477 NA NA NA NA NA NA NA 7396 8791 NA NA NA NA NA NA NA 2394 6510 NA NA NA NA NA NA
1617224400.0 10802.0 NA 207 NA NA NA NA NA NA NA NA 1542 NA NA NA NA NA NA NA NA 7620 NA NA NA NA NA NA NA NA 2505 NA NA NA NA NA NA NA
1617224400.0 10803.0 NA 208 NA NA NA NA NA NA NA NA 1606 NA NA NA NA NA NA NA NA 6623 NA NA NA NA NA NA NA NA 2228 NA NA NA NA NA NA NA
1617224400.0 10804.0 NA 210 NA NA NA NA NA NA NA NA 1542 NA NA NA NA NA NA NA NA 6571 NA NA NA NA NA NA NA NA 2244 NA NA NA NA NA NA NA
1617224400.0 10805.0 NA 211 NA NA NA NA NA NA NA NA 1542 NA NA NA NA NA NA NA NA 6526 NA NA NA NA NA NA NA NA 2194 NA NA NA NA NA NA NA
1617224400.0 10806.0 NA 750 599 0 533 486 NA NA NA NA 1547 1479 0 589 1035 NA NA NA NA 2253 3515 927 459 1007 NA NA NA NA 817 2455 959 403 951 NA NA NA
1617224400.0 10807.0 NA 222 400 0 91 212 NA NA NA NA 1644 1476 0 588 1136 NA NA NA NA 6662 8869 2636 1371 2818 NA NA NA NA 2310 6592 2709 1247 2677 NA NA NA
