Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1617224400.0 1.0 77 92 184 NA NA NA NA NA NA 204 447 619 NA NA NA NA NA NA 1141 588 1525 NA NA NA NA NA NA 699 252 1055 NA NA NA NA NA NA
1617224400.0 10.0 NA 126 302 0 NA NA NA NA NA NA 481 634 0 NA NA NA NA NA NA 2894 4039 516 NA NA NA NA NA NA 1189 2349 564 NA NA NA NA NA
1617224400.0 1000.0 NA 287 159 0 58 NA NA NA NA NA 734 316 0 130 NA NA NA NA NA 3748 1360 359 280 NA NA NA NA NA 2188 1051 462 269 NA NA NA NA
1617224400.0 10001.0 NA 209 361 0 96 140 NA NA NA NA 606 801 0 166 268 NA NA NA NA 3208 2653 689 751 614 NA NA NA NA 1768 2376 847 504 667 NA NA NA
1617224400.0 10002.0 NA 208 365 0 96 161 NA NA NA NA 630 810 0 166 328 NA NA NA NA 2701 2564 598 467 717 NA NA NA NA 1176 1979 711 330 1062 NA NA NA
1617224400.0 10003.0 NA 199 365 0 96 162 NA NA NA NA 553 810 0 167 335 NA NA NA NA 3249 2788 663 566 709 NA NA NA NA 1520 2368 736 412 675 NA NA NA
1617224400.0 10004.0 NA 212 366 0 79 140 NA NA NA NA 630 807 0 167 273 NA NA NA NA 3034 2578 655 1386 686 NA NA NA NA 1693 1945 727 915 703 NA NA NA
1617224400.0 10005.0 NA 199 367 0 94 163 NA NA NA NA 605 783 0 162 328 NA NA NA NA 3248 2696 652 487 729 NA NA NA NA 1524 2254 716 333 697 NA NA NA
1617224400.0 10006.0 NA 208 360 0 91 136 NA NA NA NA 552 807 0 157 262 NA NA NA NA 3280 2584 647 640 620 NA NA NA NA 1801 1934 696 519 692 NA NA NA
1617224400.0 10007.0 NA 210 371 0 96 141 NA NA NA NA 484 757 0 166 279 NA NA NA NA 2611 2427 596 666 629 NA NA NA NA 1072 1727 649 2028 616 NA NA NA
1617224400.0 10008.0 NA 203 366 0 82 161 NA NA NA NA 559 821 0 168 317 NA NA NA NA 2895 2379 607 550 656 NA NA NA NA 1420 1717 762 419 632 NA NA NA
1617224400.0 10009.0 NA 206 367 0 79 161 NA NA NA NA 549 713 0 165 332 NA NA NA NA 2682 2757 594 537 662 NA NA NA NA 1562 1869 641 430 627 NA NA NA
1617224400.0 1001.0 NA 276 116 0 0 0 0 0 0 NA 670 196 0 0 0 0 0 0 NA 3514 731 90 64 94 222 122 223 NA 2818 565 409 151 120 246 319 248
1617224400.0 1001.2 NA 419 145 0 NA NA NA NA NA NA 889 284 0 NA NA NA NA NA NA 14639 2320 99 NA NA NA NA NA NA 5160 1269 121 NA NA NA NA NA
1617224400.0 1002.0 NA 294 71 NA NA NA NA NA NA NA 687 164 NA NA NA NA NA NA NA 3635 425 NA NA NA NA NA NA NA 2154 251 NA NA NA NA NA NA
1617224400.0 10023.0 NA 212 362 0 78 140 NA NA NA NA 576 807 0 153 273 NA NA NA NA 3274 3120 699 772 692 NA NA NA NA 1829 2988 1024 776 683 NA NA NA
1617224400.0 10024.0 NA 218 378 0 80 162 NA NA NA NA 607 798 0 168 334 NA NA NA NA 2752 2540 615 1088 665 NA NA NA NA 1187 1981 658 850 627 NA NA NA
1617224400.0 10024.1 NA 218 381 0 NA NA NA NA NA NA 649 830 0 NA NA NA NA NA NA 2539 2481 618 NA NA NA NA NA NA 814 1677 663 NA NA NA NA NA
1617224400.0 10024.2 NA 223 383 0 NA NA NA NA NA NA 613 830 0 NA NA NA NA NA NA 2606 2645 612 NA NA NA NA NA NA 1057 1908 651 NA NA NA NA NA
1617224400.0 10024.3 NA 218 378 0 NA NA NA NA NA NA 593 818 0 NA NA NA NA NA NA 2564 2503 617 NA NA NA NA NA NA 928 1826 653 NA NA NA NA NA
1617224400.0 10024.4 NA 223 378 0 NA NA NA NA NA NA 609 828 0 NA NA NA NA NA NA 2618 2408 614 NA NA NA NA NA NA 1008 1632 659 NA NA NA NA NA
1617224400.0 10024.5 NA 223 380 0 NA NA NA NA NA NA 578 839 0 NA NA NA NA NA NA 2604 2556 616 NA NA NA NA NA NA 1005 1734 658 NA NA NA NA NA
1617224400.0 10025.0 NA 220 375 0 80 161 NA NA NA NA 594 807 0 166 324 NA NA NA NA 2571 2389 623 747 602 NA NA NA NA 1046 1749 761 464 616 NA NA NA
1617224400.0 10026.0 NA 221 386 0 81 163 NA NA NA NA 606 777 0 167 330 NA NA NA NA 3044 3126 717 1182 728 NA NA NA NA 1121 2238 973 1174 693 NA NA NA
1617224400.0 1003.0 NA 328 0 NA NA NA NA NA NA NA 814 0 NA NA NA NA NA NA NA 3510 334 NA NA NA NA NA NA NA 1702 375 NA NA NA NA NA NA
1617224400.0 1004.0 NA 216 91 0 0 0 0 NA NA NA 385 169 0 0 0 0 NA NA NA 1497 723 60 97 235 227 NA NA NA 1675 604 84 131 621 251 NA NA
1617224400.0 10042.0 NA 219 372 0 98 163 NA NA NA NA 615 831 0 168 323 NA NA NA NA 3006 2794 698 689 658 NA NA NA NA 1086 2092 813 1002 699 NA NA NA
1617224400.0 10059.0 NA 225 389 0 81 164 NA NA NA NA 628 807 0 166 332 NA NA NA NA 2704 3369 658 887 672 NA NA NA NA 1209 3246 824 708 631 NA NA NA
1617224400.0 10071.0 NA 219 382 0 97 164 NA NA NA NA 613 815 0 166 323 NA NA NA NA 2543 2467 637 673 611 NA NA NA NA 915 1675 766 514 643 NA NA NA
1617224400.0 101.0 85 NA NA NA NA NA NA NA NA 188 NA NA NA NA NA NA NA NA 778 NA NA NA NA NA NA NA NA 874 NA NA NA NA NA NA NA NA
1617224400.0 1010.0 NA 37 60 0 NA NA NA NA NA NA 100 129 0 NA NA NA NA NA NA 100 210 133 NA NA NA NA NA NA 177 241 159 NA NA NA NA NA
1617224400.0 102.0 84 NA NA NA NA NA NA NA NA 188 NA NA NA NA NA NA NA NA 662 NA NA NA NA NA NA NA NA 715 NA NA NA NA NA NA NA NA
1617224400.0 1020.0 NA 51 34 0 50 NA NA NA NA NA 157 88 0 157 NA NA NA NA NA 284 82 57 285 NA NA NA NA NA 370 113 97 236 NA NA NA NA
1617224400.0 10224.0 NA 380 590 0 166 NA NA NA NA NA 812 1039 0 330 NA NA NA NA NA 5257 4779 682 670 NA NA NA NA NA 1880 3050 727 686 NA NA NA NA
1617224400.0 10224.15 NA 360 600 0 196 NA NA NA NA NA 737 961 0 362 NA NA NA NA NA 5341 5180 761 836 NA NA NA NA NA 2263 2865 2292 755 NA NA NA NA
1617224400.0 10225.0 NA 391 593 0 163 NA NA NA NA NA 762 1009 0 320 NA NA NA NA NA 4737 4245 663 614 NA NA NA NA NA 1839 2596 1706 632 NA NA NA NA
1617224400.0 103.0 59 0 0 NA NA NA NA NA NA 151 0 0 NA NA NA NA NA NA 831 325 1524 NA NA NA NA NA NA 695 448 1451 NA NA NA NA NA NA
1617224400.0 1030.0 NA 186 52 0 0 NA NA NA NA NA 433 125 0 0 NA NA NA NA NA 8991 292 62 58 NA NA NA NA NA 3204 276 90 83 NA NA NA NA
1617224400.0 1040.0 NA 374 38 0 NA NA NA NA NA NA 861 93 0 NA NA NA NA NA NA 13515 148 103 NA NA NA NA NA NA 5064 283 125 NA NA NA NA NA
1617224400.0 1040.1 NA 65 35 0 NA NA NA NA NA NA 171 93 0 NA NA NA NA NA NA 364 129 101 NA NA NA NA NA NA 570 156 124 NA NA NA NA NA
1617224400.0 10424.0 NA 169 376 0 NA NA NA NA NA NA 593 764 0 NA NA NA NA NA NA 1178 2536 623 NA NA NA NA NA NA 564 2028 661 NA NA NA NA NA
1617224400.0 105.0 80 93 38 NA NA NA NA NA NA 213 453 91 NA NA NA NA NA NA 1471 638 104 NA NA NA NA NA NA 759 298 159 NA NA NA NA NA NA
1617224400.0 106.0 56 0 0 NA NA NA NA NA NA 149 0 0 NA NA NA NA NA NA 818 235 1540 NA NA NA NA NA NA 734 189 1442 NA NA NA NA NA NA
